"","adj_density_est_km2","wmu","survey_year","wmu_area_ha","pas_ann_mean","prop_wetland","prop_river","prop_shrub","prop_populus","prop_dougfir","prop_pine","prop_spruce","dens_road_paved","prop_cut_1_10","prop_cut_11_30","prop_fire_1_15","prop_fire_16_30","dens_road_unpaved"
"27",0.18,"5-06",1995,586497,986,0.0178944683983906,0.00272274275052515,0.0220723354359462,0.00822706452453131,0.0275899395026923,0.344731936950077,0.00989193815664612,0.00200334606255008,0.0169266215384372,0.00155820911105095,0.002212072008724,0.000262813928772612,0.00415313978968878
"28",0.26,"5-10",1995,343198,494,0.0330728135369976,0.00168325811205427,4.80034827058705,0.0412005169874965,0.00268058682485168,0.285614786369222,0.13412451986224,7.59495633327543e-05,0,0,0.0243743519774582,0.00125567368654172,0
"29",0.23,"5-12-B",2012,385162,276,0.0579482416538892,0.00154297579959794,1.79614588590855,0.00924954877932291,0.00705652970935696,0.670178500043393,0.141846835104472,0.00270922579277447,0.0202535016587219,0.0506521450700936,0.0550075507675691,0.00134832497564817,0.00508293087915553
"30",0.17,"5-13-A",2017,502073,175,0.0548144972488923,0.000411969133197753,5.48240953819326,0.036752774526277,0.0550582696510113,0.676198973152849,0.117240924035256,0.00153260645028801,0.0863785151290973,0.149394026572772,0.052601978546712,0.000368104569894914,0.0214413797692238
"31",0.3,"5-13-A",2003,502073,175,0.0548144972488923,0.000411969133197753,5.48240953819326,0.036752774526277,0.0550582696510113,0.676198973152849,0.117240924035256,0.00153260645028801,0.0543389634831838,0.112634717415638,0.000209879399872135,0.00564331929189201,0.0214413797692238
"32",0.44,"5-13-A",1998,502073,175,0.0548144972488923,0.000411969133197753,5.48240953819326,0.036752774526277,0.0550582696510113,0.676198973152849,0.117240924035256,0.00153260645028801,0.085153125413666,0.0553378577019069,0.00556111301225738,0.000555535471277887,0.0214413797692238
"33",0.32,"5-13-A",1995,502073,175,0.0548144972488923,0.000411969133197753,5.48240953819326,0.036752774526277,0.0550582696510113,0.676198973152849,0.117240924035256,0.00153260645028801,0.113345002266658,0.0132617234680657,0.00554485381597597,0.00458482357226908,0.0214413797692238
"34",0.37,"5-13-B",2018,467791,201,0.0295748491708342,0.00340401803395772,8.51638135217966,0.0685344926086343,0.091119812910709,0.526924446394327,0.203021622579176,0.00611560400297149,0.146306818440814,0.213120580963562,0.0673956607850277,0.0011099052570555,0.012127411549036
"35",0.31,"5-13-B",1999,467791,201,0.0295748491708342,0.00340401803395772,8.51638135217966,0.0685344926086343,0.091119812910709,0.526924446394327,0.203021622579176,0.00611560400297149,0.0764904885672776,0.0853474397571968,0.00250819201455005,0.000988133153873975,0.012127411549036
"36",0.27,"5-13-C",2019,469119,218,0.0611555907395956,0.0015186241207116,13.6565666151411,0.0490086079382887,0.0171511027524625,0.597167557717432,0.280496657803134,0.0023904351115172,0.120779518307806,0.127828531395769,0.627097753862533,0.00645634968108867,0.0527968458933578
"37",0.49,"5-13-C",2008,469119,218,0.0611555907395956,0.0015186241207116,13.6565666151411,0.0490086079382887,0.0171511027524625,0.597167557717432,0.280496657803134,0.0023904351115172,0.0752833590354747,0.0933369022182012,0.034807447441383,0.0151169409709465,0.0527968458933578
"38",0.4,"5-13-C",1997,469119,218,0.0611555907395956,0.0015186241207116,13.6565666151411,0.0490086079382887,0.0171511027524625,0.597167557717432,0.280496657803134,0.0023904351115172,0.0570277642671958,0.0361103591467529,0.0200579832319589,0.00521032273721177,0.0527968458933578
"39",0.261,"5-14",2019,413968,156,0.0404918567718102,0.00519888056310397,8.03380663171696,0.0850357521158898,0.474637887894262,0.337152392795032,0.0891340749694258,0.0131055630575921,0.0430818579036103,0.163239878103493,0.471483371963138,0.000976276420997996,0.0460902038245273
"40",0.25,"5-14",2013,413968,156,0.0404918567718102,0.00519888056310397,8.03380663171696,0.0850357521158898,0.474637887894262,0.337152392795032,0.0891340749694258,0.0131055630575921,0.0742880941163332,0.144102433503808,0.147869475592603,0.00154470908023641,0.0460902038245273
"41",0.46,"5-14",2001,413968,156,0.0404918567718102,0.00519888056310397,8.03380663171696,0.0850357521158898,0.474637887894262,0.337152392795032,0.0891340749694258,0.0131055630575921,0.0695188755885339,0.142576574363479,0.00126896739895573,0.00645814913784298,0.0460902038245273
"42",0.33,"5-14",1994,413968,156,0.0404918567718102,0.00519888056310397,8.03380663171696,0.0850357521158898,0.474637887894262,0.337152392795032,0.0891340749694258,0.0131055630575921,0.0565928485749956,0.109908007203505,0.00512888939367125,0.00600338153882774,0.0460902038245273
"43",0.29,"5-15-A",2008,208444,516,0.0122872576719123,0.00146116177090169,13.6703069933891,0.0142993833099976,0.120439142098885,0.0850887778819172,0.335431803897569,0,0.0310296074345611,0.0798535093508842,0.000123306915083167,0.00426293922288264,0.00577089166192725
"44",0.17,"5-15-B",2008,271972,761,0.00537132980981899,0.00214866576726887,5.18879802550584,0.000423353588357445,0.0395107659155656,0.00852596561837451,0.0699525482123301,0,0.0059724476014816,0.0244666533246873,0.00347404648446585,0.00139670052879669,0
"45",0.11,"5-15-C",2008,469119,454,0.00177071153433663,0.000166118280778865,6.32598686325491,0.00248703105874766,0.0304277647941078,0.0203441493896994,0.118586122398792,0,0.00824977317277722,0.0303264568495966,7.80794560665853e-05,0.000946773941705592,0.00240189011081035
"46",0.13,"5-15-D",2004,314571,397,0.0132952598874363,0.00284995966748477,10.0921776715268,0.0224960122757342,0.0117151523642905,0.15881546143729,0.472973867795613,0.00141311688843887,0.0435727611940829,0.122555113325163,0.00107937845989601,0.00605621248176331,0.00570796721758739
