"","X.1","X","distance_to_resource_road","distance_to_cut_1to4","distance_to_cut_5to40","distance_to_cut_5to9","distance_to_cut_10to40","HERD_NAME","animal_id","predict_du7","predict_du8","predict_du9","predict_du6"
"485",485,485,19,5,5,5,5,"Frog","new",0.308452021,0.646183413997509,0.578727431907356,0.852494326962815
"486",486,486,20,5,5,5,5,"Frog","new",0.313775513,0.678087908211302,0.614781140878896,0.873254689284367
"487",487,487,21,5,5,5,5,"Frog","new",0.319148481,0.708413683155192,0.64961739231846,0.891465176363301
"488",488,488,22,5,5,5,5,"Frog","new",0.324569936,0.736990695436582,0.682928091605928,0.907336857754169
"489",489,489,23,5,5,5,5,"Frog","new",0.330038845,0.763701210859892,0.714463924327288,0.921092971893162
"490",490,490,24,5,5,5,5,"Frog","new",0.335554123,0.788477630570945,0.744038791096028,0.932957841919399
"491",491,491,25,5,5,5,5,"Frog","new",0.34111464,0.81129809265618,0.771529958279535,0.943148763609342
"492",492,492,26,5,5,5,5,"Frog","new",0.346719219,0.832180546274538,0.796874559063358,0.951870502112811
"493",493,493,27,5,5,5,5,"Frog","new",0.352366637,0.851175985574124,0.820063341809904,0.959311933067997
"494",494,494,28,5,5,5,5,"Frog","new",0.358055624,0.868361448125668,0.841132654868054,0.96564435056369
"495",495,495,29,5,5,5,5,"Frog","new",0.363784867,0.883833257719608,0.860155606086723,0.971021004268728
"496",496,496,30,5,5,5,5,"Frog","new",0.369553009,0.897700851903274,0.877233186786091,0.975577493860074
"497",497,497,0,5,5,5,5,"Chase","new",0.22988413,0.108237131564126,0.0737400979385408,0.170101767744327
"498",498,498,1,5,5,5,5,"Chase","new",0.238693297,0.122799562589012,0.0846559194787583,0.196366816949607
"499",499,499,2,5,5,5,5,"Chase","new",0.247731443,0.139015824741802,0.0970183705452863,0.22558501180058
"500",500,500,3,5,5,5,5,"Chase","new",0.256996291,0.156990274035675,0.110967273852423,0.257756288693534
"501",501,501,4,5,5,5,5,"Chase","new",0.26648489,0.176811513240668,0.126640425723614,0.292781012007839
"502",502,502,5,5,5,5,5,"Chase","new",0.276193593,0.198545927894387,0.14416829290264,0.330446181786781
"503",503,503,6,5,5,5,5,"Chase","new",0.286118037,0.222230770820369,0.163667505154725,0.370418923270327
"504",504,504,7,5,5,5,5,"Chase","new",0.296253134,0.247867197429126,0.185233232427199,0.412249846249994
"505",505,505,8,5,5,5,5,"Chase","new",0.306593058,0.275413790162025,0.208930691414843,0.455387786976603
"506",506,506,9,5,5,5,5,"Chase","new",0.317131241,0.30478122030615,0.234786216680362,0.499205755485285
"507",507,507,10,5,5,5,5,"Chase","new",0.327860377,0.335828749471548,0.262778537528372,0.543035927109335
"508",508,508,11,5,5,5,5,"Chase","new",0.33877242,0.368363241890842,0.292831091709099,0.586209735761769
"509",509,509,12,5,5,5,5,"Chase","new",0.349858603,0.40214122114518,0.324806336923534,0.628098061298174
"510",510,510,13,5,5,5,5,"Chase","new",0.36110945,0.436874256736582,0.358503041821044,0.668146483250262
"511",511,511,14,5,5,5,5,"Chase","new",0.372514798,0.472237626789728,0.39365740709539,0.705901604767209
"512",512,512,15,5,5,5,5,"Chase","new",0.384063826,0.507881818102972,0.42994856384718,0.741026214323039
"513",513,513,16,5,5,5,5,"Chase","new",0.395745089,0.543446057914908,0.467008536574005,0.773303038837093
"514",514,514,17,5,5,5,5,"Chase","new",0.407546555,0.57857279260341,0.504436201427723,0.802628549318642
"515",515,515,18,5,5,5,5,"Chase","new",0.419455651,0.6129218941357,0.541814213410577,0.828999380470842
"516",516,516,19,5,5,5,5,"Chase","new",0.431459314,0.646183413997509,0.578727431907356,0.852494326962815
"517",517,517,20,5,5,5,5,"Chase","new",0.443544041,0.678087908211302,0.614781140878896,0.873254689284367
"518",518,518,21,5,5,5,5,"Chase","new",0.45569595,0.708413683155192,0.64961739231846,0.891465176363301
"519",519,519,22,5,5,5,5,"Chase","new",0.467900842,0.736990695436582,0.682928091605928,0.907336857754169
"520",520,520,23,5,5,5,5,"Chase","new",0.480144265,0.763701210859892,0.714463924327288,0.921092971893162
"521",521,521,24,5,5,5,5,"Chase","new",0.492411584,0.788477630570945,0.744038791096028,0.932957841919399
"522",522,522,25,5,5,5,5,"Chase","new",0.504688047,0.81129809265618,0.771529958279535,0.943148763609342
"523",523,523,26,5,5,5,5,"Chase","new",0.51695886,0.832180546274538,0.796874559063358,0.951870502112811
"524",524,524,27,5,5,5,5,"Chase","new",0.529209255,0.851175985574124,0.820063341809904,0.959311933067997
"525",525,525,28,5,5,5,5,"Chase","new",0.541424562,0.868361448125668,0.841132654868054,0.96564435056369
"526",526,526,29,5,5,5,5,"Chase","new",0.553590282,0.883833257719608,0.860155606086723,0.971021004268728
"527",527,527,30,5,5,5,5,"Chase","new",0.565692147,0.897700851903274,0.877233186786091,0.975577493860074
"528",528,528,0,5,5,5,5,"Finlay","new",0.288244871,0.108237131564126,0.0737400979385408,0.170101767744327
"529",529,529,1,5,5,5,5,"Finlay","new",0.292296962,0.122799562589012,0.0846559194787583,0.196366816949607
"530",530,530,2,5,5,5,5,"Finlay","new",0.296382297,0.139015824741802,0.0970183705452863,0.22558501180058
"531",531,531,3,5,5,5,5,"Finlay","new",0.300500486,0.156990274035675,0.110967273852423,0.257756288693534
"532",532,532,4,5,5,5,5,"Finlay","new",0.304651121,0.176811513240668,0.126640425723614,0.292781012007839
"533",533,533,5,5,5,5,5,"Finlay","new",0.308833774,0.198545927894387,0.14416829290264,0.330446181786781
"534",534,534,6,5,5,5,5,"Finlay","new",0.313048,0.222230770820369,0.163667505154725,0.370418923270327
"535",535,535,7,5,5,5,5,"Finlay","new",0.317293332,0.247867197429126,0.185233232427199,0.412249846249994
"536",536,536,8,5,5,5,5,"Finlay","new",0.321569286,0.275413790162025,0.208930691414843,0.455387786976603
"537",537,537,9,5,5,5,5,"Finlay","new",0.325875359,0.30478122030615,0.234786216680362,0.499205755485285
"538",538,538,10,5,5,5,5,"Finlay","new",0.330211028,0.335828749471548,0.262778537528372,0.543035927109335
"539",539,539,11,5,5,5,5,"Finlay","new",0.334575752,0.368363241890842,0.292831091709099,0.586209735761769
"540",540,540,12,5,5,5,5,"Finlay","new",0.338968971,0.40214122114518,0.324806336923534,0.628098061298174
"541",541,541,13,5,5,5,5,"Finlay","new",0.343390108,0.436874256736582,0.358503041821044,0.668146483250262
"542",542,542,14,5,5,5,5,"Finlay","new",0.347838566,0.472237626789728,0.39365740709539,0.705901604767209
"543",543,543,15,5,5,5,5,"Finlay","new",0.352313731,0.507881818102972,0.42994856384718,0.741026214323039
"544",544,544,16,5,5,5,5,"Finlay","new",0.35681497,0.543446057914908,0.467008536574005,0.773303038837093
"545",545,545,17,5,5,5,5,"Finlay","new",0.361341634,0.57857279260341,0.504436201427723,0.802628549318642
"546",546,546,18,5,5,5,5,"Finlay","new",0.365893056,0.6129218941357,0.541814213410577,0.828999380470842
"547",547,547,19,5,5,5,5,"Finlay","new",0.370468552,0.646183413997509,0.578727431907356,0.852494326962815
"548",548,548,20,5,5,5,5,"Finlay","new",0.375067422,0.678087908211302,0.614781140878896,0.873254689284367
"549",549,549,21,5,5,5,5,"Finlay","new",0.379688948,0.708413683155192,0.64961739231846,0.891465176363301
"550",550,550,22,5,5,5,5,"Finlay","new",0.384332399,0.736990695436582,0.682928091605928,0.907336857754169
"551",551,551,23,5,5,5,5,"Finlay","new",0.388997026,0.763701210859892,0.714463924327288,0.921092971893162
"552",552,552,24,5,5,5,5,"Finlay","new",0.393682066,0.788477630570945,0.744038791096028,0.932957841919399
"553",553,553,25,5,5,5,5,"Finlay","new",0.398386741,0.81129809265618,0.771529958279535,0.943148763609342
"554",554,554,26,5,5,5,5,"Finlay","new",0.403110259,0.832180546274538,0.796874559063358,0.951870502112811
"555",555,555,27,5,5,5,5,"Finlay","new",0.407851814,0.851175985574124,0.820063341809904,0.959311933067997
"556",556,556,28,5,5,5,5,"Finlay","new",0.412610588,0.868361448125668,0.841132654868054,0.96564435056369
"557",557,557,29,5,5,5,5,"Finlay","new",0.41738575,0.883833257719608,0.860155606086723,0.971021004268728
"558",558,558,30,5,5,5,5,"Finlay","new",0.422176455,0.897700851903274,0.877233186786091,0.975577493860074
"559",559,559,0,5,5,5,5,"Tsenaglode","new",0.194279696,0.108237131564126,0.0737400979385408,0.170101767744327
"560",560,560,1,5,5,5,5,"Tsenaglode","new",0.200609178,0.122799562589012,0.0846559194787583,0.196366816949607
"561",561,561,2,5,5,5,5,"Tsenaglode","new",0.207091868,0.139015824741802,0.0970183705452863,0.22558501180058
"562",562,562,3,5,5,5,5,"Tsenaglode","new",0.213728036,0.156990274035675,0.110967273852423,0.257756288693534
"563",563,563,4,5,5,5,5,"Tsenaglode","new",0.220517717,0.176811513240668,0.126640425723614,0.292781012007839
"564",564,564,5,5,5,5,5,"Tsenaglode","new",0.227460692,0.198545927894387,0.14416829290264,0.330446181786781
"565",565,565,6,5,5,5,5,"Tsenaglode","new",0.234556488,0.222230770820369,0.163667505154725,0.370418923270327
"566",566,566,7,5,5,5,5,"Tsenaglode","new",0.241804356,0.247867197429126,0.185233232427199,0.412249846249994
"567",567,567,8,5,5,5,5,"Tsenaglode","new",0.249203271,0.275413790162025,0.208930691414843,0.455387786976603
"568",568,568,9,5,5,5,5,"Tsenaglode","new",0.256751918,0.30478122030615,0.234786216680362,0.499205755485285
"569",569,569,10,5,5,5,5,"Tsenaglode","new",0.264448684,0.335828749471548,0.262778537528372,0.543035927109335
"570",570,570,11,5,5,5,5,"Tsenaglode","new",0.27229165,0.368363241890842,0.292831091709099,0.586209735761769
"571",571,571,12,5,5,5,5,"Tsenaglode","new",0.280278588,0.40214122114518,0.324806336923534,0.628098061298174
"572",572,572,13,5,5,5,5,"Tsenaglode","new",0.288406953,0.436874256736582,0.358503041821044,0.668146483250262
"573",573,573,14,5,5,5,5,"Tsenaglode","new",0.296673879,0.472237626789728,0.39365740709539,0.705901604767209
"574",574,574,15,5,5,5,5,"Tsenaglode","new",0.305076177,0.507881818102972,0.42994856384718,0.741026214323039
"575",575,575,16,5,5,5,5,"Tsenaglode","new",0.313610333,0.543446057914908,0.467008536574005,0.773303038837093
"576",576,576,17,5,5,5,5,"Tsenaglode","new",0.32227251,0.57857279260341,0.504436201427723,0.802628549318642
"577",577,577,18,5,5,5,5,"Tsenaglode","new",0.331058545,0.6129218941357,0.541814213410577,0.828999380470842
"578",578,578,19,5,5,5,5,"Tsenaglode","new",0.339963957,0.646183413997509,0.578727431907356,0.852494326962815
"579",579,579,20,5,5,5,5,"Tsenaglode","new",0.348983949,0.678087908211302,0.614781140878896,0.873254689284367
"580",580,580,21,5,5,5,5,"Tsenaglode","new",0.358113414,0.708413683155192,0.64961739231846,0.891465176363301
"581",581,581,22,5,5,5,5,"Tsenaglode","new",0.367346944,0.736990695436582,0.682928091605928,0.907336857754169
"582",582,582,23,5,5,5,5,"Tsenaglode","new",0.37667884,0.763701210859892,0.714463924327288,0.921092971893162
"583",583,583,24,5,5,5,5,"Tsenaglode","new",0.386103121,0.788477630570945,0.744038791096028,0.932957841919399
"584",584,584,25,5,5,5,5,"Tsenaglode","new",0.395613539,0.81129809265618,0.771529958279535,0.943148763609342
"585",585,585,26,5,5,5,5,"Tsenaglode","new",0.405203593,0.832180546274538,0.796874559063358,0.951870502112811
"586",586,586,27,5,5,5,5,"Tsenaglode","new",0.414866544,0.851175985574124,0.820063341809904,0.959311933067997
"587",587,587,28,5,5,5,5,"Tsenaglode","new",0.424595434,0.868361448125668,0.841132654868054,0.96564435056369
"588",588,588,29,5,5,5,5,"Tsenaglode","new",0.434383103,0.883833257719608,0.860155606086723,0.971021004268728
"589",589,589,30,5,5,5,5,"Tsenaglode","new",0.44422221,0.897700851903274,0.877233186786091,0.975577493860074
"590",590,590,0,5,5,5,5,"Telkwa","new",0.195851108,0.108237131564126,0.0737400979385408,0.170101767744327
"591",591,591,1,5,5,5,5,"Telkwa","new",0.211053325,0.122799562589012,0.0846559194787583,0.196366816949607
"592",592,592,2,5,5,5,5,"Telkwa","new",0.227102307,0.139015824741802,0.0970183705452863,0.22558501180058
"593",593,593,3,5,5,5,5,"Telkwa","new",0.243994261,0.156990274035675,0.110967273852423,0.257756288693534
"594",594,594,4,5,5,5,5,"Telkwa","new",0.261717195,0.176811513240668,0.126640425723614,0.292781012007839
"595",595,595,5,5,5,5,5,"Telkwa","new",0.280250251,0.198545927894387,0.14416829290264,0.330446181786781
"596",596,596,6,5,5,5,5,"Telkwa","new",0.299563184,0.222230770820369,0.163667505154725,0.370418923270327
"597",597,597,7,5,5,5,5,"Telkwa","new",0.319616019,0.247867197429126,0.185233232427199,0.412249846249994
"598",598,598,8,5,5,5,5,"Telkwa","new",0.340358919,0.275413790162025,0.208930691414843,0.455387786976603
"599",599,599,9,5,5,5,5,"Telkwa","new",0.361732302,0.30478122030615,0.234786216680362,0.499205755485285
"600",600,600,10,5,5,5,5,"Telkwa","new",0.38366721,0.335828749471548,0.262778537528372,0.543035927109335
"601",601,601,11,5,5,5,5,"Telkwa","new",0.406085967,0.368363241890842,0.292831091709099,0.586209735761769
"602",602,602,12,5,5,5,5,"Telkwa","new",0.428903098,0.40214122114518,0.324806336923534,0.628098061298174
"603",603,603,13,5,5,5,5,"Telkwa","new",0.452026514,0.436874256736582,0.358503041821044,0.668146483250262
"604",604,604,14,5,5,5,5,"Telkwa","new",0.475358917,0.472237626789728,0.39365740709539,0.705901604767209
"605",605,605,15,5,5,5,5,"Telkwa","new",0.498799396,0.507881818102972,0.42994856384718,0.741026214323039
"606",606,606,16,5,5,5,5,"Telkwa","new",0.522245154,0.543446057914908,0.467008536574005,0.773303038837093
"607",607,607,17,5,5,5,5,"Telkwa","new",0.5455933,0.57857279260341,0.504436201427723,0.802628549318642
"608",608,608,18,5,5,5,5,"Telkwa","new",0.56874265,0.6129218941357,0.541814213410577,0.828999380470842
"609",609,609,19,5,5,5,5,"Telkwa","new",0.59159546,0.646183413997509,0.578727431907356,0.852494326962815
"610",610,610,20,5,5,5,5,"Telkwa","new",0.61405904,0.678087908211302,0.614781140878896,0.873254689284367
"611",611,611,21,5,5,5,5,"Telkwa","new",0.636047179,0.708413683155192,0.64961739231846,0.891465176363301
"612",612,612,22,5,5,5,5,"Telkwa","new",0.657481355,0.736990695436582,0.682928091605928,0.907336857754169
"613",613,613,23,5,5,5,5,"Telkwa","new",0.678291686,0.763701210859892,0.714463924327288,0.921092971893162
"614",614,614,24,5,5,5,5,"Telkwa","new",0.698417606,0.788477630570945,0.744038791096028,0.932957841919399
"615",615,615,25,5,5,5,5,"Telkwa","new",0.717808271,0.81129809265618,0.771529958279535,0.943148763609342
"616",616,616,26,5,5,5,5,"Telkwa","new",0.7364227,0.832180546274538,0.796874559063358,0.951870502112811
"617",617,617,27,5,5,5,5,"Telkwa","new",0.754229665,0.851175985574124,0.820063341809904,0.959311933067997
"618",618,618,28,5,5,5,5,"Telkwa","new",0.771207367,0.868361448125668,0.841132654868054,0.96564435056369
"619",619,619,29,5,5,5,5,"Telkwa","new",0.787342934,0.883833257719608,0.860155606086723,0.971021004268728
"620",620,620,30,5,5,5,5,"Telkwa","new",0.802631771,0.897700851903274,0.877233186786091,0.975577493860074
"621",621,621,0,5,5,5,5,"Kennedy Siding","new",0.187854543,0.0584438711527512,0.0737400979385408,0.170101767744327
"622",622,622,1,5,5,5,5,"Kennedy Siding","new",0.19697165,0.075042844779047,0.0846559194787583,0.196366816949607
"623",623,623,2,5,5,5,5,"Kennedy Siding","new",0.206418773,0.09587613510287,0.0970183705452863,0.22558501180058
"624",624,624,3,5,5,5,5,"Kennedy Siding","new",0.21619701,0.121731950970469,0.110967273852423,0.257756288693534
"625",625,625,4,5,5,5,5,"Kennedy Siding","new",0.226306359,0.153377668420257,0.126640425723614,0.292781012007839
"626",626,626,5,5,5,5,5,"Kennedy Siding","new",0.236745639,0.191456713667137,0.14416829290264,0.330446181786781
"627",627,627,6,5,5,5,5,"Kennedy Siding","new",0.247512418,0.236350410222823,0.163667505154725,0.370418923270327
"628",628,628,7,5,5,5,5,"Kennedy Siding","new",0.258602948,0.288021085399892,0.185233232427199,0.412249846249994
"629",629,629,8,5,5,5,5,"Kennedy Siding","new",0.270012106,0.34587168630825,0.208930691414843,0.455387786976603
"630",630,630,9,5,5,5,5,"Kennedy Siding","new",0.281733342,0.408672298824868,0.234786216680362,0.499205755485285
"631",631,631,10,5,5,5,5,"Kennedy Siding","new",0.293758641,0.474602425240499,0.262778537528372,0.543035927109335
"632",632,632,11,5,5,5,5,"Kennedy Siding","new",0.306078492,0.541430072003207,0.292831091709099,0.586209735761769
"633",633,633,12,5,5,5,5,"Kennedy Siding","new",0.318681878,0.606799809000726,0.324806336923534,0.628098061298174
"634",634,634,13,5,5,5,5,"Kennedy Siding","new",0.331556269,0.668555489280639,0.358503041821044,0.668146483250262
"635",635,635,14,5,5,5,5,"Kennedy Siding","new",0.34468764,0.725007450055525,0.39365740709539,0.705901604767209
"636",636,636,15,5,5,5,5,"Kennedy Siding","new",0.3580605,0.775079196521242,0.42994856384718,0.741026214323039
"637",637,637,16,5,5,5,5,"Kennedy Siding","new",0.371657936,0.818318398803681,0.467008536574005,0.773303038837093
"638",638,638,17,5,5,5,5,"Kennedy Siding","new",0.385461678,0.854802395726964,0.504436201427723,0.802628549318642
"639",639,639,18,5,5,5,5,"Kennedy Siding","new",0.39945218,0.884989632756314,0.541814213410577,0.828999380470842
"640",640,640,19,5,5,5,5,"Kennedy Siding","new",0.413608708,0.909564793255927,0.578727431907356,0.852494326962815
"641",641,641,20,5,5,5,5,"Kennedy Siding","new",0.427909462,0.929308243814569,0.614781140878896,0.873254689284367
"642",642,642,21,5,5,5,5,"Kennedy Siding","new",0.442331689,0.945002012065213,0.64961739231846,0.891465176363301
"643",643,643,22,5,5,5,5,"Kennedy Siding","new",0.45685183,0.957371537681622,0.682928091605928,0.907336857754169
"644",644,644,23,5,5,5,5,"Kennedy Siding","new",0.471445667,0.967056033974625,0.714463924327288,0.921092971893162
"645",645,645,24,5,5,5,5,"Kennedy Siding","new",0.486088478,0.974598744838107,0.744038791096028,0.932957841919399
"646",646,646,25,5,5,5,5,"Kennedy Siding","new",0.50075521,0.980449421571316,0.771529958279535,0.943148763609342
"647",647,647,26,5,5,5,5,"Kennedy Siding","new",0.515420642,0.984973288223717,0.796874559063358,0.951870502112811
"648",648,648,27,5,5,5,5,"Kennedy Siding","new",0.530059564,0.988462681863422,0.820063341809904,0.959311933067997
"649",649,649,28,5,5,5,5,"Kennedy Siding","new",0.544646947,0.991149075062345,0.841132654868054,0.96564435056369
"650",650,650,29,5,5,5,5,"Kennedy Siding","new",0.559158116,0.993214252309168,0.860155606086723,0.971021004268728
"651",651,651,30,5,5,5,5,"Kennedy Siding","new",0.573568912,0.994800091897761,0.877233186786091,0.975577493860074
"652",652,652,0,5,5,5,5,"Burnt Pine","new",0.187854543,0.113253473359311,0.0737400979385408,0.170101767744327
"653",653,653,1,5,5,5,5,"Burnt Pine","new",0.19697165,0.117744204588621,0.0846559194787583,0.196366816949607
"654",654,654,2,5,5,5,5,"Burnt Pine","new",0.206418773,0.122388425777961,0.0970183705452863,0.22558501180058
"655",655,655,3,5,5,5,5,"Burnt Pine","new",0.21619701,0.127189421985816,0.110967273852423,0.257756288693534
"656",656,656,4,5,5,5,5,"Burnt Pine","new",0.226306359,0.132150390597019,0.126640425723614,0.292781012007839
"657",657,657,5,5,5,5,5,"Burnt Pine","new",0.236745639,0.137274426172771,0.14416829290264,0.330446181786781
"658",658,658,6,5,5,5,5,"Burnt Pine","new",0.247512418,0.142564504571227,0.163667505154725,0.370418923270327
"659",659,659,7,5,5,5,5,"Burnt Pine","new",0.258602948,0.148023466372235,0.185233232427199,0.412249846249994
"660",660,660,8,5,5,5,5,"Burnt Pine","new",0.270012106,0.153653999649192,0.208930691414843,0.455387786976603
"661",661,661,9,5,5,5,5,"Burnt Pine","new",0.281733342,0.159458622140971,0.234786216680362,0.499205755485285
"662",662,662,10,5,5,5,5,"Burnt Pine","new",0.293758641,0.165439662887439,0.262778537528372,0.543035927109335
"663",663,663,11,5,5,5,5,"Burnt Pine","new",0.306078492,0.171599243403138,0.292831091709099,0.586209735761769
"664",664,664,12,5,5,5,5,"Burnt Pine","new",0.318681878,0.177939258475137,0.324806336923534,0.628098061298174
"665",665,665,13,5,5,5,5,"Burnt Pine","new",0.331556269,0.184461356682736,0.358503041821044,0.668146483250262
"666",666,666,14,5,5,5,5,"Burnt Pine","new",0.34468764,0.191166920748596,0.39365740709539,0.705901604767209
"667",667,667,15,5,5,5,5,"Burnt Pine","new",0.3580605,0.198057047842616,0.42994856384718,0.741026214323039
"668",668,668,16,5,5,5,5,"Burnt Pine","new",0.371657936,0.205132529971553,0.467008536574005,0.773303038837093
"669",669,669,17,5,5,5,5,"Burnt Pine","new",0.385461678,0.21239383459854,0.504436201427723,0.802628549318642
"670",670,670,18,5,5,5,5,"Burnt Pine","new",0.39945218,0.219841085647266,0.541814213410577,0.828999380470842
"671",671,671,19,5,5,5,5,"Burnt Pine","new",0.413608708,0.227474045055348,0.578727431907356,0.852494326962815
"672",672,672,20,5,5,5,5,"Burnt Pine","new",0.427909462,0.235292095050038,0.614781140878896,0.873254689284367
"673",673,673,21,5,5,5,5,"Burnt Pine","new",0.442331689,0.243294221326763,0.64961739231846,0.891465176363301
"674",674,674,22,5,5,5,5,"Burnt Pine","new",0.45685183,0.251478997316676,0.682928091605928,0.907336857754169
"675",675,675,23,5,5,5,5,"Burnt Pine","new",0.471445667,0.259844569733291,0.714463924327288,0.921092971893162
"676",676,676,24,5,5,5,5,"Burnt Pine","new",0.486088478,0.268388645590022,0.744038791096028,0.932957841919399
"677",677,677,25,5,5,5,5,"Burnt Pine","new",0.50075521,0.277108480879913,0.771529958279535,0.943148763609342
"678",678,678,26,5,5,5,5,"Burnt Pine","new",0.515420642,0.286000871105749,0.796874559063358,0.951870502112811
"679",679,679,27,5,5,5,5,"Burnt Pine","new",0.530059564,0.295062143842946,0.820063341809904,0.959311933067997
"680",680,680,28,5,5,5,5,"Burnt Pine","new",0.544646947,0.304288153508986,0.841132654868054,0.96564435056369
"681",681,681,29,5,5,5,5,"Burnt Pine","new",0.559158116,0.313674278501537,0.860155606086723,0.971021004268728
"682",682,682,30,5,5,5,5,"Burnt Pine","new",0.573568912,0.323215420852866,0.877233186786091,0.975577493860074
"683",683,683,0,5,5,5,5,"Scott","new",0.187854543,0.174606947468638,0.0737400979385408,0.170101767744327
"684",684,684,1,5,5,5,5,"Scott","new",0.19697165,0.175375521036971,0.0846559194787583,0.196366816949607
"685",685,685,2,5,5,5,5,"Scott","new",0.206418773,0.176146755685983,0.0970183705452863,0.22558501180058
"686",686,686,3,5,5,5,5,"Scott","new",0.21619701,0.176920654274326,0.110967273852423,0.257756288693534
"687",687,687,4,5,5,5,5,"Scott","new",0.226306359,0.177697219604677,0.126640425723614,0.292781012007839
"688",688,688,5,5,5,5,5,"Scott","new",0.236745639,0.178476454423218,0.14416829290264,0.330446181786781
"689",689,689,6,5,5,5,5,"Scott","new",0.247512418,0.17925836141913,0.163667505154725,0.370418923270327
"690",690,690,7,5,5,5,5,"Scott","new",0.258602948,0.180042943224074,0.185233232427199,0.412249846249994
"691",691,691,8,5,5,5,5,"Scott","new",0.270012106,0.180830202411683,0.208930691414843,0.455387786976603
"692",692,692,9,5,5,5,5,"Scott","new",0.281733342,0.181620141497043,0.234786216680362,0.499205755485285
"693",693,693,10,5,5,5,5,"Scott","new",0.293758641,0.182412762936182,0.262778537528372,0.543035927109335
"694",694,694,11,5,5,5,5,"Scott","new",0.306078492,0.183208069125559,0.292831091709099,0.586209735761769
"695",695,695,12,5,5,5,5,"Scott","new",0.318681878,0.184006062401544,0.324806336923534,0.628098061298174
"696",696,696,13,5,5,5,5,"Scott","new",0.331556269,0.184806745039911,0.358503041821044,0.668146483250262
"697",697,697,14,5,5,5,5,"Scott","new",0.34468764,0.185610119255322,0.39365740709539,0.705901604767209
"698",698,698,15,5,5,5,5,"Scott","new",0.3580605,0.186416187200814,0.42994856384718,0.741026214323039
"699",699,699,16,5,5,5,5,"Scott","new",0.371657936,0.187224950967286,0.467008536574005,0.773303038837093
"700",700,700,17,5,5,5,5,"Scott","new",0.385461678,0.18803641258299,0.504436201427723,0.802628549318642
"701",701,701,18,5,5,5,5,"Scott","new",0.39945218,0.188850574013014,0.541814213410577,0.828999380470842
"702",702,702,19,5,5,5,5,"Scott","new",0.413608708,0.189667437158773,0.578727431907356,0.852494326962815
"703",703,703,20,5,5,5,5,"Scott","new",0.427909462,0.1904870038575,0.614781140878896,0.873254689284367
"704",704,704,21,5,5,5,5,"Scott","new",0.442331689,0.191309275881731,0.64961739231846,0.891465176363301
"705",705,705,22,5,5,5,5,"Scott","new",0.45685183,0.1921342549388,0.682928091605928,0.907336857754169
"706",706,706,23,5,5,5,5,"Scott","new",0.471445667,0.192961942670326,0.714463924327288,0.921092971893162
"707",707,707,24,5,5,5,5,"Scott","new",0.486088478,0.193792340651708,0.744038791096028,0.932957841919399
"708",708,708,25,5,5,5,5,"Scott","new",0.50075521,0.194625450391614,0.771529958279535,0.943148763609342
"709",709,709,26,5,5,5,5,"Scott","new",0.515420642,0.195461273331477,0.796874559063358,0.951870502112811
"710",710,710,27,5,5,5,5,"Scott","new",0.530059564,0.196299810844986,0.820063341809904,0.959311933067997
"711",711,711,28,5,5,5,5,"Scott","new",0.544646947,0.197141064237586,0.841132654868054,0.96564435056369
"712",712,712,29,5,5,5,5,"Scott","new",0.559158116,0.197985034745968,0.860155606086723,0.971021004268728
"713",713,713,30,5,5,5,5,"Scott","new",0.573568912,0.198831723537571,0.877233186786091,0.975577493860074
"714",714,714,0,5,5,5,5,"Moberly","new",0.187854543,0.0800510605547737,0.0737400979385408,0.170101767744327
"715",715,715,1,5,5,5,5,"Moberly","new",0.19697165,0.0945875952634836,0.0846559194787583,0.196366816949607
"716",716,716,2,5,5,5,5,"Moberly","new",0.206418773,0.111444053209526,0.0970183705452863,0.22558501180058
"717",717,717,3,5,5,5,5,"Moberly","new",0.21619701,0.130870297699792,0.110967273852423,0.257756288693534
"718",718,718,4,5,5,5,5,"Moberly","new",0.226306359,0.153099348409531,0.126640425723614,0.292781012007839
"719",719,719,5,5,5,5,5,"Moberly","new",0.236745639,0.178329417522438,0.14416829290264,0.330446181786781
"720",720,720,6,5,5,5,5,"Moberly","new",0.247512418,0.206702494664949,0.163667505154725,0.370418923270327
"721",721,721,7,5,5,5,5,"Moberly","new",0.258602948,0.238280741373099,0.185233232427199,0.412249846249994
"722",722,722,8,5,5,5,5,"Moberly","new",0.270012106,0.273022917842378,0.208930691414843,0.455387786976603
"723",723,723,9,5,5,5,5,"Moberly","new",0.281733342,0.310764005575261,0.234786216680362,0.499205755485285
"724",724,724,10,5,5,5,5,"Moberly","new",0.293758641,0.351201821569145,0.262778537528372,0.543035927109335
"725",725,725,11,5,5,5,5,"Moberly","new",0.306078492,0.393894402818635,0.292831091709099,0.586209735761769
"726",726,726,12,5,5,5,5,"Moberly","new",0.318681878,0.43827100161408,0.324806336923534,0.628098061298174
"727",727,727,13,5,5,5,5,"Moberly","new",0.331556269,0.483657624012373,0.358503041821044,0.668146483250262
"728",728,728,14,5,5,5,5,"Moberly","new",0.34468764,0.529315460708996,0.39365740709539,0.705901604767209
"729",729,729,15,5,5,5,5,"Moberly","new",0.3580605,0.574487929159371,0.42994856384718,0.741026214323039
"730",730,730,16,5,5,5,5,"Moberly","new",0.371657936,0.618450143716235,0.467008536574005,0.773303038837093
"731",731,731,17,5,5,5,5,"Moberly","new",0.385461678,0.660554075448463,0.504436201427723,0.802628549318642
