"","X.1","X","distance_to_cut_5to9","distance_to_cut_10to40","distance_to_cut_1to4","distance_to_resource_road","HERD_NAME","animal_id","predict_du7","predict_du8","predict_du9","predict_du6"
"504",504,504,7,5,5,5,"Chase","new",0.277701306,0.190687478922269,0.137939738199324,0.328407473211709
"505",505,505,8,5,5,5,"Chase","new",0.278457059,0.186848344569584,0.134911105788891,0.32739053297816
"506",506,506,9,5,5,5,"Chase","new",0.279214074,0.183069019888395,0.131938793194354,0.326375211437819
"507",507,507,10,5,5,5,"Chase","new",0.279972349,0.179349278083754,0.129022198878668,0.325361515512859
"508",508,508,11,5,5,5,"Chase","new",0.280731881,0.175688862598903,0.126160707513977,0.324349452068745
"509",509,509,12,5,5,5,"Chase","new",0.281492667,0.172087488304333,0.123353691075723,0.323339027914144
"510",510,510,13,5,5,5,"Chase","new",0.282254707,0.168544842686123,0.120600509907993,0.322330249800836
"511",511,511,14,5,5,5,"Chase","new",0.283017997,0.165060587031077,0.11790051375941,0.321323124423627
"512",512,512,15,5,5,5,"Chase","new",0.283782534,0.16163435760629,0.115253042788983,0.32031765842027
"513",513,513,16,5,5,5,"Chase","new",0.284548318,0.158265766830957,0.11265742854146,0.319313858371389
"514",514,514,17,5,5,5,"Chase","new",0.285315345,0.154954404438315,0.110112994891816,0.318311730800405
"515",515,515,18,5,5,5,"Chase","new",0.286083612,0.151699838625781,0.107619058958625,0.317311282173464
"516",516,516,19,5,5,5,"Chase","new",0.286853118,0.148501617191458,0.105174931986145,0.316312518899377
"517",517,517,20,5,5,5,"Chase","new",0.28762386,0.14535926865533,0.102779920195044,0.315315447329552
"518",518,518,21,5,5,5,"Chase","new",0.288395835,0.142272303363577,0.100433325601779,0.31432007375794
"519",519,519,22,5,5,5,"Chase","new",0.289169041,0.139240214574585,0.0981344468067077,0.313326404420981
"520",520,520,23,5,5,5,"Chase","new",0.289943476,0.136262479525334,0.0958825797510936,0.312334445497547
"521",521,521,24,5,5,5,"Chase","new",0.290719136,0.13333856047699,0.093677018443241,0.311344203108904
"522",522,522,25,5,5,5,"Chase","new",0.29149602,0.130467905738615,0.091517055654033,0.310355683318663
"523",523,523,26,5,5,5,"Chase","new",0.292274124,0.127649950668057,0.0894019835822304,0.309368892132739
"524",524,524,27,5,5,5,"Chase","new",0.293053446,0.124884118649159,0.087331094489923,0.308383835499322
"525",525,525,28,5,5,5,"Chase","new",0.293833983,0.122169822044569,0.0853036813085811,0.307400519308836
"526",526,526,29,5,5,5,"Chase","new",0.294615733,0.119506463123497,0.0833190382161951,0.306418949393919
"527",527,527,30,5,5,5,"Chase","new",0.295398692,0.116893434963897,0.0813764611860282,0.305439131529389
"528",528,528,0,5,5,5,"Finlay","new",0.319913721,0.219248345609697,0.160764222472062,0.335570784931503
"529",529,529,1,5,5,5,"Finlay","new",0.317680882,0.21498694081835,0.157325908934623,0.334542712408595
"530",530,530,2,5,5,5,"Finlay","new",0.315456398,0.210786001162013,0.153947642322251,0.333516208544441
"531",531,531,3,5,5,5,"Finlay","new",0.31324034,0.206645540953792,0.150628950479938,0.332491280655258
"532",532,532,4,5,5,5,"Finlay","new",0.311032777,0.202565536636003,0.1473693390831,0.331467936001307
"533",533,533,5,5,5,5,"Finlay","new",0.308833774,0.198545927894387,0.14416829290264,0.330446181786781
"534",534,534,6,5,5,5,"Finlay","new",0.306643399,0.194586618792402,0.141025277049826,0.329426025159681
"535",535,535,7,5,5,5,"Finlay","new",0.304461716,0.190687478922269,0.137939738199324,0.328407473211709
"536",536,536,8,5,5,5,"Finlay","new",0.302288788,0.186848344569584,0.134911105788891,0.32739053297816
"537",537,537,9,5,5,5,"Finlay","new",0.300124676,0.183069019888395,0.131938793194354,0.326375211437819
"538",538,538,10,5,5,5,"Finlay","new",0.297969441,0.179349278083754,0.129022198878668,0.325361515512859
"539",539,539,11,5,5,5,"Finlay","new",0.29582314,0.175688862598903,0.126160707513977,0.324349452068745
"540",540,540,12,5,5,5,"Finlay","new",0.293685833,0.172087488304333,0.123353691075723,0.323339027914144
"541",541,541,13,5,5,5,"Finlay","new",0.291557573,0.168544842686123,0.120600509907993,0.322330249800836
"542",542,542,14,5,5,5,"Finlay","new",0.289438417,0.165060587031077,0.11790051375941,0.321323124423627
"543",543,543,15,5,5,5,"Finlay","new",0.287328416,0.16163435760629,0.115253042788983,0.32031765842027
"544",544,544,16,5,5,5,"Finlay","new",0.285227622,0.158265766830957,0.11265742854146,0.319313858371389
"545",545,545,17,5,5,5,"Finlay","new",0.283136087,0.154954404438315,0.110112994891816,0.318311730800405
"546",546,546,18,5,5,5,"Finlay","new",0.281053857,0.151699838625781,0.107619058958625,0.317311282173464
"547",547,547,19,5,5,5,"Finlay","new",0.278980981,0.148501617191458,0.105174931986145,0.316312518899377
"548",548,548,20,5,5,5,"Finlay","new",0.276917505,0.14535926865533,0.102779920195044,0.315315447329552
"549",549,549,21,5,5,5,"Finlay","new",0.274863473,0.142272303363577,0.100433325601779,0.31432007375794
"550",550,550,22,5,5,5,"Finlay","new",0.272818929,0.139240214574585,0.0981344468067077,0.313326404420981
"551",551,551,23,5,5,5,"Finlay","new",0.270783913,0.136262479525334,0.0958825797510936,0.312334445497547
"552",552,552,24,5,5,5,"Finlay","new",0.268758467,0.13333856047699,0.093677018443241,0.311344203108904
"553",553,553,25,5,5,5,"Finlay","new",0.266742629,0.130467905738615,0.091517055654033,0.310355683318663
"554",554,554,26,5,5,5,"Finlay","new",0.264736437,0.127649950668057,0.0894019835822304,0.309368892132739
"555",555,555,27,5,5,5,"Finlay","new",0.262739927,0.124884118649159,0.087331094489923,0.308383835499322
"556",556,556,28,5,5,5,"Finlay","new",0.260753134,0.122169822044569,0.0853036813085811,0.307400519308836
"557",557,557,29,5,5,5,"Finlay","new",0.258776092,0.119506463123497,0.0833190382161951,0.306418949393919
"558",558,558,30,5,5,5,"Finlay","new",0.256808832,0.116893434963897,0.0813764611860282,0.305439131529389
"559",559,559,0,5,5,5,"Tsenaglode","new",0.230574705,0.219248345609697,0.160764222472062,0.335570784931503
"560",560,560,1,5,5,5,"Tsenaglode","new",0.229949522,0.21498694081835,0.157325908934623,0.334542712408595
"561",561,561,2,5,5,5,"Tsenaglode","new",0.229325529,0.210786001162013,0.153947642322251,0.333516208544441
"562",562,562,3,5,5,5,"Tsenaglode","new",0.228702726,0.206645540953792,0.150628950479938,0.332491280655258
"563",563,563,4,5,5,5,"Tsenaglode","new",0.228081113,0.202565536636003,0.1473693390831,0.331467936001307
"564",564,564,5,5,5,5,"Tsenaglode","new",0.227460692,0.198545927894387,0.14416829290264,0.330446181786781
"565",565,565,6,5,5,5,"Tsenaglode","new",0.226841463,0.194586618792402,0.141025277049826,0.329426025159681
"566",566,566,7,5,5,5,"Tsenaglode","new",0.226223426,0.190687478922269,0.137939738199324,0.328407473211709
"567",567,567,8,5,5,5,"Tsenaglode","new",0.225606581,0.186848344569584,0.134911105788891,0.32739053297816
"568",568,568,9,5,5,5,"Tsenaglode","new",0.22499093,0.183069019888395,0.131938793194354,0.326375211437819
"569",569,569,10,5,5,5,"Tsenaglode","new",0.224376471,0.179349278083754,0.129022198878668,0.325361515512859
"570",570,570,11,5,5,5,"Tsenaglode","new",0.223763206,0.175688862598903,0.126160707513977,0.324349452068745
"571",571,571,12,5,5,5,"Tsenaglode","new",0.223151135,0.172087488304333,0.123353691075723,0.323339027914144
"572",572,572,13,5,5,5,"Tsenaglode","new",0.222540259,0.168544842686123,0.120600509907993,0.322330249800836
"573",573,573,14,5,5,5,"Tsenaglode","new",0.221930576,0.165060587031077,0.11790051375941,0.321323124423627
"574",574,574,15,5,5,5,"Tsenaglode","new",0.221322089,0.16163435760629,0.115253042788983,0.32031765842027
"575",575,575,16,5,5,5,"Tsenaglode","new",0.220714797,0.158265766830957,0.11265742854146,0.319313858371389
"576",576,576,17,5,5,5,"Tsenaglode","new",0.2201087,0.154954404438315,0.110112994891816,0.318311730800405
"577",577,577,18,5,5,5,"Tsenaglode","new",0.219503799,0.151699838625781,0.107619058958625,0.317311282173464
"578",578,578,19,5,5,5,"Tsenaglode","new",0.218900093,0.148501617191458,0.105174931986145,0.316312518899377
"579",579,579,20,5,5,5,"Tsenaglode","new",0.218297583,0.14535926865533,0.102779920195044,0.315315447329552
"580",580,580,21,5,5,5,"Tsenaglode","new",0.21769627,0.142272303363577,0.100433325601779,0.31432007375794
"581",581,581,22,5,5,5,"Tsenaglode","new",0.217096153,0.139240214574585,0.0981344468067077,0.313326404420981
"582",582,582,23,5,5,5,"Tsenaglode","new",0.216497232,0.136262479525334,0.0958825797510936,0.312334445497547
"583",583,583,24,5,5,5,"Tsenaglode","new",0.215899509,0.13333856047699,0.093677018443241,0.311344203108904
"584",584,584,25,5,5,5,"Tsenaglode","new",0.215302981,0.130467905738615,0.091517055654033,0.310355683318663
"585",585,585,26,5,5,5,"Tsenaglode","new",0.214707651,0.127649950668057,0.0894019835822304,0.309368892132739
"586",586,586,27,5,5,5,"Tsenaglode","new",0.214113518,0.124884118649159,0.087331094489923,0.308383835499322
"587",587,587,28,5,5,5,"Tsenaglode","new",0.213520582,0.122169822044569,0.0853036813085811,0.307400519308836
"588",588,588,29,5,5,5,"Tsenaglode","new",0.212928842,0.119506463123497,0.0833190382161951,0.306418949393919
"589",589,589,30,5,5,5,"Tsenaglode","new",0.2123383,0.116893434963897,0.0813764611860282,0.305439131529389
"590",590,590,0,5,5,5,"Telkwa","new",0.233616041,0.219248345609697,0.160764222472062,0.335570784931503
"591",591,591,1,5,5,5,"Telkwa","new",0.24249526,0.21498694081835,0.157325908934623,0.334542712408595
"592",592,592,2,5,5,5,"Telkwa","new",0.251601166,0.210786001162013,0.153947642322251,0.333516208544441
"593",593,593,3,5,5,5,"Telkwa","new",0.260931223,0.206645540953792,0.150628950479938,0.332491280655258
"594",594,594,4,5,5,5,"Telkwa","new",0.27048222,0.202565536636003,0.1473693390831,0.331467936001307
"595",595,595,5,5,5,5,"Telkwa","new",0.280250251,0.198545927894387,0.14416829290264,0.330446181786781
"596",596,596,6,5,5,5,"Telkwa","new",0.290230698,0.194586618792402,0.141025277049826,0.329426025159681
"597",597,597,7,5,5,5,"Telkwa","new",0.300418222,0.190687478922269,0.137939738199324,0.328407473211709
"598",598,598,8,5,5,5,"Telkwa","new",0.310806751,0.186848344569584,0.134911105788891,0.32739053297816
"599",599,599,9,5,5,5,"Telkwa","new",0.321389483,0.183069019888395,0.131938793194354,0.326375211437819
"600",600,600,10,5,5,5,"Telkwa","new",0.332158886,0.179349278083754,0.129022198878668,0.325361515512859
"601",601,601,11,5,5,5,"Telkwa","new",0.343106702,0.175688862598903,0.126160707513977,0.324349452068745
"602",602,602,12,5,5,5,"Telkwa","new",0.354223965,0.172087488304333,0.123353691075723,0.323339027914144
"603",603,603,13,5,5,5,"Telkwa","new",0.365501019,0.168544842686123,0.120600509907993,0.322330249800836
"604",604,604,14,5,5,5,"Telkwa","new",0.376927538,0.165060587031077,0.11790051375941,0.321323124423627
"605",605,605,15,5,5,5,"Telkwa","new",0.388492558,0.16163435760629,0.115253042788983,0.32031765842027
"606",606,606,16,5,5,5,"Telkwa","new",0.400184514,0.158265766830957,0.11265742854146,0.319313858371389
"607",607,607,17,5,5,5,"Telkwa","new",0.411991277,0.154954404438315,0.110112994891816,0.318311730800405
"608",608,608,18,5,5,5,"Telkwa","new",0.423900201,0.151699838625781,0.107619058958625,0.317311282173464
"609",609,609,19,5,5,5,"Telkwa","new",0.435898175,0.148501617191458,0.105174931986145,0.316312518899377
"610",610,610,20,5,5,5,"Telkwa","new",0.447971675,0.14535926865533,0.102779920195044,0.315315447329552
"611",611,611,21,5,5,5,"Telkwa","new",0.460106826,0.142272303363577,0.100433325601779,0.31432007375794
"612",612,612,22,5,5,5,"Telkwa","new",0.472289461,0.139240214574585,0.0981344468067077,0.313326404420981
"613",613,613,23,5,5,5,"Telkwa","new",0.484505188,0.136262479525334,0.0958825797510936,0.312334445497547
"614",614,614,24,5,5,5,"Telkwa","new",0.496739459,0.13333856047699,0.093677018443241,0.311344203108904
"615",615,615,25,5,5,5,"Telkwa","new",0.508977636,0.130467905738615,0.091517055654033,0.310355683318663
"616",616,616,26,5,5,5,"Telkwa","new",0.521205062,0.127649950668057,0.0894019835822304,0.309368892132739
"617",617,617,27,5,5,5,"Telkwa","new",0.533407132,0.124884118649159,0.087331094489923,0.308383835499322
"618",618,618,28,5,5,5,"Telkwa","new",0.545569361,0.122169822044569,0.0853036813085811,0.307400519308836
"619",619,619,29,5,5,5,"Telkwa","new",0.557677457,0.119506463123497,0.0833190382161951,0.306418949393919
"620",620,620,30,5,5,5,"Telkwa","new",0.569717379,0.116893434963897,0.0813764611860282,0.305439131529389
"621",621,621,0,5,5,5,"Kennedy Siding","new",0.229629556,0.208211030171813,0.160764222472062,0.335570784931503
"622",622,622,1,5,5,5,"Kennedy Siding","new",0.231040675,0.204775743742582,0.157325908934623,0.334542712408595
"623",623,623,2,5,5,5,"Kennedy Siding","new",0.232457849,0.20138272063945,0.153947642322251,0.333516208544441
"624",624,624,3,5,5,5,"Kennedy Siding","new",0.233881073,0.198031917682286,0.150628950479938,0.332491280655258
"625",625,625,4,5,5,5,"Kennedy Siding","new",0.235310338,0.194723274432893,0.1473693390831,0.331467936001307
"626",626,626,5,5,5,5,"Kennedy Siding","new",0.236745639,0.191456713667137,0.14416829290264,0.330446181786781
"627",627,627,6,5,5,5,"Kennedy Siding","new",0.238186967,0.188232141851564,0.141025277049826,0.329426025159681
"628",628,628,7,5,5,5,"Kennedy Siding","new",0.239634316,0.185049449623633,0.137939738199324,0.328407473211709
"629",629,629,8,5,5,5,"Kennedy Siding","new",0.241087676,0.181908512274704,0.134911105788891,0.32739053297816
"630",630,630,9,5,5,5,"Kennedy Siding","new",0.242547038,0.178809190234952,0.131938793194354,0.326375211437819
"631",631,631,10,5,5,5,"Kennedy Siding","new",0.244012395,0.175751329559412,0.129022198878668,0.325361515512859
"632",632,632,11,5,5,5,"Kennedy Siding","new",0.245483735,0.172734762414381,0.126160707513977,0.324349452068745
"633",633,633,12,5,5,5,"Kennedy Siding","new",0.246961049,0.169759307563442,0.123353691075723,0.323339027914144
"634",634,634,13,5,5,5,"Kennedy Siding","new",0.248444326,0.166824770852402,0.120600509907993,0.322330249800836
"635",635,635,14,5,5,5,"Kennedy Siding","new",0.249933554,0.163930945692471,0.11790051375941,0.321323124423627
"636",636,636,15,5,5,5,"Kennedy Siding","new",0.251428724,0.161077613541029,0.115253042788983,0.32031765842027
"637",637,637,16,5,5,5,"Kennedy Siding","new",0.252929821,0.158264544379383,0.11265742854146,0.319313858371389
"638",638,638,17,5,5,5,"Kennedy Siding","new",0.254436834,0.155491497186916,0.110112994891816,0.318311730800405
"639",639,639,18,5,5,5,"Kennedy Siding","new",0.25594975,0.152758220411099,0.107619058958625,0.317311282173464
"640",640,640,19,5,5,5,"Kennedy Siding","new",0.257468556,0.15006445243283,0.105174931986145,0.316312518899377
"641",641,641,20,5,5,5,"Kennedy Siding","new",0.258993237,0.147409922026626,0.102779920195044,0.315315447329552
"642",642,642,21,5,5,5,"Kennedy Siding","new",0.260523779,0.144794348815213,0.100433325601779,0.31432007375794
"643",643,643,22,5,5,5,"Kennedy Siding","new",0.262060167,0.142217443718077,0.0981344468067077,0.313326404420981
"644",644,644,23,5,5,5,"Kennedy Siding","new",0.263602386,0.139678909393599,0.0958825797510936,0.312334445497547
"645",645,645,24,5,5,5,"Kennedy Siding","new",0.265150419,0.137178440674397,0.093677018443241,0.311344203108904
"646",646,646,25,5,5,5,"Kennedy Siding","new",0.266704251,0.134715724995546,0.091517055654033,0.310355683318663
"647",647,647,26,5,5,5,"Kennedy Siding","new",0.268263865,0.132290442815358,0.0894019835822304,0.309368892132739
"648",648,648,27,5,5,5,"Kennedy Siding","new",0.269829243,0.129902268028455,0.087331094489923,0.308383835499322
"649",649,649,28,5,5,5,"Kennedy Siding","new",0.271400367,0.127550868370874,0.0853036813085811,0.307400519308836
"650",650,650,29,5,5,5,"Kennedy Siding","new",0.27297722,0.12523590581697,0.0833190382161951,0.306418949393919
"651",651,651,30,5,5,5,"Kennedy Siding","new",0.274559781,0.122957036967937,0.0813764611860282,0.305439131529389
"652",652,652,0,5,5,5,"Burnt Pine","new",0.229629556,0.198644150582275,0.160764222472062,0.335570784931503
"653",653,653,1,5,5,5,"Burnt Pine","new",0.231040675,0.184906132291087,0.157325908934623,0.334542712408595
"654",654,654,2,5,5,5,"Burnt Pine","new",0.232457849,0.171914394905641,0.153947642322251,0.333516208544441
"655",655,655,3,5,5,5,"Burnt Pine","new",0.233881073,0.159656675347004,0.150628950479938,0.332491280655258
"656",656,656,4,5,5,5,"Burnt Pine","new",0.235310338,0.14811661950214,0.1473693390831,0.331467936001307
"657",657,657,5,5,5,5,"Burnt Pine","new",0.236745639,0.137274426172771,0.14416829290264,0.330446181786781
"658",658,658,6,5,5,5,"Burnt Pine","new",0.238186967,0.127107466543328,0.141025277049826,0.329426025159681
"659",659,659,7,5,5,5,"Burnt Pine","new",0.239634316,0.117590868199443,0.137939738199324,0.328407473211709
"660",660,660,8,5,5,5,"Burnt Pine","new",0.241087676,0.10869805572663,0.134911105788891,0.32739053297816
"661",661,661,9,5,5,5,"Burnt Pine","new",0.242547038,0.100401242639544,0.131938793194354,0.326375211437819
"662",662,662,10,5,5,5,"Burnt Pine","new",0.244012395,0.0926718717677257,0.129022198878668,0.325361515512859
"663",663,663,11,5,5,5,"Burnt Pine","new",0.245483735,0.085481003221721,0.126160707513977,0.324349452068745
"664",664,664,12,5,5,5,"Burnt Pine","new",0.246961049,0.0787996506797703,0.123353691075723,0.323339027914144
"665",665,665,13,5,5,5,"Burnt Pine","new",0.248444326,0.0725990679871393,0.120600509907993,0.322330249800836
"666",666,666,14,5,5,5,"Burnt Pine","new",0.249933554,0.0668509889790764,0.11790051375941,0.321323124423627
"667",667,667,15,5,5,5,"Burnt Pine","new",0.251428724,0.0615278240647148,0.115253042788983,0.32031765842027
"668",668,668,16,5,5,5,"Burnt Pine","new",0.252929821,0.0566028174871574,0.11265742854146,0.319313858371389
"669",669,669,17,5,5,5,"Burnt Pine","new",0.254436834,0.0520501693491001,0.110112994891816,0.318311730800405
"670",670,670,18,5,5,5,"Burnt Pine","new",0.25594975,0.0478451265060385,0.107619058958625,0.317311282173464
"671",671,671,19,5,5,5,"Burnt Pine","new",0.257468556,0.0439640463189019,0.105174931986145,0.316312518899377
"672",672,672,20,5,5,5,"Burnt Pine","new",0.258993237,0.0403844370585968,0.102779920195044,0.315315447329552
"673",673,673,21,5,5,5,"Burnt Pine","new",0.260523779,0.0370849784950506,0.100433325601779,0.31432007375794
"674",674,674,22,5,5,5,"Burnt Pine","new",0.262060167,0.0340455259064316,0.0981344468067077,0.313326404420981
"675",675,675,23,5,5,5,"Burnt Pine","new",0.263602386,0.0312471004290566,0.0958825797510936,0.312334445497547
"676",676,676,24,5,5,5,"Burnt Pine","new",0.265150419,0.0286718683495663,0.093677018443241,0.311344203108904
"677",677,677,25,5,5,5,"Burnt Pine","new",0.266704251,0.0263031116290214,0.091517055654033,0.310355683318663
"678",678,678,26,5,5,5,"Burnt Pine","new",0.268263865,0.0241251916513078,0.0894019835822304,0.309368892132739
"679",679,679,27,5,5,5,"Burnt Pine","new",0.269829243,0.0221235079107351,0.087331094489923,0.308383835499322
"680",680,680,28,5,5,5,"Burnt Pine","new",0.271400367,0.0202844530990153,0.0853036813085811,0.307400519308836
"681",681,681,29,5,5,5,"Burnt Pine","new",0.27297722,0.0185953658214092,0.0833190382161951,0.306418949393919
"682",682,682,30,5,5,5,"Burnt Pine","new",0.274559781,0.0170444819660034,0.0813764611860282,0.305439131529389
"683",683,683,0,5,5,5,"Scott","new",0.229629556,0.188711244127083,0.160764222472062,0.335570784931503
"684",684,684,1,5,5,5,"Scott","new",0.231040675,0.18662885831085,0.157325908934623,0.334542712408595
"685",685,685,2,5,5,5,"Scott","new",0.232457849,0.18456422361847,0.153947642322251,0.333516208544441
"686",686,686,3,5,5,5,"Scott","new",0.233881073,0.182517304190201,0.150628950479938,0.332491280655258
"687",687,687,4,5,5,5,"Scott","new",0.235310338,0.180488061502126,0.1473693390831,0.331467936001307
"688",688,688,5,5,5,5,"Scott","new",0.236745639,0.178476454423218,0.14416829290264,0.330446181786781
"689",689,689,6,5,5,5,"Scott","new",0.238186967,0.176482439272442,0.141025277049826,0.329426025159681
"690",690,690,7,5,5,5,"Scott","new",0.239634316,0.174505969875855,0.137939738199324,0.328407473211709
"691",691,691,8,5,5,5,"Scott","new",0.241087676,0.172546997623679,0.134911105788891,0.32739053297816
"692",692,692,9,5,5,5,"Scott","new",0.242547038,0.170605471527294,0.131938793194354,0.326375211437819
"693",693,693,10,5,5,5,"Scott","new",0.244012395,0.168681338276133,0.129022198878668,0.325361515512859
"694",694,694,11,5,5,5,"Scott","new",0.245483735,0.166774542294433,0.126160707513977,0.324349452068745
"695",695,695,12,5,5,5,"Scott","new",0.246961049,0.164885025797822,0.123353691075723,0.323339027914144
"696",696,696,13,5,5,5,"Scott","new",0.248444326,0.163012728849698,0.120600509907993,0.322330249800836
"697",697,697,14,5,5,5,"Scott","new",0.249933554,0.161157589417382,0.11790051375941,0.321323124423627
"698",698,698,15,5,5,5,"Scott","new",0.251428724,0.159319543428002,0.115253042788983,0.32031765842027
"699",699,699,16,5,5,5,"Scott","new",0.252929821,0.157498524824097,0.11265742854146,0.319313858371389
"700",700,700,17,5,5,5,"Scott","new",0.254436834,0.155694465618898,0.110112994891816,0.318311730800405
"701",701,701,18,5,5,5,"Scott","new",0.25594975,0.153907295951269,0.107619058958625,0.317311282173464
"702",702,702,19,5,5,5,"Scott","new",0.257468556,0.152136944140278,0.105174931986145,0.316312518899377
"703",703,703,20,5,5,5,"Scott","new",0.258993237,0.150383336739383,0.102779920195044,0.315315447329552
"704",704,704,21,5,5,5,"Scott","new",0.260523779,0.148646398590195,0.100433325601779,0.31432007375794
"705",705,705,22,5,5,5,"Scott","new",0.262060167,0.14692605287581,0.0981344468067077,0.313326404420981
"706",706,706,23,5,5,5,"Scott","new",0.263602386,0.145222221173679,0.0958825797510936,0.312334445497547
"707",707,707,24,5,5,5,"Scott","new",0.265150419,0.143534823508007,0.093677018443241,0.311344203108904
"708",708,708,25,5,5,5,"Scott","new",0.266704251,0.141863778401646,0.091517055654033,0.310355683318663
"709",709,709,26,5,5,5,"Scott","new",0.268263865,0.140209002927482,0.0894019835822304,0.309368892132739
"710",710,710,27,5,5,5,"Scott","new",0.269829243,0.13857041275928,0.087331094489923,0.308383835499322
"711",711,711,28,5,5,5,"Scott","new",0.271400367,0.136947922221991,0.0853036813085811,0.307400519308836
"712",712,712,29,5,5,5,"Scott","new",0.27297722,0.135341444341486,0.0833190382161951,0.306418949393919
"713",713,713,30,5,5,5,"Scott","new",0.274559781,0.133750890893715,0.0813764611860282,0.305439131529389
"714",714,714,0,5,5,5,"Moberly","new",0.229629556,0.223486302030598,0.160764222472062,0.335570784931503
"715",715,715,1,5,5,5,"Moberly","new",0.231040675,0.21384328192064,0.157325908934623,0.334542712408595
"716",716,716,2,5,5,5,"Moberly","new",0.232457849,0.204506759645569,0.153947642322251,0.333516208544441
"717",717,717,3,5,5,5,"Moberly","new",0.233881073,0.19547651688389,0.150628950479938,0.332491280655258
"718",718,718,4,5,5,5,"Moberly","new",0.235310338,0.18675140618063,0.1473693390831,0.331467936001307
"719",719,719,5,5,5,5,"Moberly","new",0.236745639,0.178329417522438,0.14416829290264,0.330446181786781
"720",720,720,6,5,5,5,"Moberly","new",0.238186967,0.170207746380854,0.141025277049826,0.329426025159681
"721",721,721,7,5,5,5,"Moberly","new",0.239634316,0.162382862364828,0.137939738199324,0.328407473211709
"722",722,722,8,5,5,5,"Moberly","new",0.241087676,0.154850577704651,0.134911105788891,0.32739053297816
"723",723,723,9,5,5,5,"Moberly","new",0.242547038,0.147606114874772,0.131938793194354,0.326375211437819
"724",724,724,10,5,5,5,"Moberly","new",0.244012395,0.1406441727501,0.129022198878668,0.325361515512859
"725",725,725,11,5,5,5,"Moberly","new",0.245483735,0.133958990777268,0.126160707513977,0.324349452068745
"726",726,726,12,5,5,5,"Moberly","new",0.246961049,0.127544410727082,0.123353691075723,0.323339027914144
"727",727,727,13,5,5,5,"Moberly","new",0.248444326,0.121393935675587,0.120600509907993,0.322330249800836
"728",728,728,14,5,5,5,"Moberly","new",0.249933554,0.115500785937669,0.11790051375941,0.321323124423627
"729",729,729,15,5,5,5,"Moberly","new",0.251428724,0.109857951748005,0.115253042788983,0.32031765842027
"730",730,730,16,5,5,5,"Moberly","new",0.252929821,0.10445824254892,0.11265742854146,0.319313858371389
"731",731,731,17,5,5,5,"Moberly","new",0.254436834,0.0992943328028847,0.110112994891816,0.318311730800405
"732",732,732,18,5,5,5,"Moberly","new",0.25594975,0.0943588042989627,0.107619058958625,0.317311282173464
"733",733,733,19,5,5,5,"Moberly","new",0.257468556,0.0896441849673898,0.105174931986145,0.316312518899377
"734",734,734,20,5,5,5,"Moberly","new",0.258993237,0.0851429842549463,0.102779920195044,0.315315447329552
"735",735,735,21,5,5,5,"Moberly","new",0.260523779,0.0808477251460738,0.100433325601779,0.31432007375794
"736",736,736,22,5,5,5,"Moberly","new",0.262060167,0.0767509729412082,0.0981344468067077,0.313326404420981
"737",737,737,23,5,5,5,"Moberly","new",0.263602386,0.0728453609249755,0.0958825797510936,0.312334445497547
"738",738,738,24,5,5,5,"Moberly","new",0.265150419,0.0691236130732042,0.093677018443241,0.311344203108904
"739",739,739,25,5,5,5,"Moberly","new",0.266704251,0.0655785639596464,0.091517055654033,0.310355683318663
"740",740,740,26,5,5,5,"Moberly","new",0.268263865,0.062203176031355,0.0894019835822304,0.309368892132739
"741",741,741,27,5,5,5,"Moberly","new",0.269829243,0.058990554426344,0.087331094489923,0.308383835499322
"742",742,742,28,5,5,5,"Moberly","new",0.271400367,0.0559339595089104,0.0853036813085811,0.307400519308836
"743",743,743,29,5,5,5,"Moberly","new",0.27297722,0.0530268172972829,0.0833190382161951,0.306418949393919
"744",744,744,30,5,5,5,"Moberly","new",0.274559781,0.0502627279554817,0.0813764611860282,0.305439131529389
"745",745,745,0,5,5,5,"Quintette","new",0.229629556,0.217389051199934,0.160764222472062,0.335570784931503
"746",746,746,1,5,5,5,"Quintette","new",0.231040675,0.2190652222415,0.157325908934623,0.334542712408595
"747",747,747,2,5,5,5,"Quintette","new",0.232457849,0.220750671860766,0.153947642322251,0.333516208544441
"748",748,748,3,5,5,5,"Quintette","new",0.233881073,0.222445395291685,0.150628950479938,0.332491280655258
"749",749,749,4,5,5,5,"Quintette","new",0.235310338,0.224149386815514,0.1473693390831,0.331467936001307
"750",750,750,5,5,5,5,"Quintette","new",0.236745639,0.225862639751275,0.14416829290264,0.330446181786781
"751",751,751,6,5,5,5,"Quintette","new",0.238186967,0.22758514644633,0.141025277049826,0.329426025159681
"752",752,752,7,5,5,5,"Quintette","new",0.239634316,0.229316898267089,0.137939738199324,0.328407473211709
"753",753,753,8,5,5,5,"Quintette","new",0.241087676,0.231057885589837,0.134911105788891,0.32739053297816
"754",754,754,9,5,5,5,"Quintette","new",0.242547038,0.232808097791712,0.131938793194354,0.326375211437819
"755",755,755,10,5,5,5,"Quintette","new",0.244012395,0.234567523241808,0.129022198878668,0.325361515512859
"756",756,756,11,5,5,5,"Quintette","new",0.245483735,0.236336149292438,0.126160707513977,0.324349452068745
"757",757,757,12,5,5,5,"Quintette","new",0.246961049,0.23811396227054,0.123353691075723,0.323339027914144
"758",758,758,13,5,5,5,"Quintette","new",0.248444326,0.239900947469247,0.120600509907993,0.322330249800836
