"","X","distance_to_cut_10to40","distance_to_cut_5to9","distance_to_cut_1to4","distance_to_resource_road","HERD_NAME","animal_id","predict_du7","predict_du8","predict_du6"
"306",306,26,5,5,5,"Maxhamish","new",0.268263865,0.0648598769662367,0.416895351287173
"307",307,27,5,5,5,"Maxhamish","new",0.269829243,0.061278541111092,0.423303515356456
"308",308,28,5,5,5,"Maxhamish","new",0.271400367,0.0578827139784213,0.429737586942407
"309",309,29,5,5,5,"Maxhamish","new",0.27297722,0.0546641124323106,0.436195484576416
"310",310,30,5,5,5,"Maxhamish","new",0.274559781,0.0516146779333399,0.442675094805545
"311",311,0,5,5,5,"Rainbows","new",0.323803255,0.25118585236677,0.308319011213148
"312",312,1,5,5,5,"Rainbows","new",0.338020003,0.239956208720152,0.312678762845535
"313",313,2,5,5,5,"Rainbows","new",0.35253552,0.229075021233212,0.317071902882017
"314",314,3,5,5,5,"Rainbows","new",0.367328489,0.218545377324223,0.321497895035379
"315",315,4,5,5,5,"Rainbows","new",0.382375604,0.208368919287383,0.325956181244404
"316",316,5,5,5,5,"Rainbows","new",0.397651689,0.198545927894387,0.330446181786781
"317",317,6,5,5,5,"Rainbows","new",0.413129838,0.189075411994974,0.334967295419993
"318",318,7,5,5,5,"Rainbows","new",0.42878159,0.179955202432821,0.339518899550537
"319",319,8,5,5,5,"Rainbows","new",0.444577115,0.171182048697838,0.344100350431745
"320",320,9,5,5,5,"Rainbows","new",0.46048544,0.162751716861421,0.348710983390425
"321",321,10,5,5,5,"Rainbows","new",0.476474679,0.154659087481636,0.353350113082485
"322",322,11,5,5,5,"Rainbows","new",0.492512285,0.146898252314869,0.358017033777625
"323",323,12,5,5,5,"Rainbows","new",0.508565316,0.139462608824317,0.362711019673146
"324",324,13,5,5,5,"Rainbows","new",0.524600703,0.132344951629301,0.367431325236823
"325",325,14,5,5,5,"Rainbows","new",0.540585522,0.125537560189068,0.372177185578755
"326",326,15,5,5,5,"Rainbows","new",0.556487264,0.119032282157604,0.376947816852008
"327",327,16,5,5,5,"Rainbows","new",0.572274095,0.112820611979594,0.381742416681832
"328",328,17,5,5,5,"Rainbows","new",0.587915111,0.106893764420451,0.386560164623119
"329",329,18,5,5,5,"Rainbows","new",0.603380569,0.101242742834165,0.391400222645739
"330",330,19,5,5,5,"Rainbows","new",0.618642105,0.0958584020710607,0.396261735647301
"331",331,20,5,5,5,"Rainbows","new",0.633672925,0.0907315060131908,0.40114383199281
"332",332,21,5,5,5,"Rainbows","new",0.648447974,0.0858527797983552,0.40604562408064
"333",333,22,5,5,5,"Rainbows","new",0.662944078,0.0812129568549737,0.410966208934158
"334",334,23,5,5,5,"Rainbows","new",0.677140053,0.0768028209201018,0.415904668818263
"335",335,24,5,5,5,"Rainbows","new",0.691016797,0.0726132432525246,0.420860071880061
"336",336,25,5,5,5,"Rainbows","new",0.704557337,0.0686352152830888,0.425831472812786
"337",337,26,5,5,5,"Rainbows","new",0.717746866,0.0648598769662367,0.430817913542069
"338",338,27,5,5,5,"Rainbows","new",0.730572742,0.061278541111092,0.435818423933545
"339",339,28,5,5,5,"Rainbows","new",0.743024464,0.0578827139784213,0.440832022520751
"340",340,29,5,5,5,"Rainbows","new",0.755093633,0.0546641124323106,0.445857717252219
"341",341,30,5,5,5,"Rainbows","new",0.766773884,0.0516146779333399,0.450894506256578
"342",342,0,5,5,5,"Charlotte Alplands","new",0.503899853,0.25118585236677,0.308319011213148
"343",343,1,5,5,5,"Charlotte Alplands","new",0.493976973,0.239956208720152,0.312678762845535
"344",344,2,5,5,5,"Charlotte Alplands","new",0.484058836,0.229075021233212,0.317071902882017
"345",345,3,5,5,5,"Charlotte Alplands","new",0.47415324,0.218545377324223,0.321497895035379
"346",346,4,5,5,5,"Charlotte Alplands","new",0.464267947,0.208368919287383,0.325956181244404
"347",347,5,5,5,5,"Charlotte Alplands","new",0.45441065,0.198545927894387,0.330446181786781
"348",348,6,5,5,5,"Charlotte Alplands","new",0.44458896,0.189075411994974,0.334967295419993
"349",349,7,5,5,5,"Charlotte Alplands","new",0.434810373,0.179955202432821,0.339518899550537
"350",350,8,5,5,5,"Charlotte Alplands","new",0.425082255,0.171182048697838,0.344100350431745
"351",351,9,5,5,5,"Charlotte Alplands","new",0.415411815,0.162751716861421,0.348710983390425
"352",352,10,5,5,5,"Charlotte Alplands","new",0.405806087,0.154659087481636,0.353350113082485
"353",353,11,5,5,5,"Charlotte Alplands","new",0.396271911,0.146898252314869,0.358017033777625
"354",354,12,5,5,5,"Charlotte Alplands","new",0.386815913,0.139462608824317,0.362711019673146
"355",355,13,5,5,5,"Charlotte Alplands","new",0.377444487,0.132344951629301,0.367431325236823
"356",356,14,5,5,5,"Charlotte Alplands","new",0.368163785,0.125537560189068,0.372177185578755
"357",357,15,5,5,5,"Charlotte Alplands","new",0.358979696,0.119032282157604,0.376947816852008
"358",358,16,5,5,5,"Charlotte Alplands","new",0.349897838,0.112820611979594,0.381742416681832
"359",359,17,5,5,5,"Charlotte Alplands","new",0.340923544,0.106893764420451,0.386560164623119
"360",360,18,5,5,5,"Charlotte Alplands","new",0.332061856,0.101242742834165,0.391400222645739
"361",361,19,5,5,5,"Charlotte Alplands","new",0.323317513,0.0958584020710607,0.396261735647301
"362",362,20,5,5,5,"Charlotte Alplands","new",0.31469495,0.0907315060131908,0.40114383199281
"363",363,21,5,5,5,"Charlotte Alplands","new",0.306198288,0.0858527797983552,0.40604562408064
"364",364,22,5,5,5,"Charlotte Alplands","new",0.297831333,0.0812129568549737,0.410966208934158
"365",365,23,5,5,5,"Charlotte Alplands","new",0.289597575,0.0768028209201018,0.415904668818263
"366",366,24,5,5,5,"Charlotte Alplands","new",0.28150019,0.0726132432525246,0.420860071880061
"367",367,25,5,5,5,"Charlotte Alplands","new",0.273542035,0.0686352152830888,0.425831472812786
"368",368,26,5,5,5,"Charlotte Alplands","new",0.265725655,0.0648598769662367,0.430817913542069
"369",369,27,5,5,5,"Charlotte Alplands","new",0.258053287,0.061278541111092,0.435818423933545
"370",370,28,5,5,5,"Charlotte Alplands","new",0.250526863,0.0578827139784213,0.440832022520751
"371",371,29,5,5,5,"Charlotte Alplands","new",0.243148016,0.0546641124323106,0.445857717252219
"372",372,30,5,5,5,"Charlotte Alplands","new",0.23591809,0.0516146779333399,0.450894506256578
"373",373,0,5,5,5,"Spatsizi","new",0.16230986,0.25118585236677,0.308319011213148
"374",374,1,5,5,5,"Spatsizi","new",0.164833287,0.239956208720152,0.312678762845535
"375",375,2,5,5,5,"Spatsizi","new",0.167388105,0.229075021233212,0.317071902882017
"376",376,3,5,5,5,"Spatsizi","new",0.169974463,0.218545377324223,0.321497895035379
"377",377,4,5,5,5,"Spatsizi","new",0.1725925,0.208368919287383,0.325956181244404
"378",378,5,5,5,5,"Spatsizi","new",0.175242347,0.198545927894387,0.330446181786781
"379",379,6,5,5,5,"Spatsizi","new",0.177924129,0.189075411994974,0.334967295419993
"380",380,7,5,5,5,"Spatsizi","new",0.180637963,0.179955202432821,0.339518899550537
"381",381,8,5,5,5,"Spatsizi","new",0.183383956,0.171182048697838,0.344100350431745
"382",382,9,5,5,5,"Spatsizi","new",0.186162209,0.162751716861421,0.348710983390425
"383",383,10,5,5,5,"Spatsizi","new",0.188972812,0.154659087481636,0.353350113082485
"384",384,11,5,5,5,"Spatsizi","new",0.191815847,0.146898252314869,0.358017033777625
"385",385,12,5,5,5,"Spatsizi","new",0.194691387,0.139462608824317,0.362711019673146
"386",386,13,5,5,5,"Spatsizi","new",0.197599494,0.132344951629301,0.367431325236823
"387",387,14,5,5,5,"Spatsizi","new",0.200540223,0.125537560189068,0.372177185578755
"388",388,15,5,5,5,"Spatsizi","new",0.203513617,0.119032282157604,0.376947816852008
"389",389,16,5,5,5,"Spatsizi","new",0.206519708,0.112820611979594,0.381742416681832
"390",390,17,5,5,5,"Spatsizi","new",0.20955852,0.106893764420451,0.386560164623119
"391",391,18,5,5,5,"Spatsizi","new",0.212630063,0.101242742834165,0.391400222645739
"392",392,19,5,5,5,"Spatsizi","new",0.21573434,0.0958584020710607,0.396261735647301
"393",393,20,5,5,5,"Spatsizi","new",0.218871339,0.0907315060131908,0.40114383199281
"394",394,21,5,5,5,"Spatsizi","new",0.222041039,0.0858527797983552,0.40604562408064
"395",395,22,5,5,5,"Spatsizi","new",0.225243406,0.0812129568549737,0.410966208934158
"396",396,23,5,5,5,"Spatsizi","new",0.228478394,0.0768028209201018,0.415904668818263
"397",397,24,5,5,5,"Spatsizi","new",0.231745947,0.0726132432525246,0.420860071880061
"398",398,25,5,5,5,"Spatsizi","new",0.235045993,0.0686352152830888,0.425831472812786
"399",399,26,5,5,5,"Spatsizi","new",0.23837845,0.0648598769662367,0.430817913542069
"400",400,27,5,5,5,"Spatsizi","new",0.241743224,0.061278541111092,0.435818423933545
"401",401,28,5,5,5,"Spatsizi","new",0.245140205,0.0578827139784213,0.440832022520751
"402",402,29,5,5,5,"Spatsizi","new",0.248569273,0.0546641124323106,0.445857717252219
"403",403,30,5,5,5,"Spatsizi","new",0.252030292,0.0516146779333399,0.450894506256578
"404",404,0,5,5,5,"Pink Mountain","new",0.15309959,0.25118585236677,0.308319011213148
"405",405,1,5,5,5,"Pink Mountain","new",0.149865995,0.239956208720152,0.312678762845535
"406",406,2,5,5,5,"Pink Mountain","new",0.146688866,0.229075021233212,0.317071902882017
"407",407,3,5,5,5,"Pink Mountain","new",0.143567717,0.218545377324223,0.321497895035379
"408",408,4,5,5,5,"Pink Mountain","new",0.140502044,0.208368919287383,0.325956181244404
"409",409,5,5,5,5,"Pink Mountain","new",0.137491324,0.198545927894387,0.330446181786781
"410",410,6,5,5,5,"Pink Mountain","new",0.13453502,0.189075411994974,0.334967295419993
"411",411,7,5,5,5,"Pink Mountain","new",0.131632581,0.179955202432821,0.339518899550537
"412",412,8,5,5,5,"Pink Mountain","new",0.128783441,0.171182048697838,0.344100350431745
"413",413,9,5,5,5,"Pink Mountain","new",0.125987022,0.162751716861421,0.348710983390425
"414",414,10,5,5,5,"Pink Mountain","new",0.123242735,0.154659087481636,0.353350113082485
"415",415,11,5,5,5,"Pink Mountain","new",0.120549981,0.146898252314869,0.358017033777625
"416",416,12,5,5,5,"Pink Mountain","new",0.117908149,0.139462608824317,0.362711019673146
"417",417,13,5,5,5,"Pink Mountain","new",0.11531662,0.132344951629301,0.367431325236823
"418",418,14,5,5,5,"Pink Mountain","new",0.11277477,0.125537560189068,0.372177185578755
"419",419,15,5,5,5,"Pink Mountain","new",0.110281963,0.119032282157604,0.376947816852008
"420",420,16,5,5,5,"Pink Mountain","new",0.10783756,0.112820611979594,0.381742416681832
"421",421,17,5,5,5,"Pink Mountain","new",0.105440917,0.106893764420451,0.386560164623119
"422",422,18,5,5,5,"Pink Mountain","new",0.103091384,0.101242742834165,0.391400222645739
"423",423,19,5,5,5,"Pink Mountain","new",0.100788306,0.0958584020710607,0.396261735647301
"424",424,20,5,5,5,"Pink Mountain","new",0.098531027,0.0907315060131908,0.40114383199281
"425",425,21,5,5,5,"Pink Mountain","new",0.096318888,0.0858527797983552,0.40604562408064
"426",426,22,5,5,5,"Pink Mountain","new",0.094151227,0.0812129568549737,0.410966208934158
"427",427,23,5,5,5,"Pink Mountain","new",0.092027381,0.0768028209201018,0.415904668818263
"428",428,24,5,5,5,"Pink Mountain","new",0.089946687,0.0726132432525246,0.420860071880061
"429",429,25,5,5,5,"Pink Mountain","new",0.087908482,0.0686352152830888,0.425831472812786
"430",430,26,5,5,5,"Pink Mountain","new",0.085912103,0.0648598769662367,0.430817913542069
"431",431,27,5,5,5,"Pink Mountain","new",0.083956888,0.061278541111092,0.435818423933545
"432",432,28,5,5,5,"Pink Mountain","new",0.082042176,0.0578827139784213,0.440832022520751
"433",433,29,5,5,5,"Pink Mountain","new",0.08016731,0.0546641124323106,0.445857717252219
"434",434,30,5,5,5,"Pink Mountain","new",0.078331633,0.0516146779333399,0.450894506256578
"435",435,0,5,5,5,"Muskwa","new",0.051690288,0.25118585236677,0.308319011213148
"436",436,1,5,5,5,"Muskwa","new",0.052253837,0.239956208720152,0.312678762845535
"437",437,2,5,5,5,"Muskwa","new",0.052823188,0.229075021233212,0.317071902882017
"438",438,3,5,5,5,"Muskwa","new",0.053398394,0.218545377324223,0.321497895035379
"439",439,4,5,5,5,"Muskwa","new",0.053979505,0.208368919287383,0.325956181244404
"440",440,5,5,5,5,"Muskwa","new",0.054566577,0.198545927894387,0.330446181786781
"441",441,6,5,5,5,"Muskwa","new",0.05515966,0.189075411994974,0.334967295419993
"442",442,7,5,5,5,"Muskwa","new",0.05575881,0.179955202432821,0.339518899550537
"443",443,8,5,5,5,"Muskwa","new",0.05636408,0.171182048697838,0.344100350431745
"444",444,9,5,5,5,"Muskwa","new",0.056975524,0.162751716861421,0.348710983390425
"445",445,10,5,5,5,"Muskwa","new",0.057593195,0.154659087481636,0.353350113082485
"446",446,11,5,5,5,"Muskwa","new",0.05821715,0.146898252314869,0.358017033777625
"447",447,12,5,5,5,"Muskwa","new",0.058847442,0.139462608824317,0.362711019673146
"448",448,13,5,5,5,"Muskwa","new",0.059484127,0.132344951629301,0.367431325236823
"449",449,14,5,5,5,"Muskwa","new",0.06012726,0.125537560189068,0.372177185578755
"450",450,15,5,5,5,"Muskwa","new",0.060776898,0.119032282157604,0.376947816852008
"451",451,16,5,5,5,"Muskwa","new",0.061433096,0.112820611979594,0.381742416681832
"452",452,17,5,5,5,"Muskwa","new",0.06209591,0.106893764420451,0.386560164623119
"453",453,18,5,5,5,"Muskwa","new",0.062765397,0.101242742834165,0.391400222645739
"454",454,19,5,5,5,"Muskwa","new",0.063441614,0.0958584020710607,0.396261735647301
"455",455,20,5,5,5,"Muskwa","new",0.064124618,0.0907315060131908,0.40114383199281
"456",456,21,5,5,5,"Muskwa","new",0.064814466,0.0858527797983552,0.40604562408064
"457",457,22,5,5,5,"Muskwa","new",0.065511216,0.0812129568549737,0.410966208934158
"458",458,23,5,5,5,"Muskwa","new",0.066214926,0.0768028209201018,0.415904668818263
"459",459,24,5,5,5,"Muskwa","new",0.066925653,0.0726132432525246,0.420860071880061
"460",460,25,5,5,5,"Muskwa","new",0.067643457,0.0686352152830888,0.425831472812786
"461",461,26,5,5,5,"Muskwa","new",0.068368395,0.0648598769662367,0.430817913542069
"462",462,27,5,5,5,"Muskwa","new",0.069100527,0.061278541111092,0.435818423933545
"463",463,28,5,5,5,"Muskwa","new",0.069839911,0.0578827139784213,0.440832022520751
"464",464,29,5,5,5,"Muskwa","new",0.070586606,0.0546641124323106,0.445857717252219
"465",465,30,5,5,5,"Muskwa","new",0.071340673,0.0516146779333399,0.450894506256578
"466",466,0,5,5,5,"Frog","new",0.247515175,0.25118585236677,0.308319011213148
"467",467,1,5,5,5,"Frog","new",0.245909243,0.239956208720152,0.312678762845535
"468",468,2,5,5,5,"Frog","new",0.244310348,0.229075021233212,0.317071902882017
"469",469,3,5,5,5,"Frog","new",0.242718503,0.218545377324223,0.321497895035379
"470",470,4,5,5,5,"Frog","new",0.24113372,0.208368919287383,0.325956181244404
"471",471,5,5,5,5,"Frog","new",0.239556012,0.198545927894387,0.330446181786781
"472",472,6,5,5,5,"Frog","new",0.237985389,0.189075411994974,0.334967295419993
"473",473,7,5,5,5,"Frog","new",0.236421862,0.179955202432821,0.339518899550537
"474",474,8,5,5,5,"Frog","new",0.234865441,0.171182048697838,0.344100350431745
"475",475,9,5,5,5,"Frog","new",0.233316135,0.162751716861421,0.348710983390425
"476",476,10,5,5,5,"Frog","new",0.231773954,0.154659087481636,0.353350113082485
"477",477,11,5,5,5,"Frog","new",0.230238905,0.146898252314869,0.358017033777625
"478",478,12,5,5,5,"Frog","new",0.228710996,0.139462608824317,0.362711019673146
"479",479,13,5,5,5,"Frog","new",0.227190234,0.132344951629301,0.367431325236823
"480",480,14,5,5,5,"Frog","new",0.225676625,0.125537560189068,0.372177185578755
"481",481,15,5,5,5,"Frog","new",0.224170175,0.119032282157604,0.376947816852008
"482",482,16,5,5,5,"Frog","new",0.22267089,0.112820611979594,0.381742416681832
"483",483,17,5,5,5,"Frog","new",0.221178773,0.106893764420451,0.386560164623119
"484",484,18,5,5,5,"Frog","new",0.219693829,0.101242742834165,0.391400222645739
"485",485,19,5,5,5,"Frog","new",0.218216061,0.0958584020710607,0.396261735647301
"486",486,20,5,5,5,"Frog","new",0.216745472,0.0907315060131908,0.40114383199281
"487",487,21,5,5,5,"Frog","new",0.215282065,0.0858527797983552,0.40604562408064
"488",488,22,5,5,5,"Frog","new",0.213825841,0.0812129568549737,0.410966208934158
"489",489,23,5,5,5,"Frog","new",0.212376801,0.0768028209201018,0.415904668818263
"490",490,24,5,5,5,"Frog","new",0.210934946,0.0726132432525246,0.420860071880061
"491",491,25,5,5,5,"Frog","new",0.209500277,0.0686352152830888,0.425831472812786
"492",492,26,5,5,5,"Frog","new",0.208072792,0.0648598769662367,0.430817913542069
"493",493,27,5,5,5,"Frog","new",0.206652491,0.061278541111092,0.435818423933545
"494",494,28,5,5,5,"Frog","new",0.205239372,0.0578827139784213,0.440832022520751
"495",495,29,5,5,5,"Frog","new",0.203833434,0.0546641124323106,0.445857717252219
"496",496,30,5,5,5,"Frog","new",0.202434674,0.0516146779333399,0.450894506256578
"497",497,0,5,5,5,"Chase","new",0.27244654,0.25118585236677,0.308319011213148
"498",498,1,5,5,5,"Chase","new",0.273193402,0.239956208720152,0.312678762845535
"499",499,2,5,5,5,"Chase","new",0.27394154,0.229075021233212,0.317071902882017
"500",500,3,5,5,5,"Chase","new",0.274690953,0.218545377324223,0.321497895035379
"501",501,4,5,5,5,"Chase","new",0.275441638,0.208368919287383,0.325956181244404
"502",502,5,5,5,5,"Chase","new",0.276193593,0.198545927894387,0.330446181786781
"503",503,6,5,5,5,"Chase","new",0.276946816,0.189075411994974,0.334967295419993
"504",504,7,5,5,5,"Chase","new",0.277701306,0.179955202432821,0.339518899550537
"505",505,8,5,5,5,"Chase","new",0.278457059,0.171182048697838,0.344100350431745
"506",506,9,5,5,5,"Chase","new",0.279214074,0.162751716861421,0.348710983390425
"507",507,10,5,5,5,"Chase","new",0.279972349,0.154659087481636,0.353350113082485
"508",508,11,5,5,5,"Chase","new",0.280731881,0.146898252314869,0.358017033777625
"509",509,12,5,5,5,"Chase","new",0.281492667,0.139462608824317,0.362711019673146
"510",510,13,5,5,5,"Chase","new",0.282254707,0.132344951629301,0.367431325236823
"511",511,14,5,5,5,"Chase","new",0.283017997,0.125537560189068,0.372177185578755
"512",512,15,5,5,5,"Chase","new",0.283782534,0.119032282157604,0.376947816852008
"513",513,16,5,5,5,"Chase","new",0.284548318,0.112820611979594,0.381742416681832
"514",514,17,5,5,5,"Chase","new",0.285315345,0.106893764420451,0.386560164623119
"515",515,18,5,5,5,"Chase","new",0.286083612,0.101242742834165,0.391400222645739
"516",516,19,5,5,5,"Chase","new",0.286853118,0.0958584020710607,0.396261735647301
"517",517,20,5,5,5,"Chase","new",0.28762386,0.0907315060131908,0.40114383199281
"518",518,21,5,5,5,"Chase","new",0.288395835,0.0858527797983552,0.40604562408064
"519",519,22,5,5,5,"Chase","new",0.289169041,0.0812129568549737,0.410966208934158
"520",520,23,5,5,5,"Chase","new",0.289943476,0.0768028209201018,0.415904668818263
"521",521,24,5,5,5,"Chase","new",0.290719136,0.0726132432525246,0.420860071880061
"522",522,25,5,5,5,"Chase","new",0.29149602,0.0686352152830888,0.425831472812786
"523",523,26,5,5,5,"Chase","new",0.292274124,0.0648598769662367,0.430817913542069
"524",524,27,5,5,5,"Chase","new",0.293053446,0.061278541111092,0.435818423933545
"525",525,28,5,5,5,"Chase","new",0.293833983,0.0578827139784213,0.440832022520751
"526",526,29,5,5,5,"Chase","new",0.294615733,0.0546641124323106,0.445857717252219
"527",527,30,5,5,5,"Chase","new",0.295398692,0.0516146779333399,0.450894506256578
"528",528,0,5,5,5,"Finlay","new",0.319913721,0.25118585236677,0.308319011213148
"529",529,1,5,5,5,"Finlay","new",0.317680882,0.239956208720152,0.312678762845535
"530",530,2,5,5,5,"Finlay","new",0.315456398,0.229075021233212,0.317071902882017
"531",531,3,5,5,5,"Finlay","new",0.31324034,0.218545377324223,0.321497895035379
"532",532,4,5,5,5,"Finlay","new",0.311032777,0.208368919287383,0.325956181244404
"533",533,5,5,5,5,"Finlay","new",0.308833774,0.198545927894387,0.330446181786781
"534",534,6,5,5,5,"Finlay","new",0.306643399,0.189075411994974,0.334967295419993
"535",535,7,5,5,5,"Finlay","new",0.304461716,0.179955202432821,0.339518899550537
"536",536,8,5,5,5,"Finlay","new",0.302288788,0.171182048697838,0.344100350431745
"537",537,9,5,5,5,"Finlay","new",0.300124676,0.162751716861421,0.348710983390425
"538",538,10,5,5,5,"Finlay","new",0.297969441,0.154659087481636,0.353350113082485
"539",539,11,5,5,5,"Finlay","new",0.29582314,0.146898252314869,0.358017033777625
"540",540,12,5,5,5,"Finlay","new",0.293685833,0.139462608824317,0.362711019673146
"541",541,13,5,5,5,"Finlay","new",0.291557573,0.132344951629301,0.367431325236823
"542",542,14,5,5,5,"Finlay","new",0.289438417,0.125537560189068,0.372177185578755
"543",543,15,5,5,5,"Finlay","new",0.287328416,0.119032282157604,0.376947816852008
"544",544,16,5,5,5,"Finlay","new",0.285227622,0.112820611979594,0.381742416681832
"545",545,17,5,5,5,"Finlay","new",0.283136087,0.106893764420451,0.386560164623119
"546",546,18,5,5,5,"Finlay","new",0.281053857,0.101242742834165,0.391400222645739
"547",547,19,5,5,5,"Finlay","new",0.278980981,0.0958584020710607,0.396261735647301
"548",548,20,5,5,5,"Finlay","new",0.276917505,0.0907315060131908,0.40114383199281
"549",549,21,5,5,5,"Finlay","new",0.274863473,0.0858527797983552,0.40604562408064
"550",550,22,5,5,5,"Finlay","new",0.272818929,0.0812129568549737,0.410966208934158
"551",551,23,5,5,5,"Finlay","new",0.270783913,0.0768028209201018,0.415904668818263
"552",552,24,5,5,5,"Finlay","new",0.268758467,0.0726132432525246,0.420860071880061
"553",553,25,5,5,5,"Finlay","new",0.266742629,0.0686352152830888,0.425831472812786
"554",554,26,5,5,5,"Finlay","new",0.264736437,0.0648598769662367,0.430817913542069
"555",555,27,5,5,5,"Finlay","new",0.262739927,0.061278541111092,0.435818423933545
"556",556,28,5,5,5,"Finlay","new",0.260753134,0.0578827139784213,0.440832022520751
"557",557,29,5,5,5,"Finlay","new",0.258776092,0.0546641124323106,0.445857717252219
"558",558,30,5,5,5,"Finlay","new",0.256808832,0.0516146779333399,0.450894506256578
"559",559,0,5,5,5,"Tsenaglode","new",0.230574705,0.25118585236677,0.308319011213148
"560",560,1,5,5,5,"Tsenaglode","new",0.229949522,0.239956208720152,0.312678762845535
"561",561,2,5,5,5,"Tsenaglode","new",0.229325529,0.229075021233212,0.317071902882017
"562",562,3,5,5,5,"Tsenaglode","new",0.228702726,0.218545377324223,0.321497895035379
"563",563,4,5,5,5,"Tsenaglode","new",0.228081113,0.208368919287383,0.325956181244404
"564",564,5,5,5,5,"Tsenaglode","new",0.227460692,0.198545927894387,0.330446181786781
"565",565,6,5,5,5,"Tsenaglode","new",0.226841463,0.189075411994974,0.334967295419993
"566",566,7,5,5,5,"Tsenaglode","new",0.226223426,0.179955202432821,0.339518899550537
"567",567,8,5,5,5,"Tsenaglode","new",0.225606581,0.171182048697838,0.344100350431745
"568",568,9,5,5,5,"Tsenaglode","new",0.22499093,0.162751716861421,0.348710983390425
"569",569,10,5,5,5,"Tsenaglode","new",0.224376471,0.154659087481636,0.353350113082485
"570",570,11,5,5,5,"Tsenaglode","new",0.223763206,0.146898252314869,0.358017033777625
"571",571,12,5,5,5,"Tsenaglode","new",0.223151135,0.139462608824317,0.362711019673146
"572",572,13,5,5,5,"Tsenaglode","new",0.222540259,0.132344951629301,0.367431325236823
"573",573,14,5,5,5,"Tsenaglode","new",0.221930576,0.125537560189068,0.372177185578755
"574",574,15,5,5,5,"Tsenaglode","new",0.221322089,0.119032282157604,0.376947816852008
"575",575,16,5,5,5,"Tsenaglode","new",0.220714797,0.112820611979594,0.381742416681832
"576",576,17,5,5,5,"Tsenaglode","new",0.2201087,0.106893764420451,0.386560164623119
"577",577,18,5,5,5,"Tsenaglode","new",0.219503799,0.101242742834165,0.391400222645739
"578",578,19,5,5,5,"Tsenaglode","new",0.218900093,0.0958584020710607,0.396261735647301
"579",579,20,5,5,5,"Tsenaglode","new",0.218297583,0.0907315060131908,0.40114383199281
"580",580,21,5,5,5,"Tsenaglode","new",0.21769627,0.0858527797983552,0.40604562408064
"581",581,22,5,5,5,"Tsenaglode","new",0.217096153,0.0812129568549737,0.410966208934158
"582",582,23,5,5,5,"Tsenaglode","new",0.216497232,0.0768028209201018,0.415904668818263
"583",583,24,5,5,5,"Tsenaglode","new",0.215899509,0.0726132432525246,0.420860071880061
"584",584,25,5,5,5,"Tsenaglode","new",0.215302981,0.0686352152830888,0.425831472812786
"585",585,26,5,5,5,"Tsenaglode","new",0.214707651,0.0648598769662367,0.430817913542069
"586",586,27,5,5,5,"Tsenaglode","new",0.214113518,0.061278541111092,0.435818423933545
"587",587,28,5,5,5,"Tsenaglode","new",0.213520582,0.0578827139784213,0.440832022520751
"588",588,29,5,5,5,"Tsenaglode","new",0.212928842,0.0546641124323106,0.445857717252219
"589",589,30,5,5,5,"Tsenaglode","new",0.2123383,0.0516146779333399,0.450894506256578
"590",590,0,5,5,5,"Telkwa","new",0.233616041,0.25118585236677,0.308319011213148
"591",591,1,5,5,5,"Telkwa","new",0.24249526,0.239956208720152,0.312678762845535
"592",592,2,5,5,5,"Telkwa","new",0.251601166,0.229075021233212,0.317071902882017
"593",593,3,5,5,5,"Telkwa","new",0.260931223,0.218545377324223,0.321497895035379
"594",594,4,5,5,5,"Telkwa","new",0.27048222,0.208368919287383,0.325956181244404
"595",595,5,5,5,5,"Telkwa","new",0.280250251,0.198545927894387,0.330446181786781
"596",596,6,5,5,5,"Telkwa","new",0.290230698,0.189075411994974,0.334967295419993
"597",597,7,5,5,5,"Telkwa","new",0.300418222,0.179955202432821,0.339518899550537
"598",598,8,5,5,5,"Telkwa","new",0.310806751,0.171182048697838,0.344100350431745
"599",599,9,5,5,5,"Telkwa","new",0.321389483,0.162751716861421,0.348710983390425
"600",600,10,5,5,5,"Telkwa","new",0.332158886,0.154659087481636,0.353350113082485
"601",601,11,5,5,5,"Telkwa","new",0.343106702,0.146898252314869,0.358017033777625
"602",602,12,5,5,5,"Telkwa","new",0.354223965,0.139462608824317,0.362711019673146
"603",603,13,5,5,5,"Telkwa","new",0.365501019,0.132344951629301,0.367431325236823
"604",604,14,5,5,5,"Telkwa","new",0.376927538,0.125537560189068,0.372177185578755
"605",605,15,5,5,5,"Telkwa","new",0.388492558,0.119032282157604,0.376947816852008
"606",606,16,5,5,5,"Telkwa","new",0.400184514,0.112820611979594,0.381742416681832
"607",607,17,5,5,5,"Telkwa","new",0.411991277,0.106893764420451,0.386560164623119
"608",608,18,5,5,5,"Telkwa","new",0.423900201,0.101242742834165,0.391400222645739
"609",609,19,5,5,5,"Telkwa","new",0.435898175,0.0958584020710607,0.396261735647301
"610",610,20,5,5,5,"Telkwa","new",0.447971675,0.0907315060131908,0.40114383199281
"611",611,21,5,5,5,"Telkwa","new",0.460106826,0.0858527797983552,0.40604562408064
"612",612,22,5,5,5,"Telkwa","new",0.472289461,0.0812129568549737,0.410966208934158
"613",613,23,5,5,5,"Telkwa","new",0.484505188,0.0768028209201018,0.415904668818263
"614",614,24,5,5,5,"Telkwa","new",0.496739459,0.0726132432525246,0.420860071880061
"615",615,25,5,5,5,"Telkwa","new",0.508977636,0.0686352152830888,0.425831472812786
