"scenario","compartment","timeperiod","herd_bounds","prop_age","prop_mature","prop_old","survival_rate","area"
"cg_bau_a3_rNA","Dawson_Creek_TSA",55,"Graham HESR","0.5","0","0.5","0.0135863700593622",2
"cg_bau_a3_rNA","Dawson_Creek_TSA",60,"Graham HESR","0.5","0","0.5","0.0135863700593622",2
"cg_bau_a3_rNA","Dawson_Creek_TSA",65,"Graham HESR","0.5","0","0.5","0.0135863700593622",2
"cg_bau_a3_rNA","Dawson_Creek_TSA",70,"Graham HESR","0.5","0","0.5","0.0135863700593622",2
"cg_bau_a3_rNA","Dawson_Creek_TSA",75,"Graham HESR","0.5","0","0.5","0.0135863700593622",2
"cg_bau_a3_rNA","Dawson_Creek_TSA",80,"Graham HESR","0.5","0","0.5","0.0135863700593622",2
"cg_bau_a3_rNA","Dawson_Creek_TSA",85,"Graham HESR","0","0","0.5","0.869295693069959",2
"cg_bau_a3_rNA","Dawson_Creek_TSA",90,"Graham HESR","0.5","0","0.5","0.0135863700593622",2
"cg_bau_a3_rNA","Dawson_Creek_TSA",95,"Graham HESR","0.5","0","0.5","0.0135863700593622",2
"cg_bau_a3_rNA","Dawson_Creek_TSA",100,"Graham HESR","0.5","0","0.5","0.0135863700593622",2
"cg_bau_a3_rNA","Dawson_Creek_TSA",105,"Graham HESR","0.5","0","0.5","0.0135863700593622",2
"cg_bau_a3_rNA","Dawson_Creek_TSA",110,"Graham HESR","0.5","0","0.5","0.0135863700593622",2
"cg_bau_a3_rNA","Dawson_Creek_TSA",115,"Graham HESR","0.5","0","0.5","0.0135863700593622",2
"cg_bau_a3_rNA","Dawson_Creek_TSA",120,"Graham HESR","0.5","0","0.5","0.0135863700593622",2
"cg_bau_a3_rNA","Dawson_Creek_TSA",125,"Graham HESR","0.5","0","0.5","0.0135863700593622",2
"cg_bau_a3_rNA","Dawson_Creek_TSA",130,"Graham HESR","0.5","0","0.5","0.0135863700593622",2
"cg_bau_a3_rNA","Dawson_Creek_TSA",135,"Graham HESR","0","0","0.5","0.869295693069959",2
"cg_bau_a3_rNA","Dawson_Creek_TSA",140,"Graham HESR","0.5","0","0.5","0.0135863700593622",2
"cg_bau_a3_rNA","Dawson_Creek_TSA",145,"Graham HESR","0.5","0","0.5","0.0135863700593622",2
"cg_bau_a3_rNA","Dawson_Creek_TSA",150,"Graham HESR","0.5","0","0.5","0.0135863700593622",2
"cg_bau_a3_rNA","Dawson_Creek_TSA",155,"Graham HESR","0.5","0","0.5","0.0135863700593622",2
"cg_bau_a3_rNA","Dawson_Creek_TSA",160,"Graham HESR","0.5","0","0.5","0.0135863700593622",2
"cg_bau_a3_rNA","Dawson_Creek_TSA",165,"Graham HESR","0.5","0","0.5","0.0135863700593622",2
"cg_bau_a3_rNA","Dawson_Creek_TSA",170,"Graham HESR","0.5","0","0.5","0.0135863700593622",2
"cg_bau_a3_rNA","Dawson_Creek_TSA",175,"Graham HESR","0.5","0","0.5","0.0135863700593622",2
"cg_bau_a3_rNA","Dawson_Creek_TSA",180,"Graham HESR","0.5","0","0.5","0.0135863700593622",2
"cg_bau_a3_rNA","Dawson_Creek_TSA",185,"Graham HESR","0","0","0.5","0.869295693069959",2
"cg_bau_a3_rNA","Dawson_Creek_TSA",190,"Graham HESR","0.5","0","0.5","0.0135863700593622",2
"cg_bau_a3_rNA","Dawson_Creek_TSA",195,"Graham HESR","0.5","0","0.5","0.0135863700593622",2
"cg_bau_a3_rNA","Dawson_Creek_TSA",200,"Graham HESR","0.5","0","0.5","0.0135863700593622",2
"cg_bau_a3_rNA","Dawson_Creek_TSA",0,"Graham HEWSR","0","0.807291666666667","0.166666666666667","0.869295693069959",576
"cg_bau_a3_rNA","Dawson_Creek_TSA",5,"Graham HEWSR","0","0.807291666666667","0.166666666666667","0.869295693069959",576
"cg_bau_a3_rNA","Dawson_Creek_TSA",10,"Graham HEWSR","0","0.807291666666667","0.166666666666667","0.869295693069959",576
"cg_bau_a3_rNA","Dawson_Creek_TSA",15,"Graham HEWSR","0","0.383680555555556","0.590277777777778","0.869295693069959",576
"cg_bau_a3_rNA","Dawson_Creek_TSA",20,"Graham HEWSR","0","0.383680555555556","0.590277777777778","0.869295693069959",576
"cg_bau_a3_rNA","Dawson_Creek_TSA",25,"Graham HEWSR","0","0.383680555555556","0.590277777777778","0.869295693069959",576
"cg_bau_a3_rNA","Dawson_Creek_TSA",30,"Graham HEWSR","0.00347222222222222","0.380208333333333","0.590277777777778","0.869295693069959",576
"cg_bau_a3_rNA","Dawson_Creek_TSA",35,"Graham HEWSR","0.00347222222222222","0.0677083333333333","0.902777777777778","0.869295693069959",576
