scenario,compartment,timeperiod,critical_hab,dist500,dist500_per,dist,dist_per
barkerville_bc_herd_plan_a3_r30,Williams_Lake_TSA,200,Itcha-Ilgachuz HEWSR,6926,50.10127315,1851,13.38975694
barkerville_bc_herd_plan_a3_r30,Williams_Lake_TSA,200,Itcha-Ilgachuz LESR,103732,70.66549495,26955,18.36259222
barkerville_bc_herd_plan_a3_r30,Williams_Lake_TSA,200,Itcha-Ilgachuz LEWR,429630,73.43236439,92516,15.81283575
barkerville_bc_herd_plan_a3_r30,Williams_Lake_TSA,200,Itcha-Ilgachuz Matrix,385728,72.77955452,110500,20.84925329
barkerville_bc_herd_plan_a3_r30,Williams_Lake_TSA,200,Rainbows HEWSR,10612,89.10907717,2850,23.93148039
barkerville_bc_herd_plan_a3_r30,Williams_Lake_TSA,200,Rainbows LESR,23634,80.73651488,5594,19.10975985
barkerville_bc_herd_plan_a3_r30,Williams_Lake_TSA,200,Rainbows LEWR,39044,86.54136005,9431,20.90389219
barkerville_bc_herd_plan_a3_r30,Williams_Lake_TSA,200,Rainbows Matrix,4950,45.30063146,1112,10.1766267
barkerville_bc_herd_plan_a3_r30,Williams_Lake_TSA,200,Wells Gray North HEWSR,110197,44.29852066,28326,11.38687892
barkerville_bc_herd_plan_a3_r30,Williams_Lake_TSA,200,Wells Gray North Matrix,195644,90.03571166,71637,32.96747294
wgn_eccc_a3_r40,Quesnel_TSA,0,Barkerville HEWSR,36186,67.56539761,12734,23.77653715
wgn_eccc_a3_r40,Quesnel_TSA,0,Barkerville Matrix,24633,89.22090623,9706,35.15520301
wgn_eccc_a3_r40,Quesnel_TSA,0,Itcha-Ilgachuz HEWSR,2343,8.801322264,214,0.803876639
wgn_eccc_a3_r40,Quesnel_TSA,0,Itcha-Ilgachuz LESR,7691,13.75775898,1932,3.455986262
wgn_eccc_a3_r40,Quesnel_TSA,0,Itcha-Ilgachuz LEWR,49213,31.26063978,9845,6.253652463
wgn_eccc_a3_r40,Quesnel_TSA,0,Itcha-Ilgachuz Matrix,193424,72.99349405,71497,26.98122179
wgn_eccc_a3_r40,Quesnel_TSA,0,Narrow Lake Matrix,7298,87.26533541,2774,33.1699151
wgn_eccc_a3_r40,Quesnel_TSA,0,North Cariboo HEWSR,375,98.16753927,116,30.36649215
wgn_eccc_a3_r40,Quesnel_TSA,0,North Cariboo Matrix,338,63.17757009,221,41.30841121
wgn_eccc_a3_r40,Quesnel_TSA,0,Wells Gray North HEWSR,4242,30.54655433,1056,7.604234176
wgn_eccc_a3_r40,Quesnel_TSA,0,Wells Gray North Matrix,10023,96.19925137,5899,56.61771763
wgn_eccc_a3_r40,Quesnel_TSA,5,Barkerville HEWSR,36333,67.83987154,12873,24.03607372
wgn_eccc_a3_r40,Quesnel_TSA,5,Barkerville Matrix,24682,89.39838458,9826,35.58984389
wgn_eccc_a3_r40,Quesnel_TSA,5,Itcha-Ilgachuz HEWSR,2343,8.801322264,214,0.803876639
wgn_eccc_a3_r40,Quesnel_TSA,5,Itcha-Ilgachuz LESR,7509,13.43219505,1898,3.395166628
wgn_eccc_a3_r40,Quesnel_TSA,5,Itcha-Ilgachuz LEWR,83695,53.16398608,22500,14.29224788
wgn_eccc_a3_r40,Quesnel_TSA,5,Itcha-Ilgachuz Matrix,212681,80.26061558,77262,29.15679201
wgn_eccc_a3_r40,Quesnel_TSA,5,Narrow Lake Matrix,7334,87.69580294,2777,33.2057874
wgn_eccc_a3_r40,Quesnel_TSA,5,North Cariboo HEWSR,376,98.42931937,121,31.67539267
wgn_eccc_a3_r40,Quesnel_TSA,5,North Cariboo Matrix,338,63.17757009,221,41.30841121
wgn_eccc_a3_r40,Quesnel_TSA,5,Wells Gray North HEWSR,4242,30.54655433,1056,7.604234176
wgn_eccc_a3_r40,Quesnel_TSA,5,Wells Gray North Matrix,10023,96.19925137,5883,56.46415203
wgn_eccc_a3_r40,Quesnel_TSA,10,Barkerville HEWSR,36472,68.09940811,13288,24.81094908
wgn_eccc_a3_r40,Quesnel_TSA,10,Barkerville Matrix,24963,90.41616864,10480,37.95863668
wgn_eccc_a3_r40,Quesnel_TSA,10,Itcha-Ilgachuz HEWSR,2343,8.801322264,214,0.803876639
wgn_eccc_a3_r40,Quesnel_TSA,10,Itcha-Ilgachuz LESR,7459,13.34275441,1895,3.38980019
wgn_eccc_a3_r40,Quesnel_TSA,10,Itcha-Ilgachuz LEWR,85372,54.22923495,23678,15.04052646
wgn_eccc_a3_r40,Quesnel_TSA,10,Itcha-Ilgachuz Matrix,217370,82.03012967,77157,29.11716757
wgn_eccc_a3_r40,Quesnel_TSA,10,Narrow Lake Matrix,7427,88.80784408,2770,33.12208538
wgn_eccc_a3_r40,Quesnel_TSA,10,North Cariboo HEWSR,376,98.42931937,121,31.67539267
wgn_eccc_a3_r40,Quesnel_TSA,10,North Cariboo Matrix,338,63.17757009,221,41.30841121
wgn_eccc_a3_r40,Quesnel_TSA,10,Wells Gray North HEWSR,4235,30.49614748,1023,7.366601858
wgn_eccc_a3_r40,Quesnel_TSA,10,Wells Gray North Matrix,9953,95.52740186,5378,51.61723774
wgn_eccc_a3_r40,Quesnel_TSA,15,Barkerville HEWSR,36110,67.42349273,12263,22.89710029
wgn_eccc_a3_r40,Quesnel_TSA,15,Barkerville Matrix,24856,90.02861386,10527,38.12887102
wgn_eccc_a3_r40,Quesnel_TSA,15,Itcha-Ilgachuz HEWSR,2343,8.801322264,214,0.803876639
wgn_eccc_a3_r40,Quesnel_TSA,15,Itcha-Ilgachuz LESR,7459,13.34275441,1895,3.38980019
wgn_eccc_a3_r40,Quesnel_TSA,15,Itcha-Ilgachuz LEWR,86072,54.67388266,23916,15.19170668
wgn_eccc_a3_r40,Quesnel_TSA,15,Itcha-Ilgachuz Matrix,218448,82.43694054,74839,28.24241098
wgn_eccc_a3_r40,Quesnel_TSA,15,Narrow Lake Matrix,7407,88.56869544,2860,34.19825421
wgn_eccc_a3_r40,Quesnel_TSA,15,North Cariboo HEWSR,376,98.42931937,97,25.39267016
wgn_eccc_a3_r40,Quesnel_TSA,15,North Cariboo Matrix,333,62.24299065,54,10.09345794
wgn_eccc_a3_r40,Quesnel_TSA,15,Wells Gray North HEWSR,4178,30.08569165,982,7.071361705
wgn_eccc_a3_r40,Quesnel_TSA,15,Wells Gray North Matrix,9763,93.70381035,3784,36.31826471
wgn_eccc_a3_r40,Quesnel_TSA,20,Barkerville HEWSR,35431,66.1556846,10354,19.3326736
wgn_eccc_a3_r40,Quesnel_TSA,20,Barkerville Matrix,24666,89.34043247,9797,35.48480568
wgn_eccc_a3_r40,Quesnel_TSA,20,Itcha-Ilgachuz HEWSR,2277,8.553397694,211,0.79260734
wgn_eccc_a3_r40,Quesnel_TSA,20,Itcha-Ilgachuz LESR,7173,12.83115396,1253,2.241382395
wgn_eccc_a3_r40,Quesnel_TSA,20,Itcha-Ilgachuz LEWR,87108,55.33196128,23952,15.21457428
wgn_eccc_a3_r40,Quesnel_TSA,20,Itcha-Ilgachuz Matrix,220430,83.18489894,70610,26.64648965
wgn_eccc_a3_r40,Quesnel_TSA,20,Narrow Lake Matrix,7116,85.08908287,2519,30.12077006
wgn_eccc_a3_r40,Quesnel_TSA,20,North Cariboo HEWSR,371,97.12041885,32,8.376963351
wgn_eccc_a3_r40,Quesnel_TSA,20,North Cariboo Matrix,333,62.24299065,59,11.02803738
wgn_eccc_a3_r40,Quesnel_TSA,20,Wells Gray North HEWSR,3858,27.78137827,675,4.86066105
wgn_eccc_a3_r40,Quesnel_TSA,20,Wells Gray North Matrix,9578,91.92820808,2795,26.82599098
wgn_eccc_a3_r40,Quesnel_TSA,25,Barkerville HEWSR,35143,65.61793977,9981,18.63621936
wgn_eccc_a3_r40,Quesnel_TSA,25,Barkerville Matrix,24759,89.67727915,10095,36.56416386
wgn_eccc_a3_r40,Quesnel_TSA,25,Itcha-Ilgachuz HEWSR,2271,8.530859096,209,0.785094474
wgn_eccc_a3_r40,Quesnel_TSA,25,Itcha-Ilgachuz LESR,6967,12.46265853,919,1.643918931
wgn_eccc_a3_r40,Quesnel_TSA,25,Itcha-Ilgachuz LEWR,87444,55.54539218,24416,15.50931219
wgn_eccc_a3_r40,Quesnel_TSA,25,Itcha-Ilgachuz Matrix,221643,83.64265552,72054,27.19141999
wgn_eccc_a3_r40,Quesnel_TSA,25,Narrow Lake Matrix,7080,84.65861533,2511,30.02511061
wgn_eccc_a3_r40,Quesnel_TSA,25,North Cariboo HEWSR,376,98.42931937,94,24.60732984
wgn_eccc_a3_r40,Quesnel_TSA,25,North Cariboo Matrix,335,62.61682243,59,11.02803738
wgn_eccc_a3_r40,Quesnel_TSA,25,Wells Gray North HEWSR,3729,26.85245193,529,3.809318067
wgn_eccc_a3_r40,Quesnel_TSA,25,Wells Gray North Matrix,9543,91.59228333,2415,23.17880795
wgn_eccc_a3_r40,Quesnel_TSA,30,Barkerville HEWSR,35101,65.53951864,10073,18.80799895
wgn_eccc_a3_r40,Quesnel_TSA,30,Barkerville Matrix,24827,89.92357565,10651,38.57799993
wgn_eccc_a3_r40,Quesnel_TSA,30,Itcha-Ilgachuz HEWSR,2271,8.530859096,209,0.785094474
wgn_eccc_a3_r40,Quesnel_TSA,30,Itcha-Ilgachuz LESR,6937,12.40899415,812,1.452515965
wgn_eccc_a3_r40,Quesnel_TSA,30,Itcha-Ilgachuz LEWR,88491,56.21045811,25411,16.14134716
wgn_eccc_a3_r40,Quesnel_TSA,30,Itcha-Ilgachuz Matrix,222580,83.99625643,74862,28.25109062
wgn_eccc_a3_r40,Quesnel_TSA,30,Narrow Lake Matrix,7093,84.81406194,2540,30.37187612
wgn_eccc_a3_r40,Quesnel_TSA,30,North Cariboo HEWSR,376,98.42931937,94,24.60732984
wgn_eccc_a3_r40,Quesnel_TSA,30,North Cariboo Matrix,335,62.61682243,59,11.02803738
wgn_eccc_a3_r40,Quesnel_TSA,30,Wells Gray North HEWSR,3729,26.85245193,529,3.809318067
wgn_eccc_a3_r40,Quesnel_TSA,30,Wells Gray North Matrix,9543,91.59228333,2406,23.0924273
wgn_eccc_a3_r40,Quesnel_TSA,35,Barkerville HEWSR,35188,65.7019624,10402,19.42229774
wgn_eccc_a3_r40,Quesnel_TSA,35,Barkerville Matrix,24741,89.61208302,10838,39.2553153
wgn_eccc_a3_r40,Quesnel_TSA,35,Itcha-Ilgachuz HEWSR,2271,8.530859096,209,0.785094474
wgn_eccc_a3_r40,Quesnel_TSA,35,Itcha-Ilgachuz LESR,6959,12.44834803,870,1.556267106
wgn_eccc_a3_r40,Quesnel_TSA,35,Itcha-Ilgachuz LEWR,88938,56.49439744,25916,16.46212872
wgn_eccc_a3_r40,Quesnel_TSA,35,Itcha-Ilgachuz Matrix,221659,83.64869353,72841,27.48841457
wgn_eccc_a3_r40,Quesnel_TSA,35,Narrow Lake Matrix,7231,86.46418749,2828,33.81561641
wgn_eccc_a3_r40,Quesnel_TSA,35,North Cariboo HEWSR,376,98.42931937,94,24.60732984
wgn_eccc_a3_r40,Quesnel_TSA,35,North Cariboo Matrix,335,62.61682243,59,11.02803738
wgn_eccc_a3_r40,Quesnel_TSA,35,Wells Gray North HEWSR,3661,26.36278534,447,3.218837762
wgn_eccc_a3_r40,Quesnel_TSA,35,Wells Gray North Matrix,9543,91.59228333,2400,23.0348402
wgn_eccc_a3_r40,Quesnel_TSA,40,Barkerville HEWSR,35435,66.16315328,11319,21.13449222
wgn_eccc_a3_r40,Quesnel_TSA,40,Barkerville Matrix,24832,89.94168568,10867,39.36035351
wgn_eccc_a3_r40,Quesnel_TSA,40,Itcha-Ilgachuz HEWSR,2271,8.530859096,209,0.785094474
wgn_eccc_a3_r40,Quesnel_TSA,40,Itcha-Ilgachuz LESR,7231,12.9349051,1268,2.268214586
wgn_eccc_a3_r40,Quesnel_TSA,40,Itcha-Ilgachuz LEWR,89231,56.68051427,26007,16.51993292
wgn_eccc_a3_r40,Quesnel_TSA,40,Itcha-Ilgachuz Matrix,222540,83.98116141,69099,26.07627515
wgn_eccc_a3_r40,Quesnel_TSA,40,Narrow Lake Matrix,7269,86.91856989,2875,34.37761569
wgn_eccc_a3_r40,Quesnel_TSA,40,North Cariboo HEWSR,376,98.42931937,94,24.60732984
wgn_eccc_a3_r40,Quesnel_TSA,40,North Cariboo Matrix,335,62.61682243,59,11.02803738
wgn_eccc_a3_r40,Quesnel_TSA,40,Wells Gray North HEWSR,3661,26.36278534,447,3.218837762
wgn_eccc_a3_r40,Quesnel_TSA,40,Wells Gray North Matrix,9543,91.59228333,2398,23.0156445
wgn_eccc_a3_r40,Quesnel_TSA,45,Barkerville HEWSR,35807,66.85774035,12079,22.55354109
wgn_eccc_a3_r40,Quesnel_TSA,45,Barkerville Matrix,25454,92.19457423,11137,40.33829548
wgn_eccc_a3_r40,Quesnel_TSA,45,Itcha-Ilgachuz HEWSR,2271,8.530859096,209,0.785094474
wgn_eccc_a3_r40,Quesnel_TSA,45,Itcha-Ilgachuz LESR,7295,13.04938912,1459,2.609877824
wgn_eccc_a3_r40,Quesnel_TSA,45,Itcha-Ilgachuz LEWR,89613,56.92316488,26038,16.53962446
wgn_eccc_a3_r40,Quesnel_TSA,45,Itcha-Ilgachuz Matrix,225263,85.00875511,76042,28.6963938
wgn_eccc_a3_r40,Quesnel_TSA,45,Narrow Lake Matrix,7738,92.52660529,3734,44.64904938
wgn_eccc_a3_r40,Quesnel_TSA,45,North Cariboo HEWSR,376,98.42931937,94,24.60732984
wgn_eccc_a3_r40,Quesnel_TSA,45,North Cariboo Matrix,335,62.61682243,59,11.02803738
wgn_eccc_a3_r40,Quesnel_TSA,45,Wells Gray North HEWSR,3652,26.29797652,434,3.125225031
wgn_eccc_a3_r40,Quesnel_TSA,45,Wells Gray North Matrix,9543,91.59228333,2397,23.00604665
wgn_eccc_a3_r40,Quesnel_TSA,50,Barkerville HEWSR,38205,71.33521295,15666,29.25107829
wgn_eccc_a3_r40,Quesnel_TSA,50,Barkerville Matrix,26099,94.53076895,13873,50.2481075
wgn_eccc_a3_r40,Quesnel_TSA,50,Itcha-Ilgachuz HEWSR,2271,8.530859096,209,0.785094474
wgn_eccc_a3_r40,Quesnel_TSA,50,Itcha-Ilgachuz LESR,7212,12.90091766,1453,2.599144947
wgn_eccc_a3_r40,Quesnel_TSA,50,Itcha-Ilgachuz LEWR,88053,55.93223569,20684,13.13870468
wgn_eccc_a3_r40,Quesnel_TSA,50,Itcha-Ilgachuz Matrix,223829,84.46759853,77320,29.17867979
wgn_eccc_a3_r40,Quesnel_TSA,50,Narrow Lake Matrix,7756,92.74183905,4014,47.99713022
wgn_eccc_a3_r40,Quesnel_TSA,50,North Cariboo HEWSR,376,98.42931937,94,24.60732984
wgn_eccc_a3_r40,Quesnel_TSA,50,North Cariboo Matrix,335,62.61682243,59,11.02803738
wgn_eccc_a3_r40,Quesnel_TSA,50,Wells Gray North HEWSR,3652,26.29797652,434,3.125225031
wgn_eccc_a3_r40,Quesnel_TSA,50,Wells Gray North Matrix,9543,91.59228333,2397,23.00604665
wgn_eccc_a3_r40,Quesnel_TSA,55,Barkerville HEWSR,40086,74.84735889,17395,32.47941446
wgn_eccc_a3_r40,Quesnel_TSA,55,Barkerville Matrix,26147,94.7046253,14204,51.44699192
wgn_eccc_a3_r40,Quesnel_TSA,55,Itcha-Ilgachuz HEWSR,2271,8.530859096,209,0.785094474
wgn_eccc_a3_r40,Quesnel_TSA,55,Itcha-Ilgachuz LESR,7245,12.95994848,1563,2.795914352
wgn_eccc_a3_r40,Quesnel_TSA,55,Itcha-Ilgachuz LEWR,88145,55.9906751,21332,13.55032142
wgn_eccc_a3_r40,Quesnel_TSA,55,Itcha-Ilgachuz Matrix,225063,84.93328,79065,29.83720018
wgn_eccc_a3_r40,Quesnel_TSA,55,Narrow Lake Matrix,7755,92.72988162,3920,46.87313165
wgn_eccc_a3_r40,Quesnel_TSA,55,North Cariboo HEWSR,376,98.42931937,94,24.60732984
wgn_eccc_a3_r40,Quesnel_TSA,55,North Cariboo Matrix,335,62.61682243,59,11.02803738
wgn_eccc_a3_r40,Quesnel_TSA,55,Wells Gray North HEWSR,3652,26.29797652,434,3.125225031
wgn_eccc_a3_r40,Quesnel_TSA,55,Wells Gray North Matrix,9543,91.59228333,2397,23.00604665
wgn_eccc_a3_r40,Quesnel_TSA,60,Barkerville HEWSR,45208,84.41100136,20470,38.22096085
wgn_eccc_a3_r40,Quesnel_TSA,60,Barkerville Matrix,26175,94.80604151,14461,52.3778478
wgn_eccc_a3_r40,Quesnel_TSA,60,Itcha-Ilgachuz HEWSR,2271,8.530859096,209,0.785094474
wgn_eccc_a3_r40,Quesnel_TSA,60,Itcha-Ilgachuz LESR,7304,13.06548844,1577,2.82095773
wgn_eccc_a3_r40,Quesnel_TSA,60,Itcha-Ilgachuz LEWR,88593,56.27524964,22756,14.45486191
wgn_eccc_a3_r40,Quesnel_TSA,60,Itcha-Ilgachuz Matrix,225728,85.18423476,80967,30.55496853
wgn_eccc_a3_r40,Quesnel_TSA,60,Narrow Lake Matrix,7711,92.20375463,3567,42.65215832
wgn_eccc_a3_r40,Quesnel_TSA,60,North Cariboo HEWSR,376,98.42931937,94,24.60732984
wgn_eccc_a3_r40,Quesnel_TSA,60,North Cariboo Matrix,335,62.61682243,59,11.02803738
wgn_eccc_a3_r40,Quesnel_TSA,60,Wells Gray North HEWSR,3652,26.29797652,434,3.125225031
wgn_eccc_a3_r40,Quesnel_TSA,60,Wells Gray North Matrix,9543,91.59228333,2397,23.00604665
wgn_eccc_a3_r40,Quesnel_TSA,65,Barkerville HEWSR,46978,87.71589148,22139,41.33726684
wgn_eccc_a3_r40,Quesnel_TSA,65,Barkerville Matrix,26363,95.48697888,14748,53.4173639
wgn_eccc_a3_r40,Quesnel_TSA,65,Itcha-Ilgachuz HEWSR,2271,8.530859096,209,0.785094474
wgn_eccc_a3_r40,Quesnel_TSA,65,Itcha-Ilgachuz LESR,7304,13.06548844,1578,2.822746543
wgn_eccc_a3_r40,Quesnel_TSA,65,Itcha-Ilgachuz LEWR,89878,57.09149579,24355,15.47056432
wgn_eccc_a3_r40,Quesnel_TSA,65,Itcha-Ilgachuz Matrix,226970,85.65293523,80454,30.36137485
wgn_eccc_a3_r40,Quesnel_TSA,65,Narrow Lake Matrix,7822,93.53102953,3864,46.20351548
wgn_eccc_a3_r40,Quesnel_TSA,65,North Cariboo HEWSR,376,98.42931937,94,24.60732984
wgn_eccc_a3_r40,Quesnel_TSA,65,North Cariboo Matrix,335,62.61682243,59,11.02803738
wgn_eccc_a3_r40,Quesnel_TSA,65,Wells Gray North HEWSR,3652,26.29797652,434,3.125225031
wgn_eccc_a3_r40,Quesnel_TSA,65,Wells Gray North Matrix,9543,91.59228333,2397,23.00604665
wgn_eccc_a3_r40,Quesnel_TSA,70,Barkerville HEWSR,46990,87.73829751,22245,41.53518681
wgn_eccc_a3_r40,Quesnel_TSA,70,Barkerville Matrix,26462,95.84555761,15110,54.72853055
wgn_eccc_a3_r40,Quesnel_TSA,70,Itcha-Ilgachuz HEWSR,2271,8.530859096,209,0.785094474
wgn_eccc_a3_r40,Quesnel_TSA,70,Itcha-Ilgachuz LESR,7307,13.07085487,1579,2.824535356
wgn_eccc_a3_r40,Quesnel_TSA,70,Itcha-Ilgachuz LEWR,89948,57.13596057,25136,15.96666413
wgn_eccc_a3_r40,Quesnel_TSA,70,Itcha-Ilgachuz Matrix,227327,85.78765831,80754,30.47458753
wgn_eccc_a3_r40,Quesnel_TSA,70,Narrow Lake Matrix,7826,93.57885926,4379,52.36159273
wgn_eccc_a3_r40,Quesnel_TSA,70,North Cariboo HEWSR,376,98.42931937,94,24.60732984
wgn_eccc_a3_r40,Quesnel_TSA,70,North Cariboo Matrix,335,62.61682243,59,11.02803738
wgn_eccc_a3_r40,Quesnel_TSA,70,Wells Gray North HEWSR,3652,26.29797652,434,3.125225031
wgn_eccc_a3_r40,Quesnel_TSA,70,Wells Gray North Matrix,9543,91.59228333,2397,23.00604665
wgn_eccc_a3_r40,Quesnel_TSA,75,Barkerville HEWSR,47918,89.47103086,25307,47.25246
wgn_eccc_a3_r40,Quesnel_TSA,75,Barkerville Matrix,26659,96.55909305,15382,55.71371654
wgn_eccc_a3_r40,Quesnel_TSA,75,Itcha-Ilgachuz HEWSR,2271,8.530859096,209,0.785094474
wgn_eccc_a3_r40,Quesnel_TSA,75,Itcha-Ilgachuz LESR,7387,13.21395989,1580,2.826324169
wgn_eccc_a3_r40,Quesnel_TSA,75,Itcha-Ilgachuz LEWR,89688,56.9708057,24915,15.82628249
wgn_eccc_a3_r40,Quesnel_TSA,75,Itcha-Ilgachuz Matrix,227356,85.7986022,80622,30.42477395
wgn_eccc_a3_r40,Quesnel_TSA,75,Narrow Lake Matrix,7828,93.60277412,4509,53.91605883
wgn_eccc_a3_r40,Quesnel_TSA,75,North Cariboo Matrix,336,62.80373832,149,27.85046729
wgn_eccc_a3_r40,Quesnel_TSA,75,Wells Gray North HEWSR,3652,26.29797652,434,3.125225031
wgn_eccc_a3_r40,Quesnel_TSA,75,Wells Gray North Matrix,9560,91.75544678,2407,23.10202515
wgn_eccc_a3_r40,Quesnel_TSA,80,Barkerville HEWSR,47997,89.61853726,26083,48.70138357
wgn_eccc_a3_r40,Quesnel_TSA,80,Barkerville Matrix,27505,99.62331124,17070,61.82766489
wgn_eccc_a3_r40,Quesnel_TSA,80,Itcha-Ilgachuz HEWSR,2271,8.530859096,209,0.785094474
wgn_eccc_a3_r40,Quesnel_TSA,80,Itcha-Ilgachuz LESR,7379,13.19964939,1527,2.731517092
wgn_eccc_a3_r40,Quesnel_TSA,80,Itcha-Ilgachuz LEWR,91103,57.86962929,26191,16.63681175
wgn_eccc_a3_r40,Quesnel_TSA,80,Itcha-Ilgachuz Matrix,227311,85.7816203,79266,29.91305267
wgn_eccc_a3_r40,Quesnel_TSA,80,Narrow Lake Matrix,7738,92.52660529,4398,52.58878393
wgn_eccc_a3_r40,Quesnel_TSA,80,North Cariboo Matrix,336,62.80373832,149,27.85046729
wgn_eccc_a3_r40,Quesnel_TSA,80,Wells Gray North HEWSR,3652,26.29797652,434,3.125225031
wgn_eccc_a3_r40,Quesnel_TSA,80,Wells Gray North Matrix,9667,92.78241674,2463,23.63950475
wgn_eccc_a3_r40,Quesnel_TSA,85,Barkerville HEWSR,47983,89.59239689,25665,47.9209067
wgn_eccc_a3_r40,Quesnel_TSA,85,Barkerville Matrix,27509,99.63779927,17352,62.84907096
wgn_eccc_a3_r40,Quesnel_TSA,85,Itcha-Ilgachuz HEWSR,2271,8.530859096,209,0.785094474
wgn_eccc_a3_r40,Quesnel_TSA,85,Itcha-Ilgachuz LESR,7104,12.70772588,1130,2.021358424
wgn_eccc_a3_r40,Quesnel_TSA,85,Itcha-Ilgachuz LEWR,101531,64.49360978,32458,20.61767919
wgn_eccc_a3_r40,Quesnel_TSA,85,Itcha-Ilgachuz Matrix,226623,85.5219859,78098,29.47227799
wgn_eccc_a3_r40,Quesnel_TSA,85,Narrow Lake Matrix,7754,92.71792419,4600,55.0041851
wgn_eccc_a3_r40,Quesnel_TSA,85,North Cariboo Matrix,336,62.80373832,149,27.85046729
wgn_eccc_a3_r40,Quesnel_TSA,85,Wells Gray North HEWSR,3652,26.29797652,434,3.125225031
wgn_eccc_a3_r40,Quesnel_TSA,85,Wells Gray North Matrix,9667,92.78241674,2463,23.63950475
wgn_eccc_a3_r40,Quesnel_TSA,90,Barkerville HEWSR,48038,89.69509121,25206,47.06387587
wgn_eccc_a3_r40,Quesnel_TSA,90,Barkerville Matrix,27489,99.56535912,17312,62.70419066
wgn_eccc_a3_r40,Quesnel_TSA,90,Itcha-Ilgachuz HEWSR,2271,8.530859096,209,0.785094474
wgn_eccc_a3_r40,Quesnel_TSA,90,Itcha-Ilgachuz LESR,9668,17.29424181,1153,2.062501118
wgn_eccc_a3_r40,Quesnel_TSA,90,Itcha-Ilgachuz LEWR,116218,73.82295399,41466,26.33966004
wgn_eccc_a3_r40,Quesnel_TSA,90,Itcha-Ilgachuz Matrix,225718,85.180461,75369,28.44242003
wgn_eccc_a3_r40,Quesnel_TSA,90,Narrow Lake Matrix,7712,92.21571207,3960,47.35142891
wgn_eccc_a3_r40,Quesnel_TSA,90,North Cariboo Matrix,336,62.80373832,149,27.85046729
wgn_eccc_a3_r40,Quesnel_TSA,90,Wells Gray North HEWSR,3652,26.29797652,434,3.125225031
wgn_eccc_a3_r40,Quesnel_TSA,90,Wells Gray North Matrix,9667,92.78241674,2463,23.63950475
wgn_eccc_a3_r40,Quesnel_TSA,95,Barkerville HEWSR,47979,89.58492821,23260,43.43036391
wgn_eccc_a3_r40,Quesnel_TSA,95,Barkerville Matrix,27467,99.48567496,16131,58.42660002
wgn_eccc_a3_r40,Quesnel_TSA,95,Itcha-Ilgachuz HEWSR,2271,8.530859096,209,0.785094474
wgn_eccc_a3_r40,Quesnel_TSA,95,Itcha-Ilgachuz LESR,10039,17.95789135,1251,2.237804769
wgn_eccc_a3_r40,Quesnel_TSA,95,Itcha-Ilgachuz LEWR,120014,76.23421501,45369,28.81888863
wgn_eccc_a3_r40,Quesnel_TSA,95,Itcha-Ilgachuz Matrix,226452,85.45745468,77454,29.22924812
wgn_eccc_a3_r40,Quesnel_TSA,95,Narrow Lake Matrix,7735,92.49073299,3909,46.7415999
wgn_eccc_a3_r40,Quesnel_TSA,95,North Cariboo Matrix,336,62.80373832,149,27.85046729
wgn_eccc_a3_r40,Quesnel_TSA,95,Wells Gray North HEWSR,3652,26.29797652,434,3.125225031
wgn_eccc_a3_r40,Quesnel_TSA,95,Wells Gray North Matrix,9667,92.78241674,2463,23.63950475
wgn_eccc_a3_r40,Quesnel_TSA,100,Barkerville HEWSR,47796,89.24323618,22872,42.70590212
wgn_eccc_a3_r40,Quesnel_TSA,100,Barkerville Matrix,27462,99.46756492,15771,57.12267739
wgn_eccc_a3_r40,Quesnel_TSA,100,Itcha-Ilgachuz HEWSR,2271,8.530859096,209,0.785094474
wgn_eccc_a3_r40,Quesnel_TSA,100,Itcha-Ilgachuz LESR,10186,18.22084682,1359,2.430996548
wgn_eccc_a3_r40,Quesnel_TSA,100,Itcha-Ilgachuz LEWR,125483,79.70818406,48340,30.70610057
wgn_eccc_a3_r40,Quesnel_TSA,100,Itcha-Ilgachuz Matrix,226146,85.34197775,78816,29.74323366
wgn_eccc_a3_r40,Quesnel_TSA,100,Narrow Lake Matrix,7786,93.100562,4061,48.5591295
wgn_eccc_a3_r40,Quesnel_TSA,100,North Cariboo Matrix,336,62.80373832,149,27.85046729
wgn_eccc_a3_r40,Quesnel_TSA,100,Wells Gray North HEWSR,3652,26.29797652,434,3.125225031
wgn_eccc_a3_r40,Quesnel_TSA,100,Wells Gray North Matrix,9667,92.78241674,2463,23.63950475
wgn_eccc_a3_r40,Quesnel_TSA,105,Barkerville HEWSR,47328,88.36940083,21219,39.61947084
wgn_eccc_a3_r40,Quesnel_TSA,105,Barkerville Matrix,27494,99.58346916,16115,58.3686479
wgn_eccc_a3_r40,Quesnel_TSA,105,Itcha-Ilgachuz HEWSR,2420,9.090567597,235,0.882761729
wgn_eccc_a3_r40,Quesnel_TSA,105,Itcha-Ilgachuz LESR,23873,42.70432714,5529,9.890345778
wgn_eccc_a3_r40,Quesnel_TSA,105,Itcha-Ilgachuz LEWR,129321,82.14612394,51622,32.79086312
wgn_eccc_a3_r40,Quesnel_TSA,105,Itcha-Ilgachuz Matrix,227159,85.72425921,79504,30.00286805
wgn_eccc_a3_r40,Quesnel_TSA,105,Narrow Lake Matrix,7798,93.24405118,4239,50.68755231
wgn_eccc_a3_r40,Quesnel_TSA,105,North Cariboo Matrix,336,62.80373832,149,27.85046729
