scenario,timeperiod,compartment,target,area,volume,age,hsize,avail_thlb,transition_area,transition_volume
itchas_bau_aNa_rNA,160,Williams_Lake_TSA,1860000,14808.63542,1859973.579,69.42901242,1.856882184,37456.22997,14080.09382,1755611.696
itchas_bau_aNa_rNA,165,Williams_Lake_TSA,1860000,14339.71722,1859986.91,94.47352058,1.910688503,24096.65398,11783.59142,1501282.659
itchas_bau_aNa_rNA,170,Williams_Lake_TSA,1860000,13804.40021,1859953.233,101.314403,1.826945501,9544.245006,10934.55821,1400781.744
itchas_bau_aNa_rNA,175,Williams_Lake_TSA,1860000,14488.89143,1859989.928,76.4669408,2.327906721,2498.377003,13155.70263,1658465.377
itchas_bau_aNa_rNA,180,Williams_Lake_TSA,1860000,12813.52144,1605023.923,64.65825919,2.128491934,621.998999,12415.31684,1545907.368
itchas_bau_aNa_rNA,185,Williams_Lake_TSA,1860000,14839.54204,1841655.774,54.44016248,1.931980476,612.2359994,14832.33624,1840328.743
itchas_bau_aNa_rNA,190,Williams_Lake_TSA,1860000,13702.74601,1697851.397,54.96158348,2.753767286,594.0909996,13661.05721,1689928.073
itchas_bau_aNa_rNA,195,Williams_Lake_TSA,1860000,12460.99522,1562011.922,58.50648753,1.987082637,536.3389993,12406.33702,1553930.733
itchas_bau_aNa_rNA,200,Williams_Lake_TSA,1860000,14660.96181,1854216.489,60.22180601,2.195412072,528.6369994,14643.88021,1851453.524
itchas_eccc_a1p5_r30,5,Quesnel_TSA,1660000,7675.532003,1659979.455,103.9042516,1.349900106,81057.76005,2744.364001,864058.2116
itchas_eccc_a1p5_r30,10,Quesnel_TSA,1660000,8490.423004,1659965.4,106.27917,1.893070904,70097.78004,1476.128001,260185.4918
itchas_eccc_a1p5_r30,15,Quesnel_TSA,1660000,8543.581004,1659993.588,101.7843045,2.071171153,52897.78003,2689.480001,391164.6157
itchas_eccc_a1p5_r30,20,Quesnel_TSA,1660000,8680.416006,1659989.769,91.72833653,2.27414619,48101.03003,4394.456002,626650.8955
itchas_eccc_a1p5_r30,25,Quesnel_TSA,1660000,9736.142005,1659972.921,81.53998823,1.929477211,39901.67002,5858.420003,795590.141
itchas_eccc_a1p5_r30,30,Quesnel_TSA,1660000,10476.89761,1659957.301,80.13670263,1.694194309,32851.46002,6865.810603,927035.476
itchas_eccc_a1p5_r30,35,Quesnel_TSA,1660000,10692.298,1659972.329,85.0896059,2.759302711,24805.88502,7797.638003,1059927.022
itchas_eccc_a1p5_r30,40,Quesnel_TSA,1660000,10687.0276,1659972.368,84.43916267,2.657803433,19028.26501,7829.063603,1072400.14
itchas_eccc_a1p5_r30,45,Quesnel_TSA,1660000,10539.41081,1659960.166,88.39122108,2.883559728,11532.08001,7830.263804,1062346.93
itchas_eccc_a1p5_r30,50,Quesnel_TSA,1660000,10825.567,1659999.781,79.69011296,1.708041497,4387.560002,8074.713003,1083897.761
itchas_eccc_a1p5_r30,55,Quesnel_TSA,1660000,10517.774,1504327.153,68.51652146,1.552438967,25,8488.443004,1139871.015
itchas_eccc_a1p5_r30,60,Quesnel_TSA,1660000,11184.36201,1557601.144,59.96348044,1.875941296,25,9926.870006,1361255.309
itchas_eccc_a1p5_r30,65,Quesnel_TSA,1660000,8586.812005,1164021.711,56.55132731,1.600225867,25,7927.032005,1062437.465
itchas_eccc_a1p5_r30,70,Quesnel_TSA,1660000,9087.186004,1211297.769,55.58497911,1.854527756,25,8580.715004,1138361.38
itchas_eccc_a1p5_r30,75,Quesnel_TSA,1660000,9536.798005,1284181.178,55.86366578,1.801775554,25,9064.310005,1200307.748
itchas_eccc_a1p5_r30,80,Quesnel_TSA,1660000,9495.632004,1289334.14,53.50031131,1.85172231,25,9193.522003,1238972.358
itchas_eccc_a1p5_r30,85,Quesnel_TSA,1660000,8360.514605,1150958.004,54.86132517,2.068410343,25,8123.218604,1100138.119
itchas_eccc_a1p5_r30,90,Quesnel_TSA,1660000,8528.054004,1151195.42,51.75539274,2.231890606,25,8420.886003,1132295.689
itchas_eccc_a1p5_r30,95,Quesnel_TSA,1660000,12128.97201,1594138.042,51.40496425,1.747438698,25,11975.09401,1563402.456
itchas_eccc_a1p5_r30,100,Quesnel_TSA,1660000,12072.98141,1619626.168,52.70913728,2.336103213,25,11954.35141,1593515.402
itchas_eccc_a1p5_r30,105,Quesnel_TSA,1660000,11045.62901,1502115.014,53.40995691,1.614150081,25,10950.50101,1483844.585
itchas_eccc_a1p5_r30,110,Quesnel_TSA,1660000,10125.26401,1372132.722,52.29136682,1.848350494,25,10077.30601,1363536.091
itchas_eccc_a1p5_r30,115,Quesnel_TSA,1660000,10047.339,1366869.803,53.31303881,1.854094668,25,9953.595004,1346700.814
itchas_eccc_a1p5_r30,120,Quesnel_TSA,1660000,9247.596004,1276308.283,52.70633946,1.688133626,25,9215.946004,1267779.896
itchas_eccc_a1p5_r30,125,Quesnel_TSA,1660000,9138.110004,1229131.359,52.09112366,2.053046507,25,9110.542004,1222541.663
itchas_eccc_a1p5_r30,130,Quesnel_TSA,1660000,10382.757,1442939.407,51.56289519,1.94106506,25,10341.337,1433640.727
itchas_eccc_a1p5_r30,135,Quesnel_TSA,1660000,9426.975005,1262010.247,50.31135099,2.12271448,25,9408.639005,1258068.206
itchas_eccc_a1p5_r30,140,Quesnel_TSA,1660000,10971.83261,1449670.609,49.24578115,1.632470258,25,10949.49261,1445479.848
itchas_eccc_a1p5_r30,145,Quesnel_TSA,1660000,9704.151006,1317457.98,50.62063873,1.911018315,0,9673.195006,1311061.755
itchas_eccc_a1p5_r30,150,Quesnel_TSA,1660000,8519.785005,1162567.549,50.16269835,1.733072621,0,8507.985005,1159692.987
itchas_eccc_a1p5_r30,155,Quesnel_TSA,1660000,9722.379805,1325914.329,51.40618174,1.797777331,0,9712.213805,1323359.733
itchas_eccc_a1p5_r30,160,Quesnel_TSA,1660000,10986.01061,1659997.127,57.76997302,1.961437351,3672.700003,10897.46261,1634094.632
itchas_eccc_a1p5_r30,165,Quesnel_TSA,1660000,9446.886005,1361872.202,54.5519368,1.712943972,0,9404.488005,1349650.452
itchas_eccc_a1p5_r30,170,Quesnel_TSA,1660000,10298.869,1418131.654,53.06705484,2.098811698,0,10274.299,1410730.961
itchas_eccc_a1p5_r30,175,Quesnel_TSA,1660000,11434.32101,1557406.003,52.44018853,1.915938506,0,11401.72301,1549002.494
itchas_eccc_a1p5_r30,180,Quesnel_TSA,1660000,10598.63201,1437391.724,51.67473727,2.148516523,0,10578.80601,1432073.743
itchas_eccc_a1p5_r30,185,Quesnel_TSA,1660000,10710.03901,1470836.436,52.47810601,1.469947709,0,10676.94501,1460690.913
itchas_eccc_a1p5_r30,190,Quesnel_TSA,1660000,10165.544,1412293.669,52.41826763,1.909022348,0,10148.002,1408025.615
itchas_eccc_a1p5_r30,195,Quesnel_TSA,1660000,9307.929605,1304683.89,51.74591232,1.890702743,0,9293.473605,1301324.07
itchas_eccc_a1p5_r30,200,Quesnel_TSA,1660000,8432.882005,1200202.117,54.06356688,1.965706761,0,8421.988005,1197335.98
itchas_bc_herd_plan_a1p5_r30,5,Quesnel_TSA,1660000,7394.340003,1659958.979,103.099234,1.346874317,87541.57506,3003.262001,956705.1598
itchas_bc_herd_plan_a1p5_r30,10,Quesnel_TSA,1660000,8585.979005,1659978.513,108.2902293,1.606958451,78552.57505,1705.002001,343150.304
itchas_bc_herd_plan_a1p5_r30,15,Quesnel_TSA,1660000,8807.683004,1659946.417,100.6282103,2.203022262,62965.22504,2977.114001,455717.1606
itchas_bc_herd_plan_a1p5_r30,20,Quesnel_TSA,1660000,9317.662006,1659944.545,94.29149867,1.726772054,58099.59004,4652.632002,664873.8148
itchas_bc_herd_plan_a1p5_r30,25,Quesnel_TSA,1660000,9726.920005,1659943.079,77.40118352,2.686994476,53621.37003,6305.870003,858151.7052
itchas_bc_herd_plan_a1p5_r30,30,Quesnel_TSA,1660000,10495.34161,1659999.755,75.69932707,2.045875557,50691.53003,7495.728604,1016535.097
itchas_bc_herd_plan_a1p5_r30,35,Quesnel_TSA,1660000,11140.444,1659960.832,68.23487009,2.076117034,46286.63003,8834.678003,1220563.153
itchas_bc_herd_plan_a1p5_r30,40,Quesnel_TSA,1660000,10884.7346,1659969.789,74.88308268,2.572007232,42352.04003,8216.139603,1132391.543
itchas_bc_herd_plan_a1p5_r30,45,Quesnel_TSA,1660000,10600.30681,1659948.372,77.80698546,2.084622774,35005.53002,7653.179803,1055554.772
itchas_bc_herd_plan_a1p5_r30,50,Quesnel_TSA,1660000,10919.212,1659967.052,84.49505256,1.855431097,26126.45002,8061.667003,1122190.732
itchas_bc_herd_plan_a1p5_r30,55,Quesnel_TSA,1660000,11139.426,1659980.671,72.80283804,1.733223278,23365.22502,9260.165004,1280887.289
itchas_bc_herd_plan_a1p5_r30,60,Quesnel_TSA,1660000,11333.80001,1659968.671,65.04349256,1.705613244,22899.75502,9812.834006,1386910.774
itchas_bc_herd_plan_a1p5_r30,65,Quesnel_TSA,1660000,11208.99101,1659965.965,77.5114604,1.747309588,17597.56001,9266.498005,1266533.264
itchas_bc_herd_plan_a1p5_r30,70,Quesnel_TSA,1660000,11461.32001,1659944.669,67.42794905,1.947548004,15218.56001,10174.47801,1372795.917
itchas_bc_herd_plan_a1p5_r30,75,Quesnel_TSA,1660000,10832.69301,1659998.695,72.42491919,1.698446693,10782.04001,9415.801005,1267008.998
itchas_bc_herd_plan_a1p5_r30,80,Quesnel_TSA,1660000,11105.261,1659976.651,76.56271763,1.739273454,1053.960001,8678.843003,1173313.225
itchas_bc_herd_plan_a1p5_r30,85,Quesnel_TSA,1660000,9718.323605,1373454.212,62.32888881,1.880116774,25,8872.976604,1209389.516
itchas_bc_herd_plan_a1p5_r30,90,Quesnel_TSA,1660000,9473.001004,1306684.909,54.82367362,1.960472062,25,9202.298004,1251639.909
itchas_bc_herd_plan_a1p5_r30,95,Quesnel_TSA,1660000,11990.81001,1616615.291,53.97239128,1.696012731,25,11676.89901,1551957.324
itchas_bc_herd_plan_a1p5_r30,100,Quesnel_TSA,1660000,10892.05641,1475648.156,53.78515979,1.780620632,25,10710.44041,1439100.926
itchas_bc_herd_plan_a1p5_r30,105,Quesnel_TSA,1660000,11712.73401,1597175.256,53.60012743,1.899875751,25,11532.32001,1562328.245
itchas_bc_herd_plan_a1p5_r30,110,Quesnel_TSA,1660000,11994.22301,1639067.692,52.65344866,1.725787483,25,11861.96701,1611928.137
itchas_bc_herd_plan_a1p5_r30,115,Quesnel_TSA,1660000,11171.781,1499448.988,52.78430699,1.867566199,25,11055.19,1477400.962
itchas_bc_herd_plan_a1p5_r30,120,Quesnel_TSA,1660000,10772.34301,1476986.091,53.2272734,1.696431969,25,10695.28601,1458972.516
itchas_bc_herd_plan_a1p5_r30,125,Quesnel_TSA,1660000,10270.237,1367269.783,53.20585124,1.871057935,25,10193.91,1350196.799
itchas_bc_herd_plan_a1p5_r30,130,Quesnel_TSA,1660000,11324.49401,1551835.819,52.87647192,2.000440559,25,11264.71401,1539258.886
itchas_bc_herd_plan_a1p5_r30,135,Quesnel_TSA,1660000,10348.742,1389372.735,51.92121352,1.901992649,25,10296.565,1378064.056
itchas_bc_herd_plan_a1p5_r30,140,Quesnel_TSA,1660000,11717.40761,1558137.202,52.19970815,1.546648311,25,11669.82761,1548739.046
itchas_bc_herd_plan_a1p5_r30,145,Quesnel_TSA,1660000,12233.73801,1647990.999,51.77060911,1.683233077,0,12186.04601,1638383.848
itchas_bc_herd_plan_a1p5_r30,150,Quesnel_TSA,1660000,9426.441005,1268546.424,50.58155077,1.834651811,0,9394.921005,1261791.767
itchas_bc_herd_plan_a1p5_r30,155,Quesnel_TSA,1660000,10195.9868,1381921.495,51.57926754,1.459279634,0,10167.8348,1375680.917
itchas_bc_herd_plan_a1p5_r30,160,Quesnel_TSA,1660000,12046.76861,1659988.621,52.4925104,1.964574137,611.1700004,12013.36061,1652619.374
itchas_bc_herd_plan_a1p5_r30,165,Quesnel_TSA,1660000,9856.141005,1349104.205,52.05103448,1.748783003,0,9812.765005,1339864.382
itchas_bc_herd_plan_a1p5_r30,170,Quesnel_TSA,1660000,10888.975,1479477.069,52.50322569,1.811809485,0,10853.349,1472653.436
itchas_bc_herd_plan_a1p5_r30,175,Quesnel_TSA,1660000,11344.443,1542243.821,51.97928395,2.142886854,0,11315.087,1535635.718
itchas_bc_herd_plan_a1p5_r30,180,Quesnel_TSA,1660000,10510.52801,1415922.752,52.55512549,1.782351705,0,10473.62801,1408255.274
itchas_bc_herd_plan_a1p5_r30,185,Quesnel_TSA,1660000,11494.94001,1551684.186,52.67798457,1.623579097,0,11435.00801,1539619.647
itchas_bc_herd_plan_a1p5_r30,190,Quesnel_TSA,1660000,11606.57801,1594190.935,52.4559131,1.778240847,0,11554.35401,1583163.356
itchas_bc_herd_plan_a1p5_r30,195,Quesnel_TSA,1660000,10943.90261,1524688.351,52.86066535,1.729714336,0,10899.78861,1516218.883
itchas_bc_herd_plan_a1p5_r30,200,Quesnel_TSA,1660000,10399.00601,1448218.395,54.57585187,1.655892676,0,10366.73201,1441220.28
itchas_eccc_a3_r40,5,Williams_Lake_TSA,1860000,6678.749235,1859975.415,96.11383619,4.331225185,159329.6605,6678.749235,1859975.415
itchas_eccc_a3_r40,10,Williams_Lake_TSA,1860000,7116.456234,1859977.602,106.9103523,3.252493709,157140.9884,7116.456234,1859977.602
itchas_eccc_a3_r40,15,Williams_Lake_TSA,1860000,8709.906604,1859988.426,113.3916208,1.661561733,138101.0714,3919.597199,902063.1714
itchas_eccc_a3_r40,20,Williams_Lake_TSA,1860000,7555.139,1859976.097,108.219707,2.194985183,118616.6443,2661.816194,403208.7813
itchas_eccc_a3_r40,25,Williams_Lake_TSA,1860000,8184.53459,1859945.346,119.5328307,1.735114393,106929.6623,3536.349395,509302.6533
itchas_eccc_a3_r40,30,Williams_Lake_TSA,1860000,9958.815201,1859941.431,127.1178479,2.379076732,94918.12741,4313.265201,612372.5714
itchas_eccc_a3_r40,35,Williams_Lake_TSA,1860000,9244.564606,1859994.663,100.7293003,2.667214255,94131.98142,5615.864403,805738.0404
itchas_eccc_a3_r40,40,Williams_Lake_TSA,1860000,9153.726427,1859981.521,94.75372958,2.30746822,83672.22943,5839.586622,813069.1999
itchas_eccc_a3_r40,45,Williams_Lake_TSA,1860000,10424.11983,1859967.155,97.43174621,2.560579668,69535.92729,6289.3654,882174.8552
itchas_eccc_a3_r40,50,Williams_Lake_TSA,1860000,11240.56522,1859978.307,87.60790166,2.729617586,62569.49222,8015.852407,1118056.498
itchas_eccc_a3_r40,55,Williams_Lake_TSA,1860000,10965.79942,1859937.349,93.16955491,2.906387337,51713.21112,7567.5522,1063238.158
itchas_eccc_a3_r40,60,Williams_Lake_TSA,1860000,12395.82422,1859983.341,75.44141056,2.224663357,48249.0141,9939.850015,1392786.47
itchas_eccc_a3_r40,65,Williams_Lake_TSA,1860000,12378.13182,1859997.397,89.55935826,2.114835438,38264.12905,8659.752207,1217552.713
itchas_eccc_a3_r40,70,Williams_Lake_TSA,1860000,11764.29403,1859975.468,104.2785774,1.545087212,21752.58499,7285.518218,1043484.733
itchas_eccc_a3_r40,75,Williams_Lake_TSA,1860000,12324.38422,1859986.339,116.0858397,1.891403349,2279.714999,7150.269821,1041525.615
itchas_eccc_a3_r40,80,Williams_Lake_TSA,1860000,9402.819816,1379535.683,82.99385746,1.916595967,827.8790001,7432.61181,1071993.633
itchas_eccc_a3_r40,85,Williams_Lake_TSA,1860000,11625.50501,1628124.764,67.52473789,2.087164274,827.8790001,10442.86901,1458707.416
itchas_eccc_a3_r40,90,Williams_Lake_TSA,1860000,9544.200824,1324502.64,66.46343459,1.945810566,824.727,8648.897023,1189762.537
itchas_eccc_a3_r40,95,Williams_Lake_TSA,1860000,10099.14642,1367985.046,67.01024955,2.1083813,828.9840001,9329.278024,1251818.052
itchas_eccc_a3_r40,100,Williams_Lake_TSA,1860000,11629.87763,1560597.131,60.28700121,2.16088399,833.8100002,11127.52963,1489668.278
itchas_eccc_a3_r40,105,Williams_Lake_TSA,1860000,10828.23923,1498848.539,60.75917691,1.787428067,834.7670002,10503.59223,1452586.79
itchas_eccc_a3_r40,110,Williams_Lake_TSA,1860000,9542.985426,1385251.407,62.13421243,2.209535871,832.7670002,9234.955425,1336425.926
itchas_eccc_a3_r40,115,Williams_Lake_TSA,1860000,10550.74102,1534580.828,64.81577118,1.945913135,829.8210002,10190.62782,1474306.558
itchas_eccc_a3_r40,120,Williams_Lake_TSA,1860000,9717.826212,1403450.026,62.52795041,1.9159752,827.8210002,9449.927812,1362606.697
itchas_eccc_a3_r40,125,Williams_Lake_TSA,1860000,11743.46901,1645906.21,61.18559393,2.13478804,822.4640003,11584.93041,1618463.401
itchas_eccc_a3_r40,130,Williams_Lake_TSA,1860000,11370.42941,1638374.202,63.5161086,2.274085883,819.6320002,11156.65401,1595237.286
itchas_eccc_a3_r40,135,Williams_Lake_TSA,1860000,13841.26863,1859993.532,59.61817056,2.008018081,1198.908999,13763.28723,1846272.681
itchas_eccc_a3_r40,140,Williams_Lake_TSA,1860000,13310.58222,1808686.795,57.68497016,2.078154913,819.6320002,13275.79002,1801467.934
itchas_eccc_a3_r40,145,Williams_Lake_TSA,1860000,11932.93003,1627806.798,58.05818605,2.044360122,813.9750002,11897.15443,1622413.709
itchas_eccc_a3_r40,150,Williams_Lake_TSA,1860000,9082.440628,1334250.089,59.51126597,1.790702017,811.3240002,9066.618028,1330889.668
itchas_eccc_a3_r40,155,Williams_Lake_TSA,1860000,10366.92083,1466411.603,60.55361014,1.996325982,793.7530001,10339.71743,1459094.634
itchas_eccc_a3_r40,160,Williams_Lake_TSA,1860000,10378.78921,1506438.623,59.0743104,1.822758906,793.7530001,10325.42521,1497025.731
itchas_eccc_a3_r40,165,Williams_Lake_TSA,1860000,9860.372023,1426267.736,57.27284779,2.025132886,764.8470002,9844.930423,1423118.635
itchas_eccc_a3_r40,170,Williams_Lake_TSA,1860000,9440.714615,1360031.909,59.25351033,1.785646797,763.4470002,9401.419615,1349324.9
itchas_eccc_a3_r40,175,Williams_Lake_TSA,1860000,10505.88522,1528168.836,59.44905951,2.111735722,622.955999,10493.26382,1525434.609
itchas_eccc_a3_r40,180,Williams_Lake_TSA,1860000,11008.84285,1535313.621,56.79391151,1.945025238,622.955999,11001.90285,1533999.875
itchas_eccc_a3_r40,185,Williams_Lake_TSA,1860000,12865.81084,1791008.75,55.65749221,2.275523671,612.2359994,12855.80744,1788792.782
itchas_eccc_a3_r40,190,Williams_Lake_TSA,1860000,11269.29602,1574144.759,57.27097889,2.182703083,594.0909996,11259.28662,1571700.11
itchas_eccc_a3_r40,195,Williams_Lake_TSA,1860000,11455.49441,1592550.646,59.21004597,1.782124208,535.3819993,11445.58221,1590960.076
itchas_eccc_a3_r40,200,Williams_Lake_TSA,1860000,10860.82082,1515416.703,61.03035719,2.035004838,528.6369994,10850.37342,1513822.113
itchas_nh_crit_aNA_rNA,5,Quesnel_TSA,1660000,7675.332003,1659995.499,103.8494533,1.347731695,81326.52005,2748.916001,865992.5008
itchas_nh_crit_aNA_rNA,10,Quesnel_TSA,1660000,8487.455004,1659971.964,107.2794739,1.877340191,70909.60004,1489.972001,266552.1742
itchas_nh_crit_aNA_rNA,15,Quesnel_TSA,1660000,8482.753004,1659975.866,101.7524374,2.072502566,53750.05003,2680.260001,387084.7235
itchas_nh_crit_aNA_rNA,20,Quesnel_TSA,1660000,8661.560007,1659974.269,93.19444905,2.410676317,47381.95003,4126.228002,573204.4601
itchas_nh_crit_aNA_rNA,25,Quesnel_TSA,1660000,9671.597005,1659987.804,83.41199473,2.010727028,38203.13002,5598.570003,748676.4981
itchas_nh_crit_aNA_rNA,30,Quesnel_TSA,1660000,10342.8026,1659925.663,84.19454669,1.791271667,29785.07502,6583.712603,874689.9049
itchas_nh_crit_aNA_rNA,35,Quesnel_TSA,1660000,10340.87,1659980.579,91.01725474,2.820750138,20073.19501,7111.312003,958555.0023
itchas_nh_crit_aNA_rNA,40,Quesnel_TSA,1660000,10436.8346,1659925.941,94.63700623,2.66858466,11897.71001,7201.035603,982346.2926
itchas_nh_crit_aNA_rNA,45,Quesnel_TSA,1660000,10093.60081,1659965.227,87.97260549,2.406676396,2205.250001,6877.323803,938503.3325
itchas_nh_crit_aNA_rNA,50,Quesnel_TSA,1660000,9217.655004,1267124.644,67.33419606,1.72906678,25,7477.513003,1003753.049
itchas_nh_crit_aNA_rNA,55,Quesnel_TSA,1660000,9667.879004,1339304.982,60.12683143,1.691075565,25,8593.533004,1155392.843
itchas_nh_crit_aNA_rNA,60,Quesnel_TSA,1660000,10625.93001,1446197.297,57.86666955,1.846382277,25,9541.096006,1291535.021
itchas_nh_crit_aNA_rNA,65,Quesnel_TSA,1660000,8396.488004,1142930.042,57.23593126,1.60790655,25,7726.672004,1041940.969
itchas_nh_crit_aNA_rNA,70,Quesnel_TSA,1660000,8973.944004,1198313.61,55.55483631,1.921204026,25,8491.857004,1128436.224
itchas_nh_crit_aNA_rNA,75,Quesnel_TSA,1660000,9378.777005,1266840.809,56.04446977,1.871637798,25,8906.979005,1182049.079
itchas_nh_crit_aNA_rNA,80,Quesnel_TSA,1660000,9026.124003,1223718.924,53.90154445,1.929483541,25,8728.394003,1173567.464
itchas_nh_crit_aNA_rNA,85,Quesnel_TSA,1660000,8039.301604,1098598.443,54.31202782,2.17395933,25,7820.611604,1053056.349
itchas_nh_crit_aNA_rNA,90,Quesnel_TSA,1660000,8483.408004,1138521.449,51.58733425,2.136340469,25,8381.272004,1120321.234
itchas_nh_crit_aNA_rNA,95,Quesnel_TSA,1660000,11588.60401,1531759.235,52.13198889,1.759848748,25,11432.20201,1498996.866
itchas_nh_crit_aNA_rNA,100,Quesnel_TSA,1660000,11299.94541,1519439.763,52.99678332,2.353174804,25,11186.83741,1494903.782
itchas_nh_crit_aNA_rNA,105,Quesnel_TSA,1660000,10830.20301,1471744.023,53.25418895,1.611877215,25,10738.39901,1454711.741
itchas_nh_crit_aNA_rNA,110,Quesnel_TSA,1660000,9655.921006,1317811.391,52.43718212,1.882612791,25,9606.105006,1308681.34
itchas_nh_crit_aNA_rNA,115,Quesnel_TSA,1660000,9135.078004,1262749.503,53.18218629,1.94736261,25,9038.378004,1241305.786
itchas_nh_crit_aNA_rNA,120,Quesnel_TSA,1660000,8670.879005,1199216.939,51.95504354,1.741140362,25,8647.487005,1192511.928
itchas_nh_crit_aNA_rNA,125,Quesnel_TSA,1660000,8988.232004,1200597.879,51.96341605,2.161152201,25,8958.064004,1193733.551
itchas_nh_crit_aNA_rNA,130,Quesnel_TSA,1660000,10037.003,1387207.008,51.34093783,2.030138148,25,9999.925004,1378729.887
itchas_nh_crit_aNA_rNA,135,Quesnel_TSA,1660000,9197.332005,1223256.772,49.9980179,1.998985439,25,9182.168005,1220031.193
itchas_nh_crit_aNA_rNA,140,Quesnel_TSA,1660000,10186.55661,1350363.879,49.19870047,1.740696617,25,10164.90861,1346306.917
itchas_nh_crit_aNA_rNA,145,Quesnel_TSA,1660000,9219.541006,1247711.566,50.50580067,1.790202137,0,9186.179006,1240666.926
itchas_nh_crit_aNA_rNA,150,Quesnel_TSA,1660000,7988.230005,1104255.075,50.50101837,1.813446085,0,7975.630005,1101398.278
itchas_nh_crit_aNA_rNA,155,Quesnel_TSA,1660000,9614.495804,1304482.083,51.65128253,1.812346052,0,9604.095804,1301737.201
itchas_nh_crit_aNA_rNA,160,Quesnel_TSA,1660000,10611.47361,1468725.306,52.46556623,2.005949642,0,10587.47361,1463412.442
itchas_nh_crit_aNA_rNA,165,Quesnel_TSA,1660000,8690.430004,1193603.728,51.98970016,1.805991273,0,8677.230004,1190286.502
itchas_nh_crit_aNA_rNA,170,Quesnel_TSA,1660000,9989.297004,1363009.873,52.09247197,2.108336219,0,9982.743004,1361649.683
itchas_nh_crit_aNA_rNA,175,Quesnel_TSA,1660000,10897.11,1472696.756,51.05024497,2.150603909,0,10878.51,1468845.958
itchas_nh_crit_aNA_rNA,180,Quesnel_TSA,1660000,10099.26101,1345226.299,50.51197211,2.04397106,0,10087.66101,1342391.414
itchas_nh_crit_aNA_rNA,185,Quesnel_TSA,1660000,9763.117005,1321876.109,51.08496088,1.56510372,0,9758.117005,1320730.511
itchas_nh_crit_aNA_rNA,190,Quesnel_TSA,1660000,9723.286005,1337200.651,51.63365656,1.946603805,0,9713.086005,1335088.489
itchas_nh_crit_aNA_rNA,195,Quesnel_TSA,1660000,9070.048605,1262148.539,50.93089887,1.886841815,0,9060.848605,1260257.972
itchas_nh_crit_aNA_rNA,200,Quesnel_TSA,1660000,7421.654004,1043546.631,53.33399671,2.109023587,0,7415.254004,1041868.109
barkerville_nh_crit_aNA_rNA,5,Quesnel_TSA,1660000,7021.574003,1659990.316,107.3888273,1.407129059,104333.4951,3237.074001,1030544.145
barkerville_nh_crit_aNA_rNA,10,Quesnel_TSA,1660000,9016.739005,1659981.062,109.3791976,1.537905339,93443.89506,1743.474001,375333.781
barkerville_nh_crit_aNA_rNA,15,Quesnel_TSA,1660000,9261.327004,1659951.175,96.93127637,1.907585377,73386.77005,2967.250001,434891.9871
barkerville_nh_crit_aNA_rNA,20,Quesnel_TSA,1660000,9240.120005,1659993.5,93.82258305,2.396918289,71988.59006,4679.886002,651338.3915
barkerville_nh_crit_aNA_rNA,25,Quesnel_TSA,1660000,10259.193,1659974.347,80.17778591,2.149872801,64613.14005,6125.322003,817690.4581
barkerville_nh_crit_aNA_rNA,30,Quesnel_TSA,1660000,10610.95861,1659975.956,74.49382844,2.327475018,63180.27005,7640.918603,1019889.221
barkerville_nh_crit_aNA_rNA,35,Quesnel_TSA,1660000,10751.102,1659972.678,68.74027919,2.496192711,58650.21004,8445.374003,1134289.864
barkerville_nh_crit_aNA_rNA,40,Quesnel_TSA,1660000,11115.2636,1659991.306,75.25339696,2.364949703,53959.75004,8143.505603,1097255.938
barkerville_nh_crit_aNA_rNA,45,Quesnel_TSA,1660000,10924.1928,1659969.138,73.14222914,2.588057997,47739.03504,8006.939804,1072127.13
barkerville_nh_crit_aNA_rNA,50,Quesnel_TSA,1660000,9978.992005,1659992.419,92.43481637,1.914985992,37897.80003,6357.467002,880269.3387
barkerville_nh_crit_aNA_rNA,55,Quesnel_TSA,1660000,11415.94101,1659981.646,76.62100286,1.810042969,30837.84002,8631.145004,1146581.569
barkerville_nh_crit_aNA_rNA,60,Quesnel_TSA,1660000,11872.70401,1659981.195,69.94453733,1.928952722,26430.32002,9658.034005,1303704.31
barkerville_nh_crit_aNA_rNA,65,Quesnel_TSA,1660000,11959.62801,1659988.284,70.57268973,1.690645746,20236.08001,10030.04201,1346697.367
barkerville_nh_crit_aNA_rNA,70,Quesnel_TSA,1660000,12344.94801,1659989.967,72.33036268,1.953623676,12583.74001,10193.573,1341247.107
barkerville_nh_crit_aNA_rNA,75,Quesnel_TSA,1660000,12169.33501,1659974.58,71.71593255,1.82777636,4814.370002,9936.085006,1304644.089
barkerville_nh_crit_aNA_rNA,80,Quesnel_TSA,1660000,10458.25,1446014.287,64.987055,1.856603942,0,9077.650003,1209869.077
barkerville_nh_crit_aNA_rNA,85,Quesnel_TSA,1660000,8823.670605,1185612.104,53.08771443,2.15632224,0,8618.110605,1157098.378
barkerville_nh_crit_aNA_rNA,90,Quesnel_TSA,1660000,8793.458004,1190412.528,54.55574724,2.195619976,0,8516.514004,1150627.769
barkerville_nh_crit_aNA_rNA,95,Quesnel_TSA,1660000,11876.82901,1566304.383,52.29927348,1.883715941,0,11668.84101,1536586.094
barkerville_nh_crit_aNA_rNA,100,Quesnel_TSA,1660000,12182.71741,1594702.695,51.80609032,2.007698979,0,12070.57541,1580113.836
