"scenario","compartment","timeperiod","critical_hab","dist500","dist500_per","dist","dist_per"
"cg_bau_a3_rNA","Dawson_Creek_TSA",95,"Kennedy_Siding HEWSR","1726","19.7686404764632","595","6.81479784675295"
"cg_bau_a3_rNA","Dawson_Creek_TSA",95,"Kennedy_Siding Matrix","9055","38.704851463988","3696","15.7982474887797"
"cg_bau_a3_rNA","Dawson_Creek_TSA",95,"Moberly HESR","17491","69.8578161194984","7082","28.2850067896797"
"cg_bau_a3_rNA","Dawson_Creek_TSA",95,"Moberly HEWR","512","28.6834733893557","95","5.32212885154062"
"cg_bau_a3_rNA","Dawson_Creek_TSA",95,"Moberly HEWSR","5205","23.2948442534909","1011","4.52470461868958"
"cg_bau_a3_rNA","Dawson_Creek_TSA",95,"Moberly Matrix","104227","89.1545344122628","49881","42.6676132961525"
"cg_bau_a3_rNA","Dawson_Creek_TSA",95,"Narraway HESR","6278","5.56358061342952","1433","1.2699284834413"
"cg_bau_a3_rNA","Dawson_Creek_TSA",95,"Narraway HEWR","48","0.516129032258065","0","0"
"cg_bau_a3_rNA","Dawson_Creek_TSA",95,"Narraway HEWSR","18","0.0675371454299865","0","0"
"cg_bau_a3_rNA","Dawson_Creek_TSA",95,"Narraway LEWR","86407","59.8680791802063","23909","16.5656243720943"
"cg_bau_a3_rNA","Dawson_Creek_TSA",95,"Narraway Matrix","99223","54.7452343512924","40289","22.2290270076416"
"cg_bau_a3_rNA","Dawson_Creek_TSA",95,"Quintette HESR","14800","41.6584569482366","4318","12.1541362907085"
"cg_bau_a3_rNA","Dawson_Creek_TSA",95,"Quintette HEWR","1973","40.1179341195608","219","4.45302968686458"
"cg_bau_a3_rNA","Dawson_Creek_TSA",95,"Quintette HEWSR","10321","25.7947615715285","2013","5.03099070278916"
"cg_bau_a3_rNA","Dawson_Creek_TSA",95,"Quintette LEWR","77142","78.2087675899266","28592","28.9873879719372"
"cg_bau_a3_rNA","Dawson_Creek_TSA",95,"Quintette Matrix","218234","83.9013025358697","102663","39.4693742599228"
"cg_bau_a3_rNA","Dawson_Creek_TSA",100,"Burnt_Pine HESR","0","0","0","0"
"cg_bau_a3_rNA","Dawson_Creek_TSA",100,"Burnt_Pine HEWSR","0","0","0","0"
"cg_bau_a3_rNA","Dawson_Creek_TSA",100,"Burnt_Pine Matrix","1671","31.1463187325256","1113","20.7455731593663"
"cg_bau_a3_rNA","Dawson_Creek_TSA",100,"Graham HEWSR","206","35.7638888888889","49","8.50694444444444"
"cg_bau_a3_rNA","Dawson_Creek_TSA",100,"Graham Matrix","9400","96.2325962325962","5737","58.7325962325962"
"cg_bau_a3_rNA","Dawson_Creek_TSA",100,"Hart_Ranges HEWSR","13","6.63265306122449","1","0.510204081632653"
"cg_bau_a3_rNA","Dawson_Creek_TSA",100,"Kennedy_Siding HESR","185","20.3520352035204","60","6.6006600660066"
"cg_bau_a3_rNA","Dawson_Creek_TSA",100,"Kennedy_Siding HEWR","161","5.23747560182173","73","2.37475601821731"
"cg_bau_a3_rNA","Dawson_Creek_TSA",100,"Kennedy_Siding HEWSR","1726","19.7686404764632","595","6.81479784675295"
"cg_bau_a3_rNA","Dawson_Creek_TSA",100,"Kennedy_Siding Matrix","9056","38.7091258815986","3774","16.1316520624065"
"cg_bau_a3_rNA","Dawson_Creek_TSA",100,"Moberly HESR","17487","69.8418404025881","7046","28.141225337487"
"cg_bau_a3_rNA","Dawson_Creek_TSA",100,"Moberly HEWR","629","35.2380952380952","105","5.88235294117647"
"cg_bau_a3_rNA","Dawson_Creek_TSA",100,"Moberly HEWSR","5135","22.9815610454708","1005","4.49785177228786"
"cg_bau_a3_rNA","Dawson_Creek_TSA",100,"Moberly Matrix","103966","88.9312781208834","49607","42.4332369596086"
"cg_bau_a3_rNA","Dawson_Creek_TSA",100,"Narraway HESR","6278","5.56358061342952","1481","1.31246621352168"
"cg_bau_a3_rNA","Dawson_Creek_TSA",100,"Narraway HEWR","48","0.516129032258065","0","0"
"cg_bau_a3_rNA","Dawson_Creek_TSA",100,"Narraway HEWSR","18","0.0675371454299865","0","0"
"cg_bau_a3_rNA","Dawson_Creek_TSA",100,"Narraway LEWR","86322","59.8091859570842","24195","16.7637827463642"
"cg_bau_a3_rNA","Dawson_Creek_TSA",100,"Narraway Matrix","98974","54.607851251069","40289","22.2290270076416"
"cg_bau_a3_rNA","Dawson_Creek_TSA",100,"Quintette HESR","18059","50.8317617586624","5182","14.586089453092"
"cg_bau_a3_rNA","Dawson_Creek_TSA",100,"Quintette HEWR","2078","42.252948352989","225","4.57503050020333"
"cg_bau_a3_rNA","Dawson_Creek_TSA",100,"Quintette HEWSR","11063","27.6492052384285","2183","5.45586324102769"
"cg_bau_a3_rNA","Dawson_Creek_TSA",100,"Quintette LEWR","77845","78.9214891114806","29248","29.652459548238"
"cg_bau_a3_rNA","Dawson_Creek_TSA",100,"Quintette Matrix","227708","87.5436357205469","110952","42.6561274547496"
"cg_bau_a3_rNA","Dawson_Creek_TSA",105,"Burnt_Pine HESR","0","0","0","0"
"cg_bau_a3_rNA","Dawson_Creek_TSA",105,"Burnt_Pine HEWSR","0","0","0","0"
"cg_bau_a3_rNA","Dawson_Creek_TSA",105,"Burnt_Pine Matrix","1671","31.1463187325256","1113","20.7455731593663"
"cg_bau_a3_rNA","Dawson_Creek_TSA",105,"Graham HEWSR","206","35.7638888888889","49","8.50694444444444"
"cg_bau_a3_rNA","Dawson_Creek_TSA",105,"Graham Matrix","9330","95.5159705159705","5652","57.8624078624079"
"cg_bau_a3_rNA","Dawson_Creek_TSA",105,"Hart_Ranges HEWSR","13","6.63265306122449","1","0.510204081632653"
"cg_bau_a3_rNA","Dawson_Creek_TSA",105,"Kennedy_Siding HESR","185","20.3520352035204","60","6.6006600660066"
"cg_bau_a3_rNA","Dawson_Creek_TSA",105,"Kennedy_Siding HEWR","161","5.23747560182173","73","2.37475601821731"
"cg_bau_a3_rNA","Dawson_Creek_TSA",105,"Kennedy_Siding HEWSR","1726","19.7686404764632","595","6.81479784675295"
"cg_bau_a3_rNA","Dawson_Creek_TSA",105,"Kennedy_Siding Matrix","9056","38.7091258815986","3807","16.2727078435563"
"cg_bau_a3_rNA","Dawson_Creek_TSA",105,"Moberly HESR","17533","70.0255611470565","7042","28.1252496205767"
"cg_bau_a3_rNA","Dawson_Creek_TSA",105,"Moberly HEWR","640","35.8543417366947","105","5.88235294117647"
"cg_bau_a3_rNA","Dawson_Creek_TSA",105,"Moberly HEWSR","5187","23.2142857142857","1008","4.51127819548872"
"cg_bau_a3_rNA","Dawson_Creek_TSA",105,"Moberly Matrix","104886","89.7182351632936","51528","44.0764374796845"
"cg_bau_a3_rNA","Dawson_Creek_TSA",105,"Narraway HESR","10254","9.08712258842088","2871","2.54428798043264"
"cg_bau_a3_rNA","Dawson_Creek_TSA",105,"Narraway HEWR","733","7.88172043010753","20","0.21505376344086"
"cg_bau_a3_rNA","Dawson_Creek_TSA",105,"Narraway HEWSR","290","1.08809845414978","13","0.0487768272549902"
"cg_bau_a3_rNA","Dawson_Creek_TSA",105,"Narraway LEWR","94424","65.4227494127999","30635","21.2258104746794"
"cg_bau_a3_rNA","Dawson_Creek_TSA",105,"Narraway Matrix","103952","57.3544097768214","43065","23.7606554663577"
"cg_bau_a3_rNA","Dawson_Creek_TSA",105,"Quintette HESR","18087","50.9105750555915","5200","14.636755143975"
"cg_bau_a3_rNA","Dawson_Creek_TSA",105,"Quintette HEWR","2069","42.0699471329809","230","4.6766978446523"
"cg_bau_a3_rNA","Dawson_Creek_TSA",105,"Quintette HEWSR","11040","27.591722483255","2181","5.45086474057783"
"cg_bau_a3_rNA","Dawson_Creek_TSA",105,"Quintette LEWR","77735","78.8099679630155","26393","26.7579788312584"
"cg_bau_a3_rNA","Dawson_Creek_TSA",105,"Quintette Matrix","227315","87.3925446353053","110188","42.3624033093946"
"cg_bau_a3_rNA","Dawson_Creek_TSA",110,"Burnt_Pine HESR","0","0","0","0"
"cg_bau_a3_rNA","Dawson_Creek_TSA",110,"Burnt_Pine HEWSR","0","0","0","0"
"cg_bau_a3_rNA","Dawson_Creek_TSA",110,"Burnt_Pine Matrix","1671","31.1463187325256","1113","20.7455731593663"
"cg_bau_a3_rNA","Dawson_Creek_TSA",110,"Graham HEWSR","206","35.7638888888889","49","8.50694444444444"
"cg_bau_a3_rNA","Dawson_Creek_TSA",110,"Graham Matrix","9324","95.4545454545455","5579","57.1150696150696"
"cg_bau_a3_rNA","Dawson_Creek_TSA",110,"Hart_Ranges HEWSR","13","6.63265306122449","1","0.510204081632653"
"cg_bau_a3_rNA","Dawson_Creek_TSA",110,"Kennedy_Siding HESR","185","20.3520352035204","60","6.6006600660066"
"cg_bau_a3_rNA","Dawson_Creek_TSA",110,"Kennedy_Siding HEWR","161","5.23747560182173","73","2.37475601821731"
"cg_bau_a3_rNA","Dawson_Creek_TSA",110,"Kennedy_Siding HEWSR","1726","19.7686404764632","595","6.81479784675295"
"cg_bau_a3_rNA","Dawson_Creek_TSA",110,"Kennedy_Siding Matrix","9055","38.704851463988","3818","16.3197264372729"
"cg_bau_a3_rNA","Dawson_Creek_TSA",110,"Moberly HESR","17926","71.5951753334931","7069","28.2330857097212"
"cg_bau_a3_rNA","Dawson_Creek_TSA",110,"Moberly HEWR","1038","58.1512605042017","290","16.2464985994398"
"cg_bau_a3_rNA","Dawson_Creek_TSA",110,"Moberly HEWSR","6166","27.5957751521661","1086","4.86036519871106"
"cg_bau_a3_rNA","Dawson_Creek_TSA",110,"Moberly Matrix","108280","92.6214223393153","56932","48.6989547157545"
"cg_bau_a3_rNA","Dawson_Creek_TSA",110,"Narraway HESR","10348","9.17042564316162","2929","2.5956877376131"
"cg_bau_a3_rNA","Dawson_Creek_TSA",110,"Narraway HEWR","733","7.88172043010753","20","0.21505376344086"
"cg_bau_a3_rNA","Dawson_Creek_TSA",110,"Narraway HEWSR","290","1.08809845414978","13","0.0487768272549902"
"cg_bau_a3_rNA","Dawson_Creek_TSA",110,"Narraway LEWR","94910","65.7594800767691","30592","21.196017432394"
"cg_bau_a3_rNA","Dawson_Creek_TSA",110,"Narraway Matrix","103650","57.1877844906066","39289","21.6772876493145"
"cg_bau_a3_rNA","Dawson_Creek_TSA",110,"Quintette HESR","18125","51.0175359585667","5321","14.9773411771329"
"cg_bau_a3_rNA","Dawson_Creek_TSA",110,"Quintette HEWR","2070","42.0902806018707","230","4.6766978446523"
"cg_bau_a3_rNA","Dawson_Creek_TSA",110,"Quintette HEWSR","11047","27.6092172348296","2181","5.45086474057783"
"cg_bau_a3_rNA","Dawson_Creek_TSA",110,"Quintette LEWR","77765","78.8403828216878","27832","28.2168782189059"
"cg_bau_a3_rNA","Dawson_Creek_TSA",110,"Quintette Matrix","227741","87.5563227582389","111053","42.6949574792009"
"cg_bau_a3_rNA","Dawson_Creek_TSA",115,"Burnt_Pine HESR","0","0","0","0"
"cg_bau_a3_rNA","Dawson_Creek_TSA",115,"Burnt_Pine HEWSR","0","0","0","0"
"cg_bau_a3_rNA","Dawson_Creek_TSA",115,"Burnt_Pine Matrix","1671","31.1463187325256","1109","20.6710158434296"
"cg_bau_a3_rNA","Dawson_Creek_TSA",115,"Graham HEWSR","206","35.7638888888889","49","8.50694444444444"
"cg_bau_a3_rNA","Dawson_Creek_TSA",115,"Graham Matrix","9329","95.505733005733","5688","58.2309582309582"
"cg_bau_a3_rNA","Dawson_Creek_TSA",115,"Hart_Ranges HEWSR","13","6.63265306122449","1","0.510204081632653"
"cg_bau_a3_rNA","Dawson_Creek_TSA",115,"Kennedy_Siding HESR","185","20.3520352035204","60","6.6006600660066"
"cg_bau_a3_rNA","Dawson_Creek_TSA",115,"Kennedy_Siding HEWR","161","5.23747560182173","73","2.37475601821731"
"cg_bau_a3_rNA","Dawson_Creek_TSA",115,"Kennedy_Siding HEWSR","1726","19.7686404764632","595","6.81479784675295"
"cg_bau_a3_rNA","Dawson_Creek_TSA",115,"Kennedy_Siding Matrix","9055","38.704851463988","3862","16.5078008121393"
"cg_bau_a3_rNA","Dawson_Creek_TSA",115,"Moberly HESR","17949","71.6870357057273","7102","28.3648853742312"
"cg_bau_a3_rNA","Dawson_Creek_TSA",115,"Moberly HEWR","1038","58.1512605042017","290","16.2464985994398"
"cg_bau_a3_rNA","Dawson_Creek_TSA",115,"Moberly HEWSR","6192","27.7121374865736","1086","4.86036519871106"
"cg_bau_a3_rNA","Dawson_Creek_TSA",115,"Moberly Matrix","108309","92.6462285939131","58318","49.8845226079072"
"cg_bau_a3_rNA","Dawson_Creek_TSA",115,"Narraway HESR","10339","9.16244981877155","2939","2.60454976471318"
"cg_bau_a3_rNA","Dawson_Creek_TSA",115,"Narraway HEWR","733","7.88172043010753","20","0.21505376344086"
"cg_bau_a3_rNA","Dawson_Creek_TSA",115,"Narraway HEWSR","290","1.08809845414978","13","0.0487768272549902"
"cg_bau_a3_rNA","Dawson_Creek_TSA",115,"Narraway LEWR","94217","65.2793270929612","28849","19.9883599276653"
"cg_bau_a3_rNA","Dawson_Creek_TSA",115,"Narraway Matrix","103461","57.0835057518828","36842","20.327181439488"
"cg_bau_a3_rNA","Dawson_Creek_TSA",115,"Quintette HESR","18999","53.4776367269964","6009","16.913896473105"
"cg_bau_a3_rNA","Dawson_Creek_TSA",115,"Quintette HEWR","3723","75.7015046766978","1112","22.6108174054494"
"cg_bau_a3_rNA","Dawson_Creek_TSA",115,"Quintette HEWSR","13078","32.6851944416675","2592","6.47805658302509"
"cg_bau_a3_rNA","Dawson_Creek_TSA",115,"Quintette LEWR","79877","80.981588872217","27738","28.1215783283994"
"cg_bau_a3_rNA","Dawson_Creek_TSA",115,"Quintette Matrix","229705","88.3113937287588","107902","41.4835376074554"
"cg_bau_a3_rNA","Dawson_Creek_TSA",120,"Burnt_Pine HESR","0","0","0","0"
"cg_bau_a3_rNA","Dawson_Creek_TSA",120,"Burnt_Pine HEWSR","0","0","0","0"
"cg_bau_a3_rNA","Dawson_Creek_TSA",120,"Burnt_Pine Matrix","1671","31.1463187325256","1109","20.6710158434296"
"cg_bau_a3_rNA","Dawson_Creek_TSA",120,"Graham HEWSR","206","35.7638888888889","49","8.50694444444444"
"cg_bau_a3_rNA","Dawson_Creek_TSA",120,"Graham Matrix","9312","95.3316953316953","5719","58.5483210483211"
"cg_bau_a3_rNA","Dawson_Creek_TSA",120,"Hart_Ranges HEWSR","13","6.63265306122449","1","0.510204081632653"
"cg_bau_a3_rNA","Dawson_Creek_TSA",120,"Kennedy_Siding HESR","185","20.3520352035204","65","7.15071507150715"
"cg_bau_a3_rNA","Dawson_Creek_TSA",120,"Kennedy_Siding HEWR","161","5.23747560182173","73","2.37475601821731"
"cg_bau_a3_rNA","Dawson_Creek_TSA",120,"Kennedy_Siding HEWSR","1726","19.7686404764632","629","7.2042148665674"
"cg_bau_a3_rNA","Dawson_Creek_TSA",120,"Kennedy_Siding Matrix","9056","38.7091258815986","3915","16.7343449455012"
"cg_bau_a3_rNA","Dawson_Creek_TSA",120,"Moberly HESR","17962","71.7389567856858","7133","28.488697180286"
"cg_bau_a3_rNA","Dawson_Creek_TSA",120,"Moberly HEWR","1038","58.1512605042017","290","16.2464985994398"
"cg_bau_a3_rNA","Dawson_Creek_TSA",120,"Moberly HEWSR","6203","27.7613677049767","1086","4.86036519871106"
"cg_bau_a3_rNA","Dawson_Creek_TSA",120,"Moberly Matrix","108290","92.6299762202111","58304","49.8725471746531"
"cg_bau_a3_rNA","Dawson_Creek_TSA",120,"Narraway HESR","10371","9.1908083054918","2939","2.60454976471318"
"cg_bau_a3_rNA","Dawson_Creek_TSA",120,"Narraway HEWR","733","7.88172043010753","20","0.21505376344086"
"cg_bau_a3_rNA","Dawson_Creek_TSA",120,"Narraway HEWSR","290","1.08809845414978","13","0.0487768272549902"
"cg_bau_a3_rNA","Dawson_Creek_TSA",120,"Narraway LEWR","95058","65.8620235711465","30714","21.2805465291106"
"cg_bau_a3_rNA","Dawson_Creek_TSA",120,"Narraway Matrix","104383","57.5922094402604","41075","22.6626941432867"
"cg_bau_a3_rNA","Dawson_Creek_TSA",120,"Quintette HESR","20006","56.3121006558392","6447","18.1467616179244"
"cg_bau_a3_rNA","Dawson_Creek_TSA",120,"Quintette HEWR","4130","83.9772265148434","1577","32.0658804392029"
"cg_bau_a3_rNA","Dawson_Creek_TSA",120,"Quintette HEWSR","14012","35.0194941517545","2773","6.93042087373788"
"cg_bau_a3_rNA","Dawson_Creek_TSA",120,"Quintette LEWR","79344","80.4412182164727","29236","29.6402936047691"
"cg_bau_a3_rNA","Dawson_Creek_TSA",120,"Quintette Matrix","231423","88.97188860012","101098","38.8677011087702"
"cg_bau_a3_rNA","Dawson_Creek_TSA",125,"Burnt_Pine HESR","0","0","0","0"
"cg_bau_a3_rNA","Dawson_Creek_TSA",125,"Burnt_Pine HEWSR","0","0","0","0"
"cg_bau_a3_rNA","Dawson_Creek_TSA",125,"Burnt_Pine Matrix","1671","31.1463187325256","1110","20.6896551724138"
"cg_bau_a3_rNA","Dawson_Creek_TSA",125,"Graham HEWSR","206","35.7638888888889","49","8.50694444444444"
"cg_bau_a3_rNA","Dawson_Creek_TSA",125,"Graham Matrix","9321","95.4238329238329","5718","58.5380835380835"
"cg_bau_a3_rNA","Dawson_Creek_TSA",125,"Hart_Ranges HEWSR","13","6.63265306122449","1","0.510204081632653"
"cg_bau_a3_rNA","Dawson_Creek_TSA",125,"Kennedy_Siding HESR","185","20.3520352035204","65","7.15071507150715"
"cg_bau_a3_rNA","Dawson_Creek_TSA",125,"Kennedy_Siding HEWR","161","5.23747560182173","73","2.37475601821731"
"cg_bau_a3_rNA","Dawson_Creek_TSA",125,"Kennedy_Siding HEWSR","1726","19.7686404764632","632","7.23857519184515"
"cg_bau_a3_rNA","Dawson_Creek_TSA",125,"Kennedy_Siding Matrix","9056","38.7091258815986","3933","16.811284462492"
"cg_bau_a3_rNA","Dawson_Creek_TSA",125,"Moberly HESR","17970","71.7709082195064","7155","28.5765636232926"
"cg_bau_a3_rNA","Dawson_Creek_TSA",125,"Moberly HEWR","1054","59.0476190476191","290","16.2464985994398"
"cg_bau_a3_rNA","Dawson_Creek_TSA",125,"Moberly HEWSR","6220","27.8374507697816","1086","4.86036519871106"
"cg_bau_a3_rNA","Dawson_Creek_TSA",125,"Moberly Matrix","108393","92.7180811934375","58261","49.8357654868014"
"cg_bau_a3_rNA","Dawson_Creek_TSA",125,"Narraway HESR","10342","9.16510842690157","2910","2.57884988612295"
"cg_bau_a3_rNA","Dawson_Creek_TSA",125,"Narraway HEWR","733","7.88172043010753","20","0.21505376344086"
"cg_bau_a3_rNA","Dawson_Creek_TSA",125,"Narraway HEWSR","290","1.08809845414978","13","0.0487768272549902"
"cg_bau_a3_rNA","Dawson_Creek_TSA",125,"Narraway LEWR","95127","65.9098310110927","31208","21.6228200846677"
"cg_bau_a3_rNA","Dawson_Creek_TSA",125,"Narraway Matrix","104112","57.4426880741538","42293","23.3347126817292"
"cg_bau_a3_rNA","Dawson_Creek_TSA",125,"Quintette HESR","20105","56.5907619556957","6566","18.4817181298731"
"cg_bau_a3_rNA","Dawson_Creek_TSA",125,"Quintette HEWR","4132","84.017893452623","1569","31.9032126880846"
"cg_bau_a3_rNA","Dawson_Creek_TSA",125,"Quintette HEWSR","14064","35.149455163451","2795","6.98540437868639"
"cg_bau_a3_rNA","Dawson_Creek_TSA",125,"Quintette LEWR","79572","80.6723711423821","29191","29.5946713167606"
"cg_bau_a3_rNA","Dawson_Creek_TSA",125,"Quintette Matrix","232199","89.2702262137266","104842","40.3071032032848"
"cg_bau_a3_rNA","Dawson_Creek_TSA",130,"Burnt_Pine HESR","0","0","0","0"
"cg_bau_a3_rNA","Dawson_Creek_TSA",130,"Burnt_Pine HEWSR","0","0","0","0"
"cg_bau_a3_rNA","Dawson_Creek_TSA",130,"Burnt_Pine Matrix","1671","31.1463187325256","1110","20.6896551724138"
"cg_bau_a3_rNA","Dawson_Creek_TSA",130,"Graham HEWSR","206","35.7638888888889","49","8.50694444444444"
"cg_bau_a3_rNA","Dawson_Creek_TSA",130,"Graham Matrix","9410","96.3349713349713","5296","54.2178542178542"
"cg_bau_a3_rNA","Dawson_Creek_TSA",130,"Hart_Ranges HEWSR","13","6.63265306122449","1","0.510204081632653"
"cg_bau_a3_rNA","Dawson_Creek_TSA",130,"Kennedy_Siding HESR","185","20.3520352035204","65","7.15071507150715"
"cg_bau_a3_rNA","Dawson_Creek_TSA",130,"Kennedy_Siding HEWR","161","5.23747560182173","73","2.37475601821731"
"cg_bau_a3_rNA","Dawson_Creek_TSA",130,"Kennedy_Siding HEWSR","1726","19.7686404764632","632","7.23857519184515"
"cg_bau_a3_rNA","Dawson_Creek_TSA",130,"Kennedy_Siding Matrix","9056","38.7091258815986","3906","16.6958751870058"
"cg_bau_a3_rNA","Dawson_Creek_TSA",130,"Moberly HESR","18016","71.9546289639748","7208","28.788241872354"
"cg_bau_a3_rNA","Dawson_Creek_TSA",130,"Moberly HEWR","1061","59.4397759103641","290","16.2464985994398"
"cg_bau_a3_rNA","Dawson_Creek_TSA",130,"Moberly HEWSR","6292","28.1596849266022","1092","4.88721804511278"
"cg_bau_a3_rNA","Dawson_Creek_TSA",130,"Moberly Matrix","108479","92.791644569141","58941","50.4174293877132"
"cg_bau_a3_rNA","Dawson_Creek_TSA",130,"Narraway HESR","15562","13.7910865731427","3995","3.54037982648151"
"cg_bau_a3_rNA","Dawson_Creek_TSA",130,"Narraway HEWR","733","7.88172043010753","20","0.21505376344086"
"cg_bau_a3_rNA","Dawson_Creek_TSA",130,"Narraway HEWSR","290","1.08809845414978","13","0.0487768272549902"
"cg_bau_a3_rNA","Dawson_Creek_TSA",130,"Narraway LEWR","96087","66.574978001649","32601","22.5879760824228"
"cg_bau_a3_rNA","Dawson_Creek_TSA",130,"Narraway Matrix","108979","60.1280035311319","43139","23.8014841788739"
"cg_bau_a3_rNA","Dawson_Creek_TSA",130,"Quintette HESR","19843","55.8532946772877","5371","15.1180792073634"
"cg_bau_a3_rNA","Dawson_Creek_TSA",130,"Quintette HEWR","4237","86.1529076860512","1580","32.1268808458723"
"cg_bau_a3_rNA","Dawson_Creek_TSA",130,"Quintette HEWSR","15803","39.4956513046086","3019","7.54523642907128"
"cg_bau_a3_rNA","Dawson_Creek_TSA",130,"Quintette LEWR","80673","81.7885964556551","32036","32.4790137475161"
"cg_bau_a3_rNA","Dawson_Creek_TSA",130,"Quintette Matrix","233797","89.8845864025712","111999","43.058652559706"
"cg_bau_a3_rNA","Dawson_Creek_TSA",135,"Burnt_Pine HESR","0","0","0","0"
"cg_bau_a3_rNA","Dawson_Creek_TSA",135,"Burnt_Pine HEWSR","0","0","0","0"
"cg_bau_a3_rNA","Dawson_Creek_TSA",135,"Burnt_Pine Matrix","1671","31.1463187325256","1113","20.7455731593663"
"cg_bau_a3_rNA","Dawson_Creek_TSA",135,"Graham HEWSR","206","35.7638888888889","49","8.50694444444444"
"cg_bau_a3_rNA","Dawson_Creek_TSA",135,"Graham Matrix","9359","95.8128583128583","4333","44.3591318591319"
"cg_bau_a3_rNA","Dawson_Creek_TSA",135,"Hart_Ranges HEWSR","13","6.63265306122449","1","0.510204081632653"
"cg_bau_a3_rNA","Dawson_Creek_TSA",135,"Kennedy_Siding HESR","174","19.1419141914191","24","2.64026402640264"
"cg_bau_a3_rNA","Dawson_Creek_TSA",135,"Kennedy_Siding HEWR","43","1.39882888744307","6","0.195185426154847"
"cg_bau_a3_rNA","Dawson_Creek_TSA",135,"Kennedy_Siding HEWSR","1043","11.9459397548963","176","2.01580574962776"
"cg_bau_a3_rNA","Dawson_Creek_TSA",135,"Kennedy_Siding Matrix","8878","37.9482795469117","3296","14.0884804445394"
"cg_bau_a3_rNA","Dawson_Creek_TSA",135,"Moberly HESR","15739","62.8604521127886","2838","11.3347711478553"
"cg_bau_a3_rNA","Dawson_Creek_TSA",135,"Moberly HEWR","1015","56.8627450980392","242","13.5574229691877"
"cg_bau_a3_rNA","Dawson_Creek_TSA",135,"Moberly HEWSR","5251","23.500716075904","484","2.16612960973863"
"cg_bau_a3_rNA","Dawson_Creek_TSA",135,"Moberly Matrix","107427","91.8917762989068","53658","45.8984141104819"
"cg_bau_a3_rNA","Dawson_Creek_TSA",135,"Narraway HESR","28599","25.3445113035156","8736","7.7418668746289"
"cg_bau_a3_rNA","Dawson_Creek_TSA",135,"Narraway HEWR","921","9.90322580645161","33","0.354838709677419"
"cg_bau_a3_rNA","Dawson_Creek_TSA",135,"Narraway HEWSR","481","1.80474260843464","13","0.0487768272549902"
"cg_bau_a3_rNA","Dawson_Creek_TSA",135,"Narraway LEWR","103339","71.599609226143","35075","24.3021153060023"
"cg_bau_a3_rNA","Dawson_Creek_TSA",135,"Narraway Matrix","117463","64.8089602471792","48030","26.5000413804519"
"cg_bau_a3_rNA","Dawson_Creek_TSA",135,"Quintette HESR","20049","56.4331353618375","5432","15.2897796042447"
"cg_bau_a3_rNA","Dawson_Creek_TSA",135,"Quintette HEWR","4396","89.3859292395283","1698","34.5262301748678"
"cg_bau_a3_rNA","Dawson_Creek_TSA",135,"Quintette HEWSR","16362","40.8927321803459","3076","7.68769369189243"
"cg_bau_a3_rNA","Dawson_Creek_TSA",135,"Quintette LEWR","80708","81.8240804574395","31909","32.3502575124701"
"cg_bau_a3_rNA","Dawson_Creek_TSA",135,"Quintette Matrix","234262","90.0633582973227","116233","44.6864379411629"
"cg_bau_a3_rNA","Dawson_Creek_TSA",140,"Burnt_Pine HESR","0","0","0","0"
"cg_bau_a3_rNA","Dawson_Creek_TSA",140,"Burnt_Pine HEWSR","0","0","0","0"
"cg_bau_a3_rNA","Dawson_Creek_TSA",140,"Burnt_Pine Matrix","1671","31.1463187325256","1113","20.7455731593663"
"cg_bau_a3_rNA","Dawson_Creek_TSA",140,"Graham HEWSR","206","35.7638888888889","49","8.50694444444444"
"cg_bau_a3_rNA","Dawson_Creek_TSA",140,"Graham Matrix","9349","95.7104832104832","4305","44.0724815724816"
"cg_bau_a3_rNA","Dawson_Creek_TSA",140,"Hart_Ranges HEWSR","13","6.63265306122449","1","0.510204081632653"
"cg_bau_a3_rNA","Dawson_Creek_TSA",140,"Kennedy_Siding HESR","170","18.7018701870187","21","2.31023102310231"
"cg_bau_a3_rNA","Dawson_Creek_TSA",140,"Kennedy_Siding HEWR","36","1.17111255692908","4","0.130123617436565"
"cg_bau_a3_rNA","Dawson_Creek_TSA",140,"Kennedy_Siding HEWSR","997","11.4190814339709","144","1.64929561333181"
"cg_bau_a3_rNA","Dawson_Creek_TSA",140,"Kennedy_Siding Matrix","8654","36.9908100021372","2567","10.9724300064116"
"cg_bau_a3_rNA","Dawson_Creek_TSA",140,"Moberly HESR","15401","61.5105040338685","2488","9.93689591820433"
"cg_bau_a3_rNA","Dawson_Creek_TSA",140,"Moberly HEWR","1012","56.6946778711485","225","12.6050420168067"
"cg_bau_a3_rNA","Dawson_Creek_TSA",140,"Moberly HEWSR","5225","23.3843537414966","452","2.02291442892947"
"cg_bau_a3_rNA","Dawson_Creek_TSA",140,"Moberly Matrix","107278","91.76432347356","51976","44.4596513438147"
"cg_bau_a3_rNA","Dawson_Creek_TSA",140,"Narraway HESR","29787","26.3973201230049","10005","8.86645811362891"
"cg_bau_a3_rNA","Dawson_Creek_TSA",140,"Narraway HEWR","937","10.0752688172043","38","0.408602150537634"
"cg_bau_a3_rNA","Dawson_Creek_TSA",140,"Narraway HEWSR","593","2.22497373555455","18","0.0675371454299865"
"cg_bau_a3_rNA","Dawson_Creek_TSA",140,"Narraway LEWR","106420","73.7343153489597","39103","27.0929612205447"
